ticker,name,sector,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr
2020,2020 Bulkers,Industrials,58.8,57.4,58.8,16,,1303.65,0.027999999999999997,0.04019999999999999,-0.0138,-0.3191,-0.2652
FIVEPG,5th Planet Games,Communication services,1.41,1.41,1.42,193,LP,149.38,-0.006999999999999999,-0.1097,-0.2198,3.8613999999999997,1.9406999999999999
AASB-ME,Aasen Sparebank,Equity certificates,122.0,117.0,124.0,0,LP,123.70,,,,0.0151,0.1387
ASC,ABG Sundal Collier Holding,Financials,4.93,4.92,4.94,42,,2173.81,-0.0070999999999999995,0.0176,0.0649,0.3089,0.5297
ADE,Adevinta,Communication services,161.4,161.2,161.4,912,,110536.32,0.0037,0.056299999999999996,0.041299999999999996,0.5519,0.5141
ADSC-ME,ADS Crude Carriers,Energy,16.0,15.95,16.0,94,,374.24,-0.0184,-0.0062,-0.0184,-0.2759,0.042800000000000005
AEGA,Aega,Utilities,1.25,1.21,1.26,15,,60.06,-0.0079,0.0417,-0.0809,0.0776,0.0599
AFG,AF Gruppen,Industrials,170.0,170.0,170.2,53,,17851.53,-0.0116,0.0,-0.050300000000000004,0.0018,-0.0004
AKA,Akastor,Energy,6.38,6.32,6.38,44,,1732.87,0.0063,0.07769999999999999,0.0016,-0.35810000000000003,-0.4509
AKER,Aker,Financials,419.4,419.2,419.4,886,,31150.00,0.0014000000000000002,0.0721,0.0033,-0.2051,-0.17079999999999998
AKBM-ME,Aker BioMarine,Consumer staples,97.5,97.3,97.5,163,,8539.64,0.0073,0.042800000000000005,0.023,,
AKERBP,Aker BP,Energy,161.9,161.85,161.95,1241,,58137.65,0.0097,0.0075,-0.1097,-0.413,-0.3728
ACC-ME,Aker Carbon Capture,Industrials,6.01,6.01,6.1,2247,,3402.02,0.134,0.3356,,,
AOW-ME,Aker Offshore Wind Holding,Industrials,4.12,4.1,4.12,2315,,2520.85,0.0874,0.2953,,,
AKSO,Aker Solutions,Energy,9.07,9.07,9.09,1298,,2466.52,0.024900000000000002,0.1041,-0.4178,-0.5584,-0.6315999999999999
AKVA,AKVA Group,Industrials,64.6,64.0,64.4,3,LP,2138.67,0.0,0.0125,0.0287,-0.1148,-0.16449999999999998
