ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,fax,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,address2,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
DOF,DOF,Energy,0.6,0.59,0.6,47,,184.66,0.0345,0.0453,0.0187,-0.6178,-0.7701,5392,Energy,3134.0,"DOF ASA, together with its subsidiaries, owns and operates a fleet of offshore vessels worldwide. The company operates through three segments: Platform Supply Vessel (PSV), Anchor Handling Tug Supply Vessel (AHTS), and Subsea Vessel and Subsea Engineering. It operates a fleet of PSVs that are used to transport oilfield products and supplies to offshore drilling and production facilities; AHTS used to set anchors for drilling rigs, and tow mobile drilling rigs and equipment from one location to another; and subsea vessels used for a range of subsea services. The company also provides subsea services comprising project management, engineering, construction and installation, life-of-field, decommissioning/field abandonment, and survey and positioning, as well as inspection, repair, and maintenance services. In addition, it offers marine management services, such as crewing, chartering, mobilization, maintenance, refurbishment, projects and new building, and compliance services. As of December 31, 2019, the company operated a fleet of 67 vessels, including 16 PSVs, 20 AHTSs, and 31 subsea/construction vessels, as well as 72 remote operated vehicles and 2 autonomous underwater vehicles. It operates in Brazil, the United Kingdom, Australia, Norway, Canada, the United States, Guyana, the Philippines, Angola, Argentina, and internationally. The company was founded in 1981 and is headquartered in StorebÃ¸, Norway.",StorebÃ¸,47 56 18 10 00,Norway,[],http://www.dof.no,1.0,Alfabygget,47 56 18 10 06,Oil & Gas Equipment & Services,0.58,0.585,0.77033335,,0.0,,0.6,,1281075.0,,0.58,0.5912353,,0.585,,1281075.0,,,,,1242432000.0,1.937862,,,0.561,4.0,NOK,,418525.0,,,,184657808.0,,,822597.0,0.028243776,0.561,0.6,,4700000.0,418525.0,2.8,0.7058824,,,0.5,0.588,False,,1357000.0,0.6,OSL,DOF ASA,DOF ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,DOF.OL,finmb_884333,no_market,,2.827,,-1.0703601,9.439,-0.77862597,,0.85,,307763008.0,,,-2.801,,,,1577750400.0,0.04079,-6998000128.0,-22.151,,0.2070489,,0.57965,1640908800.0,1593475200.0,,,107720050.0,18481502208.0,,1527206400.0,1:10,,,,,,,,,,,https://logo.clearbit.com/dof.no,,,,,,
EAM,EAM Solar,Utilities,12.8,12.25,12.8,37,,87.71,0.0281,0.0492,0.024,0.094,-0.2789,0287,Utilities,,"EAM Solar ASA acquires, owns, and operates solar power plants in Europe. The company sells electricity under long-term fixed price sales contracts. It owns and operates four power plants with a combined installed capacity of 4.0 MW in Italy. The company was founded in 2011 and is based in Oslo, Norway.",Oslo,47 91 61 10 09,Norway,[],http://www.eamsolar.no,1.0,Dronningen 1,,Utilities—Renewable,12.45,12.45,12.12384,0.00088353414,0.0,,13.85,,20131.0,,12.45,12.770588,0.011000000000000001,12.45,,20131.0,,,,,1399852800.0,0.667828,,,12.2,2.0,NOK,,11551.0,,,,87708288.0,,,12372.0,,12.2,12.8,,94600.0,11551.0,22.0,,,,6.66,12.3,False,,280300.0,13.85,OSL,EAM SOLAR ASA,EAM Solar ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EAM.OL,finmb_142079547,no_market,,,,0.88075995,,-0.3121547,,,,6852210.0,,,2.096,,,,1577750400.0,0.28467,,-0.152,,0.2070489,6.1068707,0.42780998,1640908800.0,1593475200.0,,,3730069.0,85310016.0,,,,,,,,,,,,,,https://logo.clearbit.com/eamsolar.no,,,,,,
EIOF,Eidesvik Offshore,Energy,2.98,3.0,3.1,5,,185.21,-0.051,-0.0132,-0.0915,-0.4313,-0.4754,5443,Energy,514.0,"Eidesvik Offshore ASA operates as a shipping company. It operates through Seismic, Subsea/Offshore Wind, Platform Supply, and Other segments. The company delivers shipping services to customers who produce seismic data; subsea inspection, maintenance, repair, and construction services for subsea work in the oil industry; and shipping services the offshore oil industry. It operates 6 large supply and one smaller supply vessels; a fleet of 4 vessels related to seismic; and a fleet of 4 vessels related to subsea/wind. The company is headquartered in BÃ¸mlo, Norway. Eidesvik Offshore ASA is a subsidiary of Eidesvik Invest AS.",BÃ¸mlo,47 53 44 80 00,Norway,[],http://www.eidesvik.no,1.0,Vestvikveien 1,,Oil & Gas Equipment & Services,3.14,3.1,3.6755797999999995,,0.0,,3.12,,14744.0,,3.14,3.197647,,3.1,,14744.0,,,,,1400198400.0,0.780487,,,2.98,4.0,NOK,,5242.0,,,,185207008.0,,,18098.0,0.319383,2.98,3.1,,182600.0,5242.0,6.12,-0.65065503,,,2.9,2.98,False,,1000000.0,3.12,OSL,EIDESVIK OFFSHORE,Eidesvik Offshore ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EIOF.OL,finmb_22071229,no_market,,3.533,,-1.17882,15.079,-0.4491228,,-4.58,,62150000.0,,,10.379000000000001,,,,1577750400.0,0.05849,-683587008.0,-11.002,,0.2070489,0.28711823,0.7988,1640908800.0,1593475200.0,,,11241070.0,2048941952.0,,,,,,-0.156,,,,,,,,https://logo.clearbit.com/eidesvik.no,,,,,,
EMGS,Electromagnetic Geoservices,Energy,0.62,0.61,0.62,44,,80.68,-0.0207,-0.0375,-0.1664,-0.7053,-0.7187,7041,Energy,131.0,"Electromagnetic Geoservices ASA, together with its subsidiaries, provides electromagnetic (EM) surveying services to the offshore oil and gas exploration industry. It is involved in the planning, acquisition, processing, modelling, interpretation, and integration of EM data. The company uses its patented electromagnetic survey method to find hydrocarbons in offshore reservoirs. Its products and services include imaging and interpretation, consultancy, magnetotelluric survey, training, and controlled-source electromagnetic surveying services. Electromagnetic Geoservices ASA has operations in Europe, the Middle East, Africa, Norway, North and South America, Asia, and the Pacific Ocean. The company was founded in 2002 and is headquartered in Trondheim, Norway.",Trondheim,,Norway,[],http://www.emgs.com,1.0,Stiklestadveien 1,,Oil & Gas Equipment & Services,0.629,0.604,0.81186956,,0.0,,0.637,,269061.0,,0.629,0.7212059000000001,,0.604,,269061.0,,,,,,2.6556319999999998,,,0.604,4.0,NOK,13.106383000000001,145961.0,,,,80677520.0,,,457021.0,1.0046012,0.604,0.617,,317943000.0,145961.0,2.85,-7.7000003,,,0.5,0.606,False,,66256000.0,0.637,OSL,ELECTROMAGNETIC GE,Electromagnetic Geoservices ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EMGS.OL,finmb_10654493,no_market,,1.465,,0.08489,3.568,-0.71409094,,-0.08,,130970000.0,,,-0.002,,,,1577750400.0,0.013819999999999999,6817000.0,0.047,,0.2070489,,0.59531,1640908800.0,1593475200.0,,,54838319.0,117690936.0,,1467331200.0,1:40,,,,,,,,,,,https://logo.clearbit.com/emgs.com,,,,,,
ELE,Element,Materials,4.62,4.61,4.69,60,,87.22,-0.0355,-0.0475,-0.1091,-0.1655,1.3075,0250,Basic Materials,2.0,"Element ASAengages  acquisition and development of mineral resources. It holds interests in the nickel-cobalt-mineralized areas on the island of Mindoro in the Philippines. The company's main assets are currently the Mindoro Nickel Project, PALCapital Ventures. The company was formerly known as Intex Resources ASA and changed its name to Element ASA in October 2017. Element ASA was incorporated in 1996 and is headquartered in Oslo, Norway.",Oslo,47 23 08 23 08,Norway,[],http://www.elementasa.com,1.0,Grundingen 2,,Other Industrial Metals & Mining,4.785,4.94,4.497123200000001,,0.0,,4.94,,139042.0,,4.785,5.189706,,4.94,,139042.0,,,,,,3.890824,,,4.595,4.0,NOK,,143372.0,,,,87221648.0,,,742268.0,559.1131,4.595,4.68,,0.0,143372.0,9.5,,,,2.0,4.615,False,,0.0,4.94,OSL,ELEMENT ASA,Element ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ELE.OL,finmb_22929109,no_market,,650.346,,0.0,-34.849000000000004,1.2829198999999998,,,,18899600.0,,,0.22899999999999998,,,,1577750400.0,0.00629,-5625000.0,-0.457,,0.2070489,20.152838,0.28688,1640908800.0,1585612800.0,,,11864880.0,101454000.0,,1556150400.0,1:20,,,,,,,,,,,https://logo.clearbit.com/elementasa.com,,,,,,
ELK,Elkem,Materials,17.95,17.95,17.99,408,,10434.52,-0.005,-0.0137,0.06849999999999999,-0.2504,-0.1923,0277,Basic Materials,6370.0,"Elkem ASA manufactures and sells metals and materials in Norway and internationally. The company operates through four segments: Silicones, Silicon Materials, Foundry Products and Carbon. Its products include silicones, ferrosilicones, foundry alloys, carbon materials, and microsilica products. The company also engages in sale of electric power, as well as supplies heat in the form of steam and hot water. Its products are used in chemical applications, as well as construction, refractory, and oilfield industries. The company was founded in 1904 and is headquartered in Oslo, Norway. Elkem ASA is a subsidiary of Bluestar Elkem International Co., Ltd. S.A.",Oslo,47 22 45 01 00,Norway,[],http://www.elkem.com,1.0,Drammensveien 169,47 22 45 01 55,Specialty Chemicals,18.04,18.05,17.744276,0.03325942,0.75949997,,18.18,,439522.0,,18.04,18.095589,0.6,18.05,,439522.0,,,,0.6,1589155200.0,2.220063,,,17.93,2.0,NOK,22.72152,306061.0,,,,10434514944.0,,,719113.0,0.46875626,17.93,17.99,,0.0,306061.0,26.4,4.0795455,,,10.92,17.95,False,0.032899998,0.0,18.18,OSL,ELKEM ASA,Elkem ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ELK.OL,finmb_731504,no_market,,0.86,,0.020659999999999998,8.396,-0.20035458,,4.4,,581310016.0,,,21.744,,,,1577750400.0,0.29434,460000000.0,0.79,,0.2070489,0.82551515,0.58916,1640908800.0,1593475200.0,,,238610457.0,19150837760.0,,,,,,,,,,,,,,https://logo.clearbit.com/elkem.com,,,,,,
ELOP-ME,ELOP,Information technology,5.3,5.3,5.44,17,,372.61,-0.013,-0.0684,-0.0075,,,2316,Technology,,"Elop AS designs and develops smart products and solutions for the inspection, asset management, and structural health monitoring of concrete structures. It offers Cobri, a tool that gathers assessment data on critical infrastructure such as bridges, tunnels, and buildings and provides it to owners of critical concrete infrastructure. The company was founded in 2013 and is based in Hamar, Norway.",Hamar,47 41 64 13 00,Norway,[],http://www.elop.no,1.0,Nordvikvegen 50,,Scientific & Technical Instruments,5.37,5.37,5.2906666,,0.0,,5.499,,93230.0,,5.37,5.2906666,,5.37,,93230.0,,,,,,,,,5.3,2.0,NOK,,13480.0,,,,372605376.0,,,301004.0,,5.3,5.439,,,13480.0,6.2,,,,4.82,5.37,False,,,5.499,OSL,ELOP AS,Elop AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,ELOP-ME.OL,finmb_622946747,no_market,,,,0.0,,0.022662401000000002,,,,70302896.0,,,,,,,,,,,,0.2070489,,,,,,,,,,,,,,,,,,,,,,https://logo.clearbit.com/elop.no,,,,,,
EMAS,EMAS Offshore,Energy,0.29,,,0,,127.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YHD,,EMAS Offshore Limited,America/New_York,EDT,False,-14400000.0,MUTUALFUND,EMAS.OL,finmb_268054902,us_market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENDUR,Endúr,Industrials,1.4,1.4,1.41,303,LP,396.33,-0.0036,0.0294,0.08109999999999999,0.2268,0.2215,5160,Industrials,176.0,"EndÃºr ASA engages in the aquaculture, maritime, and energy businesses in Norway and internationally. The company offers maritime service, and technical ship maintenance and services; and produces integrated concrete feed and work barges for the aquaculture industry. It also engages in the maintenance, modification, installation, fabrication, and reconstruction of oil and gas installations for onshore and offshore. The company was formerly known as Bergen Group ASA and changed its name to EndÃºr ASA in February 2019. EndÃºr ASA was founded in 2007 and is headquartered in Bergen, Norway.",Bergen,47 55 54 24 00,Norway,[],http://www.endur.no,1.0,DamsgArdsveien 229,,Conglomerates,1.405,1.435,1.0446521999999998,,0.0,,1.44,,2048552.0,,1.405,1.4469118,,1.435,,2048552.0,,,,,,,,,1.4,4.0,NOK,,932357.0,,,,396327392.0,,,3228279.0,0.7939744000000001,1.4,1.415,,0.0,932357.0,3.2,,,,0.532,1.4,False,,0.0,1.44,OSL,ENDUR ASA,Endúr ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ENDUR.OL,finmb_22783429,no_market,,0.938,,-0.041389998,-28.448,0.21120691,,,,283091008.0,,,0.508,,,,1577750400.0,0.17669001,-26863000.0,-0.113,,0.2070489,2.7559054,0.70949996,1640908800.0,1593475200.0,,,115181242.0,468225888.0,,,,,,,,,,,,,,https://logo.clearbit.com/endur.no,LaksevAg,,,,,
ENTRA,Entra,Real estate,118.8,118.9,119.0,713,,21624.75,-0.015700000000000002,-0.0388,-0.0646,-0.1652,-0.1031,0185,Real Estate,181.0,"Entra ASA owns, develops, leases, and manages office properties in Norway. As of December 31, 2019, it had a property portfolio of 89 properties totalling approximately 1.3 million square meters. The company was founded in 2000 and is headquartered in Oslo, Norway.",Oslo,47 21 60 51 00,Norway,[],http://www.entra.no,1.0,Biskop Gunnerus gate 14 A,,Real Estate—Diversified,120.7,120.7,129.12102,0.03976802,0.3717,,121.4,,334483.0,,120.7,126.1647,4.8,120.7,,334483.0,,,,4.8,1601596800.0,0.519744,,,118.8,2.0,NOK,9.28125,152876.0,,,,21637281792.0,,,393079.0,8.508564999999999,118.8,119.1,,168600.0,152876.0,168.6,16.408839999999998,,3.68,96.2,118.9,False,0.0398,193700.0,121.4,OSL,ENTRA ASA,Entra ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ENTRA.OL,finmb_254167079,no_market,,17.454,,0.91663,20.003,-0.12154293,,7.24,,182132000.0,,,125.59,,,,1577750400.0,0.5023,2331000064.0,12.8,,0.2070489,0.94593525,0.22298999,1640908800.0,1593475200.0,,,150093205.0,44386340864.0,,,,,,0.004,,,,,,,,https://logo.clearbit.com/entra.no,,,,,,
EPIC-ME,Epic Gas,Energy,15.7,15.6,16.2,0,LP,1673.88,,,,,,059818,Energy,,"Epic Gas Ltd, together with its subsidiaries, owns and operates a fleet of pressurized gas carriers in Southeast Asia, Europe, West Africa, and the United States. As of February 13, 2020, it operated a fleet of 44 vessels that provide seaborne services for the transportation of liquefied petroleum gas and petrochemicals, which serve as a link in the international gas and petrochemical supply chains of various oil and commodity trading houses. The company also offers commercial and technical management services for various ship owners. In addition, it engages in vessel owning and chartering activities. Epic Gas Ltd was incorporated in 2012 and is headquartered in Singapore. Epic Gas Ltd is a subsidiary of BW Group Limited.",Singapore,65 6230 7801,Singapore,[],http://www.epic-gas.com,1.0,8 Eu Tong Sen Street,,Oil & Gas Midstream,15.7,16.6,14.059420999999999,,0.0,,16.6,,0.0,,15.7,15.014706,,16.6,,0.0,,,,,,0.32113800000000003,,,15.7,2.0,NOK,560.7142299999999,0.0,,,,1673619968.0,,,283.0,8.994368,15.7,16.2,,,0.0,19.0,523.3333,,,13.4,15.6,False,,,16.6,OSL,EPIC GAS LTD,Epic Gas Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,EPIC-ME.OL,finmb_254340014,no_market,,10.693,,0.01594,41.235,-0.006329119,,0.03,,106600000.0,,,2.764,,,,1577750400.0,0.0,2965409.0,0.027999999999999997,,0.2070489,5.680174,0.83456004,1640908800.0,1593475200.0,,,17242550.0,1989619968.0,,,,,,,,,,,,,,https://logo.clearbit.com/epic-gas.com,"No.22-89, The Central",,,,,
EQNR,Equinor,Energy,141.7,141.7,141.75,4692,,460203.17,-0.0074,-0.0422,0.0592,-0.1589,-0.0398,4035,Energy,21412.0,"Equinor ASA, an energy company, explores for, produces, transports, refines, and markets petroleum and petroleum-derived products, and other forms of energy in Norway and internationally. The company operates through Development & Production Norway; Development & Production Brazil; Development & Production International; Marketing, Midstream & Processing; New Energy Solutions; Technology, Projects & Drilling; Exploration; and Global Strategy & Business Development segments. It also transports, processes, manufactures, markets, and trades in oil and gas commodities, such as crude and condensate products, gas liquids, natural gas, and liquefied natural gas; markets and trades in electricity and emission rights; and operates refineries, processing and power plants, and terminals. In addition, the company develops wind, and carbon capture and storage projects, as well as offers other renewable energy and low-carbon energy solutions. As of December 31, 2019, it had proved oil and gas reserves of 6,004 million barrels of oil equivalent. The company was formerly known as Statoil ASA and changed its name to Equinor ASA in May 2018. Equinor ASA was founded in 1972 and is headquartered in Stavanger, Norway.",Stavanger,47 51 99 00 00,Norway,[],http://www.equinor.com,1.0,Forusbeen 50,,Oil & Gas Integrated,142.75,144.0,138.61188,0.00497373,,,144.9,,2176799.0,,142.75,142.36029,0.71,144.0,,2176799.0,,,,6.76,1605139200.0,0.731707,,,141.5,2.0,NOK,,1393662.0,,,,459878563840.0,,,3316749.0,8.804706,141.5,141.7,,0.0,1393662.0,187.2,63.49776,,4.95,95.2,141.7,False,0.047,0.0,144.9,OSL,EQUINOR ASA,Equinor ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EQNR.OL,finmb_989228,no_market,,9.3,,-0.04413,33.836999999999996,-0.084055245,,2.23,,3247729920.0,,,10.863,,,,1577750400.0,0.19812000000000002,-2304999936.0,-0.6970000000000001,,0.2070489,13.035074,0.67271006,1640908800.0,1593475200.0,,,1015658280.0,485762990080.0,,1147219200.0,5:1,,,,,,,,,,,https://logo.clearbit.com/equinor.com,,,,,,
EPR,Europris,Consumer discretionary,43.84,43.8,43.86,601,,7269.49,-0.0068000000000000005,-0.0292,-0.009000000000000001,0.338,0.8434999999999999,1661,Consumer Defensive,1814.0,"Europris ASA operates as a discount variety retailer in Norway. The company sells own brand, private-label, and branded merchandise, including personal care, animal, home and interior, leisure time, clothes and shoes, fix home, household, garn, and enterprise assortment products. As of March 26, 2020, it operated 265 stores. The company was formerly known as EPH II AS and changed its name to Europris ASA in May 2015. The company was founded in 2011 and is headquartered in RolvsÃ¸y, Norway.",RolvsÃ¸y,,Norway,[],http://www.europris.no,1.0,Dikeveien 57,,Discount Stores,44.14,44.12,38.911654999999996,0.044177617999999995,0.58669996,,44.74,,386577.0,,44.14,44.548237,1.95,44.12,,386577.0,,,,1.95,1588204800.0,0.771777,,,43.8,2.0,NOK,13.371951000000001,203716.0,,,,7272821760.0,,,630998.0,1.0436258,43.8,43.86,,79600.0,203716.0,50.75,16.934364000000002,,,23.88,43.82,False,0.0442,95300.0,44.74,OSL,EUROPRIS ASA,Europris ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EPR.OL,finmb_293420901,no_market,,1.5419999999999998,,0.078049995,12.062000000000001,0.7986959,,2.59,,165819008.0,,,11.468,,,,1577750400.0,0.53228,543936000.0,3.28,,0.2070489,3.8245552000000003,0.03046,1640908800.0,1593475200.0,,,159459440.0,10745330688.0,,,,,,1.399,,,,,,,,https://logo.clearbit.com/europris.no,,,,,,
EXTX-ME,EXACT Therapeutics,Health care,35.3,35.6,37.0,6,,1057.86,-0.0948,0.0537,-0.1368,,,0379,Healthcare,4.0,"EXACT Therapeutics AS, a clinical stage biotech company, develops a technology platform for targeted therapeutic enhancement, Acoustic Cluster Therapy (ACT). The ACT sonoporation is an approach to ultrasound-mediated, targeted drug enhancement with the potential to amplify the clinical utility of a range of therapeutic agents across various indications, including within oncology (chemotherapy and immunotherapy), infectious diseases, and neurological conditions. The company was founded in 2012 and is based in Oslo, Norway.",Oslo,,Norway,[],http://www.exact-tx.com,1.0,Ullernchausseen 64,,Biotechnology,38.995,38.99,36.197559999999996,,0.0,,38.99,,2827.0,,38.995,36.197559999999996,,38.99,,2827.0,,,,,,,,,37.995,2.0,NOK,,1007.0,,,,1057863296.0,,,10255.0,142.41663,37.995,37.995,,,1007.0,53.592,,,,26.0,35.6,False,,,38.99,OSL,EXACT THERAPEUTICS,EXACT Therapeutics AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,EXTX-ME.OL,finmb_582869177,no_market,,157.32399999999998,,-2.0169599999999996,-74.454,0.2253331,,,,29967800.0,,,1.4040000000000001,,,,1577750400.0,,-14981884.0,-0.5,,0.2070489,25.142448,,1640908800.0,,,,29885039.0,1168592384.0,,1595808000.0,250:1,,,,,,,,,,,https://logo.clearbit.com/exact-tx.com,,,,,,
FJORD,Fjord1,Industrials,43.0,43.0,43.2,29,,4295.41,0.0,0.0094,-0.0508,0.17489999999999994,0.16219999999999998,6900,Industrials,1056.0,"Fjord1 ASA, together with its subsidiaries, operates passenger ferries and other passenger boats in Norway. The company operates in four segments: Ferry, Passenger Boat, Catering, and Tourism. The company's ferries and passenger boats transport vehicles and passengers. It also offers catering and tourism, shipyard, and travel agency services; and manages properties. The company was founded in 2001 and is headquartered in FlorÃ¸, Norway. Fjord1 ASA is a subsidiary of Havilafjord AS.",FlorÃ¸,47 57 75 70 00,Norway,[],http://www.fjord1.no,1.0,Strandavegen 15,,Marine Shipping,43.0,43.0,42.325363,0.06279069999999999,0.0,,43.9,,28465.0,,43.0,43.92647,2.7,43.0,,28465.0,,,,,1557878400.0,0.85,,,42.9,2.0,NOK,43.346775,8515.0,,,,4296112640.0,,,21069.0,1.5004401000000003,42.9,43.2,,0.0,8515.0,46.9,12.250712,,,31.0,43.0,False,,0.0,43.9,OSL,FJORD1 ASA,Fjord1 ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,FJORD.OL,finmb_22655336,no_market,,3.5839999999999996,,0.0346,12.639000000000001,0.16216218,,3.51,,99909600.0,,,22.785999999999998,,,,1577750400.0,0.11310001,99062000.0,0.992,,0.2070489,1.8871237,0.85439,1640908800.0,1593475200.0,,,14465911.0,10262751232.0,,,,,,-0.66,,,,,,,,https://logo.clearbit.com/fjord1.no,,,,,,
FKRAFT,Fjordkraft Holding,Utilities,92.8,92.5,93.0,311,,9705.6,0.0142,0.0142,0.1485,0.6657,0.9797,5147,Utilities,293.0,"Fjordkraft Holding ASA, together with its subsidiaries, engages in the purchase, sale, and portfolio management of electrical power to households, private and public companies, and municipalities in Norway. It operates through Consumer and Business segments. The Consumer segment sells electrical power and related services to private consumers. The Business segment sells electrical power and related services to business consumers. The company also provides mobile phone services to private customers. Fjordkraft Holding ASA was founded in 2001 and is headquartered in Bergen, Norway.",Bergen,47 23 00 61 00,Norway,[],http://www.fjordkraft.no,1.0,Folke Bernadottes Vei 38,,Utilities—Regulated Electric,91.5,92.0,76.156525,0.032786882999999996,0.71089995,,93.0,,161442.0,,91.5,82.81177,3.0,92.0,,161442.0,,,,3.0,1587600000.0,0.182557,,,91.9,2.0,NOK,21.980104,51523.0,,,,9705581568.0,,,182588.0,1.8920072000000001,91.9,92.8,,0.0,51523.0,94.2,,,,46.1,92.6,False,0.0328,0.0,93.0,OSL,FJORDKRAFT HLDG,Fjordkraft Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,FKRAFT.OL,finmb_551325968,no_market,,1.765,,0.08692000000000001,14.42,0.886598,,,,104586000.0,,,9.122,,,,1577750400.0,0.41085997,445884000.0,4.2219999999999995,,0.2070489,10.173208,0.3204,1640908800.0,1593475200.0,,,85428113.0,9053135872.0,,,,,,0.348,,,,,,,,https://logo.clearbit.com/fjordkraft.no,,,,,,
FLNG,FLEX LNG,Energy,46.68,46.52,46.7,114,,2525.88,0.0108,-0.0566,-0.0649,-0.4765,-0.4653,HM08,Energy,8.0,"Flex LNG Ltd., through its subsidiaries, engages in the seaborne transportation of liquefied natural gas (LNG) worldwide. As of December 31, 2019, it owned and operated six LNG carriers. It also provides chartering and management services. Flex LNG Ltd. was founded in 2006 and is based in Hamilton, Bermuda.",Hamilton,441 295 6935,Bermuda,[],http://www.flexlng.com,1.0,Par-La-Ville Place,441 295 3494,Oil & Gas Midstream,46.18,46.5,50.25377,0.004330879,3.7889001,,49.18,,159797.0,,46.18,50.255590000000005,0.2,46.5,,159797.0,,,,1.87,1583798400.0,0.39547,,,46.5,2.0,NOK,915.2941,36761.0,,,,2525882880.0,,,116934.0,17.329887,46.5,46.68,,219600.0,36761.0,108.2,333.42856,,,38.1,46.52,False,0.0405,100000.0,49.18,OSL,FLEX LNG LTD (BM),Flex LNG Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,FLNG.OL,finmb_36151890,no_market,,21.781999999999996,,0.01914,30.268,-0.47641718,,0.14,,54110600.0,,,15.015,,,,1577750400.0,0.19859000000000002,2790000.0,0.051,,0.2070489,3.108891,0.4586,1640908800.0,1593475200.0,,,28832284.0,3174854656.0,,1552262400.0,1:10,,,,,,,,,,,https://logo.clearbit.com/flexlng.com,4th Floor 14 Par-La-Ville Road,,,,,
FRO,Frontline,Energy,69.45,69.3,69.4,847,,13729.73,0.0131,-0.057,-0.0467,-0.2879,0.0195,HM 08,Energy,157.0,"Frontline Ltd., a shipping company, engages in the seaborne transportation of crude oil and oil products worldwide. It owns and operates oil and product tankers. As of December 31, 2019, the company operated a fleet of 71 vessels. It is also involved in the charter, purchase, and sale of vessels. Frontline Ltd. is based in Hamilton, Bermuda.",Hamilton,441 295 6935,Bermuda,[],http://www.frontline.bm,1.0,Par-la-Ville Place,441 295 3494,Oil & Gas Midstream,68.55,71.8,79.26871,0.024799416,0.3623,,71.8,,585813.0,,68.55,72.71911999999999,1.7,71.8,,585813.0,,,,17.92,1599696000.0,0.32346199999999997,,,69.25,2.0,NOK,28.844557000000002,294342.0,,,,13933090816.0,,,713028.0,10.524650999999999,69.25,69.5,,173100.0,294342.0,123.0,161.39536,,,55.0,69.35,False,0.26139998,75700.0,71.8,OSL,FRONTLINE LTD,Frontline Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,FRO.OL,finmb_144797851,no_market,,11.776,,0.35037997,22.894000000000002,-0.10274869,,0.43,,197692000.0,,,8.425,,,,1577750400.0,0.29650998,463852000.0,2.406,,0.2070489,8.237389,0.50473,1640908800.0,1593475200.0,,,98284714.0,15589158912.0,,1454544000.0,1:5,,,183.53,,,,,,,,https://logo.clearbit.com/frontline.bm,14 Par-la-Ville Road PO Box HM 1593,,,,,
