ticker,name,sector,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr
2020,2020 Bulkers,Industrials,56.6,56.0,56.6,15,,1254.87,-0.0034999999999999996,-0.006999999999999999,0.0481,-0.34869999999999995,-0.2278
FIVEPG,5th Planet Games,Communication services,1.84,1.84,1.85,778,LP,195.63,-0.0339,-0.0931,0.1863,5.3335,1.7175
AASB-ME,Aasen Sparebank,Equity certificates,114.0,112.0,115.0,0,LP,115.59,,,,,
ASC,ABG Sundal Collier Holding,Financials,4.28,4.28,4.29,41,,1885.18,0.0034999999999999996,-0.0012,0.0083,0.1362,0.3333
ADE,Adevinta,Communication services,154.2,154.1,154.4,1278,,105605.34,-0.0058,0.0405,0.5838,0.4817,0.4961
ADSC-ME,ADS Crude Carriers,Energy,18.35,18.3,18.35,24,,429.21,0.008199999999999999,-0.0027,-0.0187,-0.2459,0.0538
AEGA,Aega,Utilities,1.32,1.29,1.31,7,,63.43,0.0154,0.0233,0.1,0.1379,0.0321
AFG,AF Gruppen,Industrials,178.2,178.2,178.6,59,,18712.60,0.0,0.0171,0.0,0.049,0.1115
AKA,Akastor,Energy,6.09,6.01,6.05,123,,1654.10,0.05,0.0016,0.2781,-0.3873,-0.47409999999999997
AKER,Aker,Financials,408.2,408.0,408.6,1287,,30316.39,0.0331,0.048600000000000004,0.16820000000000002,-0.2305,-0.10060000000000001
AKBM-ME,Aker BioMarine,Consumer staples,91.28,91.26,91.6,50,,7994.86,-0.0174,0.0064,,,
AKERBP,Aker BP,Energy,184.5,184.35,184.5,3337,,66348.69,0.04650000000000001,0.0391,0.0397,-0.33049999999999996,-0.18280000000000002
AKSO,Aker Solutions,Energy,17.15,17.12,17.15,3612,,4663.82,0.1162,0.1384,1.0176,-0.3046,-0.3763
AKVA,AKVA Group,Industrials,63.0,62.6,64.0,7,LP,2085.70,0.0161,0.0129,0.0535,-0.1367,-0.1598
AMSC,American Shipping Company,Industrials,27.6,27.5,27.6,35,,1673.02,0.0128,0.0147,0.09519999999999999,-0.11109999999999999,-0.114
ANDF-ME,Andfjord Salmon,Consumer staples,56.6,56.6,56.7,30,,1907.46,0.0291,-0.0225,0.1575,,
ABT,Aqua Bio Technology,Materials,4.7,4.72,4.86,18,LP,72.17,-0.0208,-0.0208,0.1137,1.0085,0.9582999999999999
AQUA,AqualisBraemar,Energy,4.68,4.42,4.66,6,,329.08,0.04,0.0174,0.1471,0.2664,0.2316
ARCHER,Archer,Energy,2.17,2.16,2.17,51,,320.28,0.0334,0.011699999999999999,0.0334,-0.31920000000000004,-0.5189
AZT,ArcticZymes Technologies,Health care,43.9,43.9,44.2,174,,2121.89,-0.0068000000000000005,-0.024399999999999998,0.2161,8.2421,
ARCUS,Arcus,Consumer staples,42.6,42.5,42.6,113,,2888.31,0.0070999999999999995,0.0519,0.073,0.2164,0.1684
AFK,Arendals Fossekompani,Industrials,2900.0,2860.0,2900.0,13,,6349.32,-0.0203,-0.0203,0.0821,0.12689999999999999,0.14429999999999998
ASETEK,Asetek,Information technology,65.0,64.9,65.0,69,,1637.01,0.0,0.0015,0.20370000000000002,1.0968,2.1707
ATEA,Atea,Information technology,104.6,104.4,104.8,59,,11503.20,-0.0038,-0.0169,0.09300000000000001,-0.1866,-0.0313
ATLA NOK,Atlantic Petroleum,Energy,6.52,6.06,6.46,0,,24.11,,,-0.0944,-0.16940000000000002,
ASA,Atlantic Sapphire,Consumer staples,121.5,121.0,122.0,147,,8661.26,0.0429,0.047400000000000005,-0.0545,-0.0581,0.2223
AURG,Aurskog Sparebank,Equity certificates,195.0,188.0,195.0,1,LP,626.77,0.0,,0.0317,0.0906,0.14980000000000002
AUSS,Austevoll Seafood,Consumer staples,79.0,78.95,79.1,412,,15944.10,0.0032,0.0006,0.013500000000000002,-0.0947,-0.0892
AVANCE,Avance Gas Holding,Energy,21.16,21.12,21.16,406,,1346.97,0.0105,-0.0696,0.1707,-0.5281,-0.0447
AWDR,Awilco Drilling,Energy,3.35,3.3,3.35,25,,182.85,0.046900000000000004,0.0635,-0.0669,-0.7839,-0.8712000000000001
ALNG,Awilco LNG,Energy,1.19,1.13,1.19,31,,157.07,-0.0042,-0.0287,-0.0814,-0.6297,-0.6779999999999999
AXA,Axactor,Financials,6.7,6.68,6.7,465,,1242.15,-0.003,-0.0592,0.07919999999999999,-0.6484000000000001,-0.6428
AGS,Axxis Geo Solutions,Energy,0.78,0.77,0.78,128,,45.76,-0.0425,-0.2263,-0.0179,-0.3872,-0.9562
AYFIE-ME,ayfie Group,Information technology,2.34,2.32,2.34,17,,248.53,-0.025,-0.0677,,,
B2H,B2Holding,Financials,4.59,4.59,4.62,154,,1881.59,-0.0022,-0.0478,0.2021,-0.5207,-0.5317000000000001
BAKKA,Bakkafrost,Consumer staples,560.5,560.5,561.5,669,,33133.18,-0.0097,-0.0009,-0.0673,-0.1369,0.0969
BALT-ME,Baltic Sea Properties,Real estate,30.8,29.4,30.8,0,,205.37,,,,0.0621,-0.12
