ticker,name,sector,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr
2020,2020 Bulkers,Industrials,57.0,56.8,57.0,14,,1263.74,0.0083,0.0083,0.024300000000000002,-0.33990000000000004,-0.2571
FIVEPG,5th Planet Games,Communication services,1.59,1.59,1.6,135,LP,168.51,-0.0063,0.0462,-0.2192,4.4263,2.1090999999999998
AASB-ME,Aasen Sparebank,Equity certificates,124.0,121.0,128.0,1,LP,125.73,0.0,,0.0877,0.0318,0.1376
ASC,ABG Sundal Collier Holding,Financials,4.84,4.83,4.84,30,,2136.30,0.0,0.061399999999999996,0.0876,0.2863,0.5758
ADE,Adevinta,Communication services,152.8,152.6,152.8,1001,,104646.53,0.0,0.0146,-0.0155,0.4692,0.4951
ADSC-ME,ADS Crude Carriers,Energy,16.4,16.35,16.4,43,,383.60,0.018600000000000002,0.2148,0.0006,-0.2577,0.0907
AEGA,Aega,Utilities,1.2,1.18,1.23,5,,57.66,0.0,0.0,-0.0977,0.0345,-0.0302
AFG,AF Gruppen,Industrials,169.4,169.4,169.6,49,,17788.52,-0.0034999999999999996,0.0095,-0.0264,-0.0017000000000000001,-0.012199999999999999
AKA,Akastor,Energy,5.95,5.93,5.95,78,,1616.08,0.0051,-0.0341,-0.0034000000000000002,-0.4014,-0.488
AKER,Aker,Financials,389.4,389.0,389.4,469,,28921.81,-0.0046,0.0036,-0.045599999999999995,-0.262,-0.187
AKBM-ME,Aker BioMarine,Consumer staples,97.2,97.2,97.21,756,,8513.37,0.039599999999999996,0.0453,0.0728,,
AKERBP,Aker BP,Energy,156.65,156.55,156.65,2320,,56333.46,-0.0252,-0.0489,-0.136,-0.43200000000000005,-0.3475
ACC-ME,Aker Carbon Capture,Industrials,4.65,4.65,4.65,359,,2634.45,0.0342,0.0823,,,
AOW-ME,Aker Offshore Wind Holding,Industrials,3.24,3.23,3.24,871,,1984.97,0.0127,0.2114,,,
AKSO,Aker Solutions,Energy,8.22,8.21,8.22,1089,,2235.37,0.0006,-0.0785,-0.4696,-0.5998,-0.6476999999999999
AKVA,AKVA Group,Industrials,63.6,63.2,63.6,3,LP,2105.57,-0.0031,-0.009300000000000001,0.0258,-0.1285,-0.1816
AMSC,American Shipping Company,Industrials,27.85,27.85,27.95,47,,1688.17,-0.0018,-0.0070999999999999995,0.0128,-0.07690000000000001,-0.09269999999999999
ANDF-ME,Andfjord Salmon,Consumer staples,48.4,48.4,49.0,20,,1631.11,-0.0143,-0.0115,-0.1168,,
ABT,Aqua Bio Technology,Materials,7.15,7.15,7.2,227,LP,109.79,-0.0886,0.19010000000000002,0.5318999999999999,2.0769,2.4951
AQUA,AqualisBraemar,Energy,5.4,5.4,5.55,11,,379.71,-0.035699999999999996,-0.027000000000000003,0.08,0.4612,0.49579999999999996
ARCHER,Archer,Energy,2.05,2.04,2.05,8,,302.53,-0.0024,-0.039900000000000005,-0.0554,-0.3569,-0.5147999999999999
AZT,ArcticZymes Technologies,Health care,57.0,57.0,57.4,402,,2755.08,-0.046799999999999994,-0.056299999999999996,0.14,,
ARCUS,Arcus,Consumer staples,40.4,40.3,40.8,16,,2739.15,0.0025,-0.0146,-0.049400000000000006,0.1536,0.1349
AFK,Arendals Fossekompani,Industrials,3480.0,3460.0,3500.0,12,,7619.18,0.0,0.08070000000000001,0.2487,0.35869999999999996,0.41240000000000004
ASETEK,Asetek,Information technology,78.6,78.4,78.7,55,,2012.30,0.0051,-0.026000000000000002,0.3188,1.5355,2.3305000000000002
ATEA,Atea,Information technology,106.8,106.8,107.2,43,,11745.14,-0.0074,0.0095,0.0152,-0.16949999999999998,-0.050300000000000004
ATLA NOK,Atlantic Petroleum,Energy,5.16,5.04,5.74,0,,19.08,,,-0.1457,-0.3427,-0.37450000000000006
ASA,Atlantic Sapphire,Consumer staples,109.5,109.0,109.5,196,,7805.83,-0.0437,0.095,-0.031,-0.1512,0.1406
AURG,Aurskog Sparebank,Equity certificates,200.0,196.0,202.0,0,LP,642.84,,,0.030899999999999997,0.1185,0.1552
