ticker,name,sector,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr
2020,2020 Bulkers,Industrials,55.8,56.0,56.8,58,,1237.14,0.037200000000000004,0.040999999999999995,0.040999999999999995,-0.3579,-0.2623
FIVEPG,5th Planet Games,Communication services,1.96,1.97,1.99,292,LP,208.38,0.0051,-0.043899999999999995,0.1679,5.7101,1.8137
AASB-ME,Aasen Sparebank,Equity certificates,114.0,110.0,117.0,0,LP,115.59,,,-0.0087,-0.051399999999999994,0.028300000000000002
ASC,ABG Sundal Collier Holding,Financials,4.33,4.3,4.33,33,,1906.91,-0.0138,-0.048799999999999996,0.03,0.1402,0.325
ADE,Adevinta,Communication services,147.9,147.6,148.0,808,,101290.72,0.0321,0.002,0.524,0.42210000000000003,0.5471
ADSC-ME,ADS Crude Carriers,Energy,18.3,18.2,18.3,33,,428.04,-0.0054,-0.018799999999999997,-0.061500000000000006,-0.24789999999999998,0.061200000000000004
AEGA,Aega,Utilities,1.29,1.29,1.3,13,,61.99,-0.0077,0.048799999999999996,0.0574,0.1121,0.0712
AFG,AF Gruppen,Industrials,174.4,174.4,174.6,17,,18313.57,-0.005699999999999999,-0.0311,0.028300000000000002,0.0277,0.0922
AKA,Akastor,Energy,6.16,6.16,6.18,167,,1673.12,0.0216,0.0922,0.2571,-0.3803,-0.4643
AKER,Aker,Financials,382.6,382.4,382.8,563,,28415.12,-0.011399999999999999,-0.0416,0.126,-0.2749,-0.183
AKBM-ME,Aker BioMarine,Consumer staples,91.12,91.11,91.12,43,,7980.84,-0.0009,-0.0528,,,
AKERBP,Aker BP,Energy,178.9,178.8,178.9,2246,,64334.86,-0.0113,-0.053,-0.0064,-0.35840000000000005,-0.2495
AKSO,Aker Solutions,Energy,15.33,15.3,15.33,1206,,4168.88,-0.0129,0.0359,0.7626999999999999,-0.3811,-0.4767
AKVA,AKVA Group,Industrials,62.4,62.2,63.0,7,LP,2065.84,-0.0095,-0.04,0.023,-0.1449,-0.1764
AMSC,American Shipping Company,Industrials,27.05,27.05,27.25,18,,1639.68,-0.0073,-0.011000000000000001,0.1041,-0.1288,-0.1341
ANDF-ME,Andfjord Salmon,Consumer staples,57.61,57.5,57.9,19,,1941.49,-0.0033,-0.0342,0.1186,,
ABT,Aqua Bio Technology,Materials,4.8,4.72,4.8,10,LP,73.71,0.0,0.0084,0.2371,1.0513,0.9672
