ticker,52WeekChange,SandP52WeekChange,annualHoldingsTurnover,annualReportExpenseRatio,beta,beta3Year,bookValue,category,dateShortInterest,earningsQuarterlyGrowth,enterpriseToEbitda,enterpriseToRevenue,enterpriseValue,fiveYearAverageReturn,floatShares,forwardEps,forwardPE,fundFamily,fundInceptionDate,heldPercentInsiders,heldPercentInstitutions,lastCapGain,lastDividendValue,lastFiscalYearEnd,lastSplitDate,lastSplitFactor,legalType,maxAge,morningStarOverallRating,morningStarRiskRating,mostRecentQuarter,netIncomeToCommon,nextFiscalYearEnd,pegRatio,priceHint,priceToBook,priceToSalesTrailing12Months,profitMargins,revenueQuarterlyGrowth,sharesOutstanding,sharesPercentSharesOut,sharesShort,sharesShortPreviousMonthDate,sharesShortPriorMonth,shortPercentOfFloat,shortRatio,threeYearAverageReturn,totalAssets,trailingEps,yield,ytdReturn
IDEX,-0.6190769,0.28336716,,,1.91794,,0.25,,,,-2.703,196.509,675598592,,297678791,-0.27,,,-,,,,,1546214400,2010-03-10,3/1,,1,,,1569801600,-262911008,1609372800,,4,5.12,,0,,717988992,,,-,,,,,,-0.46,,
HLNG,-0.13572341,0.28336716,,,1.00724,,5.167,,,,21.411,12.435,4530019840,,36253304,0.45,,,-,,,,,1546214400,-,,,1,,,1569801600,10910000,1609372800,,2,6.483453,,0.029949998,,76204000,,,-,,,,,,0.135,,
HSPG,0.2580645,0.28336716,,,0.221238,,945.896,,,-0.031,,2.873,392940288,,446385,11.8,,,-,,,,,1546214400,-,,,1,,,1569801600,7356000,1609372800,,2,0.123692244,,0.37978,,687900,,,-,,,,,,10.693,,
ICE,Infinity,0.28336716,,,-0.22508,,-3.15,,,,-19.831,4.642,8113654272,,93961258,,,,-,,,,,1546214400,-,,,1,,,1569801600,-1202930048,1609372800,,2,,,-0.68838,,201488992,,,-,,,,,,-6.556,,
INSR,-0.19621748,0.28336716,,,0.232502,,2.088,,,,-7.3,0.248,207276512,,124509399,0.66,,,-,,,,,1546214400,2016-10-19,10/1,,1,,,1569801600,-57113000,1609372800,,2,3.3429117,,-0.10568,,148167008,,,-,,,,,,-0.662,,
INDUCT-ME,Infinity,0.28336716,,,2.809716,,0.16,,,,-4.747,3.403,48783196,,4529780,,,,-,,,,,1546214400,-,,,1,,,1569801600,-11827625,1609372800,,4,28.75,,-0.82512003,,10910000,,,-,,,,,,-1.399,,
INFRNT,0.13046741,0.28336716,,,-0.772203,,5.655,,,,,,1100575872,,31164497,1.13,,,-,,,,,1546214400,-,,,1,,,1569801600,,1609372800,,2,4.4916,,-0.15883,,43329800,,,-,,,,,,0.636,,
INC,0.1751498,0.28336716,,,1.057119,,0.252,,,,-9.905,0.36,147599632,,39933298,,,,-,,,,,1546214400,2015-07-14,10/1,,1,,,1569801600,27022000,1609372800,,4,3.1746032,,-0.16052,,107511000,,,-,,,,,,-0.604,,
JIN,-0.31944448,0.28336716,,,0.741753,,2.261,,,,43.008,9.745,595280192,,41890971,0.21,,,-,,,,,1546214400,-,,,1,,,1569801600,-4230000,1609372800,,2,2.3352501,,-0.06925,,109259000,,,-,,,,,,-0.039,,
ITE,0.41666663,0.28336716,,,0.258246,,0.693,,,0.593,14.003,1.706,947798400,,27603529,0.5,,,-,,,,,1546214400,2000-03-17,1/7,,1,,,1569801600,40801000,1609372800,,2,16.594517,,0.07343,,81416704,,,-,,,,,,0.5,,
JPK-ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IOX,-0.1875,0.28336716,,,1.930008,,-0.112,,,,55.566,15.053,255383008,,62116215,0.01,,,-,,,,,1546214400,2015-07-06,10/1,,1,,,1569801600,-9930000,1609372800,,4,,,-0.58529,,96874496,,,-,,,,,,-0.101,,
KIT,0.19594586,0.28336716,,,1.214802,,4.036,,,0.129,10.58,0.862,2715028736,,167920083,0.76,,,-,,,,,1546214400,-,,,1,,,1569801600,126180000,1609372800,,2,2.725471,,0.04007,,179104000,,,-,,,,,,0.699,,
JAEREN,0.14814818,0.28336716,,,0.228639,,360.011,,,0.341,,10.562,3559569664,,1005685,14.04,,,-,,,,,1546214400,-,,,1,,,1569801600,74823000,1609372800,,2,0.42498702,,0.41518003,,4917610,,,-,,,,,,14.922,,
KID,0.39436615,0.28336716,,,0.070566,,25.64,,,-0.291,12.77,1.819,3447168000,,22467634,3.77,,,-,,,,,1546214400,-,,,1,,,1569801600,151774000,1609372800,,2,1.9383776,,0.08009,,40600000,,,-,,,,,,3.734,,
KAHOOT-ME,Infinity,0.28336716,,,,,3.202,,,,-123.177,280.992,7650535424,,21150252,,,,-,,,,,1546214400,-,,,1,,,,-55137776,1609372800,,2,20.612118,,-2.02512,,129359000,,,-,,,,,,-0.476,,
KOMP,-0.037500024,0.28336716,,,0.823293,,10.19,,,0.072,,1.406,1214010624,,93502746,2.63,,,-,,,,,1546214400,-,,,1,,,1569801600,312453056,1609372800,,2,1.2247301,,0.36507,,184120000,,,-,,,,,,1.659,,
KOG,0.15604031,0.28336716,,,0.74658,,70.239,,,-0.284,18.025,1.36,27290451968,,69464516,7.02,,,-,,,,,1546214400,2009-05-08,1/4,,1,,,1569801600,694000000,1609372800,,2,1.9647205,,0.034590002,,179972992,,,-,,,,,,4.063,,
KOA,-0.28908193,0.28336716,,,0.893,,0.702,,,1.048,,,2819800064,,340275800,1.25,,,-,,,,,1546214400,-,,,1,,,1569801600,,1609372800,,2,8.732194,,0.02619,,447892992,,,-,,,,,,0.011,,
KCC,Infinity,0.28336716,,,,,4.105,,,0.178,101.473,21.087,2631191040,,11652905,,,,-,,,,,1546214400,-,,,1,,,1569801600,-472000,1609372800,,2,11.693057,,-0.00378,,48027000,,,-,,,,,,-0.012,,
LAVO-ME,-0.7818991,0.28336716,,,,,,,,,,,,,,,,,-,,,,,,-,,,1,,,,,,,4,,,0,,151838000,,,-,,,,,,,,
LIFE-ME,0.25847054,0.28336716,,,,,0.275,,,,,531.196,248804128,,,,,,-,,,,,1546214400,2019-02-07,4/1,,1,,,1561852800,-9576239,1609372800,,4,12,,0,,80901200,,,-,,,,,,-0.109,,
LSG,-0.09829587,0.28336716,,,-0.288012,,26.988,,,,17.702,1.933,39685656576,,281511241,6.14,,,-,,,,,1546214400,2017-05-24,1/10,,1,,,1569801600,1434201984,1609372800,,2,2.1602192,,0.06987,,595475968,,,-,,,,,,2.407,,
KVAER,-0.119354784,0.28336716,,,1.233306,,12.641,,,1.057,1.532,0.082,669333312,,155394666,0.69,,,-,,,,,1546214400,-,,,1,,,1569801600,289000000,1609372800,,2,0.87967724,,0.03443,,267906000,,,-,,,,,,1.049,,
MSEIS,-0.62631583,0.28336716,,,0.337892,,1.242,,,,24.64,2.372,1094369408,,126082656,0.42,,,-,,,,,1546214400,-,,,1,,,1569801600,-107574000,1609372800,,2,4.6698875,,-0.23313,,185167008,,,-,,,,,,-0.665,,
MGN,0.11538458,0.28336716,,,0.871279,,1.892,,,-0.985,,6.496,304000864,,24268889,,,,-,,,,,1546214400,2011-12-01,100/1,,1,,,1569801600,72500000,1609372800,,2,3.6997886,,1.54915,,52585800,,,-,,,,,,1.378,,
LSTSB-ME,Infinity,0.28336716,,,0.252405,,877.957,,,0.245,,15.158,2752229888,,524910,,,,-,,,,,1546214400,-,,,1,,,1569801600,90434000,1609372800,,2,0.13668096,,0.49807,,1000000,,,-,,,,,,90.434,,
MEDI,1.8592813,0.28336716,,,-0.148833,,12.268,,,0.516,33.191,9.51,3452877568,,10573352,2.64,,,-,,,,,1546214400,-,,,1,,,1569801600,78710000,1609372800,,2,15.650474,,0.21677999,,18040500,,,-,,,,,,4.328,,
MELG,0.16528928,0.28336716,,,0.060337,,383.594,,,0.051,,9.113,1921867776,,1677534,,,,-,,,,,1546214400,-,,,1,,,1569801600,36858000,1609372800,,2,0.36757615,,0.42343,,2776220,,,-,,,,,,12.639,,
MPCC,-0.36562502,0.28336716,,,0.893087,,5.028,,,,67.167,9.874,1905738624,,49187490,0.34,,,-,,,,,1546214400,-,,,1,,,1569801600,-30705000,1609372800,,2,3.9379475,,-0.15909,,83901904,,,-,,,,,,-0.395,,
MULTI,0.18666661,0.28336716,,,0.326482,,21.938,,,,21.033,0.918,3163162112,,19337890,5.33,,,-,,,,,1546214400,-,,,1,,,1569801600,46637000,1609372800,,2,3.2819765,,0.01354,,26970400,,,-,,,,,,1.729,,
MOWI,Infinity,0.28336716,,,-0.156878,,5.576,,,,,,118004752384,,439466861,15.74,,,-,,,,,1546214400,2014-01-21,10/1,,1,,,1569801600,,1609372800,,2,40.925392,,0.10637999,,517007008,,,-,,,,,,0.932,,
NAPA,1.0938528,0.28336716,,,-0.687047,,0.397,,,,,,149031008,,15755800,,,,-,,,,,1546214400,2016-04-25,1/4,,1,,,1569801600,,1609372800,,4,11.763224,,-0.36110002,,83068200,,,-,,,,,,-0.862,,
NAVA,1.1512322,0.28336716,,,0.449718,,8.438,,,,-79.389,1.126,217751952,,2636606,,,,-,,,,,1546214400,-,,,1,,,1569801600,-1313225,1609372800,,2,2.1924627,,0.00736,,11867700,,,-,,,,,,0.131,,
NATTO,-0.040935695,0.28336716,,,0.814963,,6.174,,,,17.876,1.153,137841920,,6606536,-0.07,,,-,,,,,1546214400,2011-11-03,100/1,,1,,,1569801600,4654000,1609372800,,2,1.2147716,,0.03894,,18172800,,,-,,,,,,0.23,,
NKR,Infinity,0.28336716,,,-0.220434,,1.699,,,26.565,-5.667,-0.347,-73694432,,47238782,,,,-,,,,,1546214400,-,,,1,,,1569801600,-13343000,1609372800,,4,1.2065921,,0.5348,,105613000,,,-,,,,,,1.125,,
NEXT,-0.84137386,0.28336716,,,2.507642,,4.336,,,,-0.228,0.305,31836070,,33598756,-6.1,,,-,,,,,1546214400,-,,,1,,,1569801600,-155683008,1609372800,,4,0.8302583,,-1.49009,,42930600,,,-,,,,,,-4.612,,
NORBIT,Infinity,0.28336716,,,,,7.339,,,1.515,9.398,1.917,1167950336,,18414862,,,,-,,,,,1546214400,-,,,1,,,1569801600,59816000,1609372800,,2,2.7251668,,0.098179996,,56786900,,,-,,,,,,7.777,,
NEL,0.7743614,0.28336716,,,0.074818,,1.602,,,,-55.623,20.783,9915284480,,1118903520,-0.06,,,-,,,,,1546214400,2013-08-16,10/1,,1,,,1569801600,-230920992,1609372800,,2,5.3995004,,-0.48402,,1222099968,,,-,,,,,,-0.196,,
NISB-ME,Infinity,0.28336716,,,,,,,,0.457,,,,,,,,,-,,,,,1546214400,-,,,1,,,1569801600,28907000,1609372800,,2,,,0.31968,,1127540,,,-,,,,,,,,
NHY,-0.1526658,0.28336716,,,0.693483,,39.197,,,,10.28,0.562,85766717440,,1338163200,3.72,,,-,,,,,1546214400,2006-05-10,1/5,,1,,,1569801600,-2028000000,1609372800,,2,0.8327168,,-0.01328,,2048000000,,,-,,,,,,-0.991,,
NOD,0.8449999,0.28336716,,,1.370876,,1.285,,,-0.198,913.904,36.407,9698344960,,169113787,0.08,,,-,,,,,1546214400,2010-06-15,1/5,,1,,,1569801600,314000,1609372800,,2,43.346306,,0.00118,,175662000,,,-,,,,,,0.002,,
NOM,-0.05463904,0.28336716,,,1.32502,,1.061,,,,-4.552,,344086400,,140184942,,,,-,,,,,1546214400,2016-12-08,6/1,,1,,,1569801600,18684000,1609372800,,4,2.0169652,,0,,168792000,,,-,,,,,,0.142,,
NANO,-0.40121198,0.28336716,,,-0.072405,,5.394,,,,-3.573,,1411244032,,44055891,-7.96,,,-,,,,,1546214400,-,,,1,,,1569801600,-384472000,1609372800,,2,5.884316,,0,,66143400,,,-,,,,,,-7.253,,
NSKOG,Infinity,0.28336716,,,,,68.473,,,0.012,2.321,0.351,4457249792,,30338550,,,,-,,,,,1546214400,-,,,1,,,1569801600,2511000064,1609372800,,2,0.6382078,,0.1975,,82500000,,,-,,,,,,30.435,,
NORTH,-0.096969664,0.28336716,,,0.300884,,2.6,,,,1.533,-40.513,-35772548,,45012887,-0.93,,,-,,,,,1546214400,-,,,1,,,1569801600,-40623000,1609372800,,4,0.5923077,,0,,117252000,,,-,,,,,,-0.34,,
NODL,-0.6090226,0.28336716,,,0.955743,,6.612,,,,,,2630629120,,65895249,-0.27,,,-,,,,,1546214400,-,,,1,,,1569801600,-2903000,1609372800,,2,3.1231093,,0,,107556000,,,-,,,,,,-0.027,,
NRS,0.37803388,0.28336716,,,-0.138374,,51.386,,,,11.723,1.997,11366962176,,12954712,18.5,,,-,,,,,1546214400,2019-06-07,1/1,,1,,,1569801600,402537984,1609372800,,2,4.654964,,0.055609997,,43431400,,,-,,,,,,7.29,,
NAS,-0.5855506,0.28336716,,,0.948511,,38.345,,,0.284,655.982,1.49,65926139904,,95897032,,,,-,,,,,1546214400,-,,,1,,,1569801600,-2752399872,1609372800,,2,0.98448294,,-0.06222,,163558000,,,-,,,,,,-26.876,,
NOFI,0.3958944,0.28336716,,,0.704746,,48.154,,,0.178,,5.267,20386902016,,120378632,10.7,,,-,,,,,1546214400,-,,,1,,,1569801600,1938237952,1609372800,,2,1.9790672,,0.50078,,186695008,,,-,,,,,,10.38,,
NPRO,0.34321225,0.28336716,,,0.251005,,15.938,,,0.578,24.08,18.856,14452795392,,80989152,0.47,,,-,,,,,1546214400,-,,,1,,,1569801600,848899968,1609372800,,2,0.8721295,,1.1075,,493625984,,,-,,,,,,1.542,,
NOR,-0.021413267,0.28336716,,,-0.189863,,22.771,,,,105.055,38.743,6305802240,,6489777,17.14,,,-,,,,,1546214400,2015-05-15,100/1,,1,,,1569801600,160256704,1609372800,,2,9.902946,,0.98460996,,24549000,,,-,,,,,,6.373,,
OBSERV,Infinity,0.28336716,,,,,,,,,,,,,,,,,-,,,,,,-,,,1,,,,,,,2,,,0,,15067700,,,-,,,,,,,,
NTS,0.07563031,0.28336716,,,0.110521,,34.567,,,-0.999,13.193,4.033,7049202176,,12268817,6.33,,,-,,,,,1546214400,2014-08-13,1/10,,1,,,1569801600,297227008,1609372800,,2,1.7357595,,0.17006999,,72755800,,,-,,,,,,4.085,,
NRC,-0.18678159,0.28336716,,,-0.138374,,37.817,,,0.562,40.703,0.955,5250720768,,34268494,6.83,,,-,,,,,1546214400,2013-11-21,100/1,,1,,,1569801600,-118000000,1609372800,,2,1.5099028,,-0.0189,,54023100,,,-,,,,,,-2.02,,
OCY,-0.20281458,0.28336716,,,0.629927,,5.05,,,,46.976,37.025,9456219136,,67118814,0.67,,,-,,,,,1546214400,-,,,1,,,1569801600,-100200000,1609372800,,2,9.504951,,-0.39233002,,175084992,,,-,,,,,,-0.631,,
ODL,0.5337995,0.28336716,,,1.059533,,4.391,,,1.446,30.496,11.775,9067887616,,92641428,0.14,,,-,,,,,1546214400,-,,,1,,,1569801600,41315000,1609372800,,2,7.4516063,,0.06365,,236783008,,,-,,,,,,0.166,,
ODFB,-0.03546101,0.28336716,,,0.018503,,7.047,,,,26.604,3.724,3265939968,,22989844,,,,-,,,,,1546214400,2005-05-06,1/2,,1,,,1569801600,-74234000,1609372800,,2,3.7178943,,-0.08464,,18756200,,,-,,,,,,-0.942,,
ODF,-0.108843505,0.28336716,,,0.018503,,7.047,,,,26.797,3.751,3289550080,,22989844,-0.2,,,-,,,,,1546214400,2005-05-06,1/2,,1,,,1569801600,-74234000,1609372800,,2,3.7604654,,-0.08464,,60020300,,,-,,,,,,-0.942,,
OTS,-0.3903842,0.28336716,,,1.396621,,1.786,,,,22.569,10.678,222029168,,8819320,,,,-,,,,,1546214400,2019-11-27,23/1,,1,,,1561852800,470000,1609372800,,4,2.743561,,0.023039998,,34211300,,,-,,,,,,0.015,,
OKEA,Infinity,0.28336716,,,,,16.487,,,,1.891,1.128,2819564288,,24065586,,,,-,,,,,1546214400,-,,,1,,,1569801600,-125510000,1609372800,,2,1.0614424,,-0.048210002,,102064000,,,-,,,,,,-1.532,,
OLT,0.19047618,0.28336716,,,0.753821,,256.391,,,0.035,16.261,10.494,41074966528,,26853945,13.47,,,-,,,,,1546214400,2014-06-11,1/10,,1,,,1569801600,1864000000,1609372800,,2,0.6544692,,0.47624,,103623000,,,-,,,,,,17.791,,
OET,0.5757576,0.28336716,,,,,9.897,,,,96.28,42.109,4174306560,,6617051,,,,-,,,,,1546214400,-,,,1,,,1569801600,-8564631,1609372800,,2,10.811357,,-0.0864,,32739900,,,-,,,,,,-0.262,,
ORK,0.3373134,0.28336716,,,0.091713,,33.427,,,-0.094,15.287,2.294,97669914624,,497183445,3.88,,,-,,,,,1546214400,2007-04-20,1/5,,1,,,1569801600,3300999936,1609372800,,2,2.6613219,,0.07752,,1000310016,,,-,,,,,,3.299,,
PARB,0.08550131,0.28336716,,,0.851166,,45.028,,,0.257,,12.354,7582809600,,45356125,5.72,,,-,,,,,1546214400,-,,,1,,,1569801600,364483008,1609372800,,2,0.8572444,,0.59381,,69851696,,,-,,,,,,5.315,,
OTELLO,0.23926377,0.28336716,,,0.034593,,2.485,,,,-440.94,9.275,2204699904,,78103860,-0.05,,,-,,,,,1546214400,-,,,1,,,1569801600,-93600000,1609372800,,2,6.438632,,-0.39376998,,137932000,,,-,,,,,,-0.676,,
PCIB,1.7222223,0.28336716,,,-0.543845,,7.485,,,,-33.19,251.323,2575311872,,26608218,-2.92,,,-,,,,,1546214400,-,,,1,,,1569801600,-68133000,1609372800,,2,10.24716,,0,,37265900,,,-,,,,,,-1.843,,
PEN,0.7364341,0.28336716,,,1.330651,,0.855,,,,56.026,35.091,1448434176,,43510618,-0.05,,,-,,,,,1546214400,2016-05-30,10/1,,1,,,1569801600,5661000,1609372800,,2,26.783625,,0.13368,,68799904,,,-,,,,,,0.091,,
PSE,-0.16969693,0.28336716,,,-0.090104,,0.714,,,,13.106,3.133,184957360,,283251,,,,-,,,,,1546214400,2012-10-24,11/1,,1,,,1561852800,5349000,1609372800,,4,4.2016807,,0.09061,,59133800,,,-,,,,,,0.09,,
PGS,0.281348,0.28336716,,,2.637972,,1.819,,,,13.862,8.154,7077846016,,268079492,0.07,,,-,,,,,1546214400,2006-12-18,1/3,,1,,,1569801600,-106100000,1609372800,,2,9.455746,,-0.12222999,,338577984,,,-,,,,,,-0.313,,
PNOR,Infinity,0.28336716,,,,,138.79,,,,0.002,0.001,102000,,,,,,-,,,,,1546214400,-,,,1,,,,7864000,1609372800,,4,0.0073492327,,0.091639996,,971665024,,,-,,,,,,78.64,,
PHLY,0.4842105,0.28336716,,,0.761866,,7.953,,,,291.255,12.543,526007360,,1484671,,,,-,,,,,1546214400,-,,,1,,,1569801600,-22899000,1609372800,,2,5.3690434,,-0.54603,,12107900,,,-,,,,,,-1.891,,
POL,0.5519999,0.28336716,,,0.139983,,47.868,,,8.854,26.985,1.016,2049972992,,10751434,,,,-,,,,,1546214400,-,,,1,,,1569801600,173060992,1609372800,,2,0.73535556,,0.0858,,48763400,,,-,,,,,,3.359,,
PHO,0.9260824,0.28336716,,,-0.312148,,7.638,,,,-79.686,8.623,1861306752,,16417585,1.25,,,-,,,,,1546214400,-,,,1,,,1569801600,-22678000,1609372800,,2,11.717727,,-0.105059996,,21779800,,,-,,,,,,-1.044,,
PPG PREF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLCS,0.24248123,0.28336716,,,1.742558,,0.17,,,,14.626,3.235,989173312,,322930363,-0.01,,,-,,,,,1546214400,2017-05-19,10/1,,1,,,1569801600,-9108000,1609372800,,4,7.8235297,,-0.029790001,,513787008,,,-,,,,,,-0.018,,
QFR,-0.14021164,0.28336716,,,0.987932,,4.511,,,,14.568,0.931,891697280,,68761709,,,,-,,,,,1546214400,-,,,1,,,1569801600,-5638000,1609372800,,2,1.5074263,,-0.00588,,89223400,,,-,,,,,,-0.065,,
PRS,-0.8671562,0.28336716,,,0.772325,,0.161,,,,10.729,5.161,1399069568,,85019089,-0.95,,,-,,,,,1546214400,2016-12-06,100/1,,1,,,1569801600,-412400000,1609372800,,4,13.108696,,-1.5212101,,81864200,,,-,,,,,,-4.461,,
PROTCT,0.086820126,0.28336716,,,0.692679,,24.198,,,,-23.737,1.473,5428213248,,61482515,4.44,,,-,,,,,1546214400,-,,,1,,,1569801600,-253631008,1609372800,,2,2.1675346,,-0.092939995,,81761904,,,-,,,,,,-4.084,,
PLT,0.24827588,0.28336716,,,,,19.955,,,,-4.129,159.93,240534080,,4037891,,,,-,,,,,1546214400,-,,,1,,,1569801600,-58954000,1609372800,,2,1.96442,,0,,8116590,,,-,,,,,,-7.262,,
RAKP,0.07177031,0.28336716,,,0.850362,,2.94,,,0.758,6.592,4.692,4737281024,,85089123,,,,-,,,,,1546214400,-,,,1,,,1561852800,184500000,1609372800,,2,3.9625847,,0.18273,,178598000,,,-,,,,,,0.593,,
REACH,-0.36403507,0.28336716,,,0.400643,,1.327,,,-0.483,12.03,0.602,356100416,,56429371,,,,-,,,,,1546214400,2012-12-06,20/1,,1,,,1569801600,-17233000,1609372800,,4,1.1944236,,-0.02913,,143546000,,,-,,,,,,-0.125,,
REC,-0.56198347,0.28336716,,,1.320997,,0.147,,,,-51.851,5.118,907394304,,288002942,0,,,-,,,,,1546214400,2019-07-12,10/1,,1,,,1569801600,-89600000,1609372800,,4,18.217688,,-0.50536,,279820000,,,-,,,,,,-0.335,,
QEC,-0.1456716,0.28336716,,,2.032307,,0.332,,,,,,646139584,,411642255,0.16,,,-,,,,,1546214400,-,,,1,,,1569801600,,1609372800,,4,4.548193,,0.45273,,427907008,,,-,,,,,,-0.038,,
RIVER-ME,-0.36,0.28336716,,,,,,,,,,,301567648,,9915544,,,,-,,,,,1546214400,-,,,1,,,1561852800,,1609372800,,2,,,-2.16699,,19016700,,,-,,,,,,,,
SDSD,0.30813968,0.28336716,,,0.555108,,0.207,,,,,67.75,756699072,,319682909,0.02,,,-,,,,,1546214400,2017-05-05,3/1,,1,,,1569801600,9672000,1609372800,,4,6.521739,,0.86597,,576025984,,,-,,,,,,0.017,,
ROM,0.09523809,0.28336716,,,-0.549477,,0.574,,,,,,95145904,,9138143,,,,-,,,,,1546214400,2013-12-18,2/1,,1,,,1569801600,,1609372800,,4,4.0069685,,0,,41367800,,,-,,,,,,0.041,,
SAGA,0.14851487,0.28336716,,,0.149637,,1.162,,,,27.511,8.324,265449808,,27306973,,,,-,,,,,1546214400,-,,,1,,,1569801600,-74573000,1609372800,,4,1.0154905,,-2.33837,,266150000,,,-,,,,,,-0.283,,
SALMON,-0.16341466,0.28336716,,,,,3.142,,,0.486,-725.259,15.461,4541569024,,19800000,,,,-,,,,,1546214400,-,,,1,,,1569801600,43555000,1609372800,,2,21.451305,,0.14827,,66000000,,,-,,,,,,0.66,,
SADG,0.24074078,0.28336716,,,0.376508,,128.919,,,0.287,,16.701,9726659584,,12140162,6.03,,,-,,,,,1546214400,-,,,1,,,1569801600,177188992,1609372800,,2,0.51970613,,0.46565,,22976300,,,-,,,,,,7.698,,
SAS NOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALM,0.058837175,0.28336716,,,-0.31617,,73.818,,,-0.78,12.91,4.507,54681731072,,105157299,28.73,,,-,,,,,1546214400,-,,,1,,,1569801600,2986612992,1609372800,,2,6.0865912,,0.24618,,112922000,,,-,,,,,,26.429,,
SSHIP,5.9078946,0.28336716,,,0.978278,,1.037,,,0.234,71.621,7.999,2914965760,,21909746,0.35,,,-,,,,,1546214400,-,,,1,,,1561852800,29200000,1609372800,,2,28.929605,,0.080129996,,106564000,,,-,,,,,,0.304,,
SSO,0.63934433,0.28336716,,,0.710378,,24.948,,,1.214,21.315,16.493,25662910464,,81899217,1.67,,,-,,,,,1546214400,-,,,1,,,1569801600,19000000,1609372800,,2,4.9743466,,0.012209999,,125129000,,,-,,,,,,0.127,,
SATS,Infinity,0.28336716,,,,,-0.971,,,-0.404,16.964,2.136,8129120768,,27034355,,,,-,,,,,1546214400,-,,,1,,,1569801600,19347000,1609372800,,2,,,0.00508,,0,,,-,,,,,,0.172,,
SBANK,-0.0027064085,0.28336716,,,0.837511,,62.118,,,0.221,,18.203,29345734656,,78484838,7.29,,,-,,,,,1546214400,-,,,1,,,1569801600,686716992,1609372800,,2,1.2009401,,0.42597,,106869000,,,-,,,,,,6.426,,
SCHA,0.22507608,0.28336716,,,0.407079,,45.281,,,-0.288,22.851,3.876,72550539264,,167957918,8.56,,,-,,,,,1546214400,-,,,1,,,1569801600,647000000,1609372800,,2,5.8589697,,0.03457,,104790000,,,-,,,,,,2.718,,
SBX,-0.58285713,0.28336716,,,3.015285,,0.109,,,,-127.226,6.864,304071232,,418544894,-0.01,,,-,,,,,1546214400,2018-08-28,10/1,,1,,,1569801600,-15699000,1609372800,,4,5.1834865,,-0.35437,,538931008,,,-,,,,,,-0.041,,
SDRL,-0.76425856,0.28336716,,,,,18.559,,,,22.298,7.017,7893583360,,62858217,-6.6,,,-,,,,,1546214400,-,,,1,,,1569801600,-1382000000,1609372800,,2,1.1045854,,-1.22844,,100224000,,,-,,,,,,-13.897,,
SCHB,0.28900015,0.28336716,,,0.407079,,45.281,,,-0.288,21.847,3.706,69364957184,,167957918,,,,-,,,,,1546214400,-,,,1,,,1569801600,647000000,1609372800,,2,5.5608315,,0.03457,,129382000,,,-,,,,,,2.718,,
SBO,0.77199507,0.28336716,,,0.603378,,32.977,,,2.238,10.628,2.528,8943168512,,38295884,4.89,,,-,,,,,1546214400,-,,,1,,,1569801600,739195008,1609372800,,2,2.243988,,0.20899001,,92928600,,,-,,,,,,7.957,,
SSG,0.69753075,0.28336716,,,0.933917,,11.874,,,0.03,22.773,11.923,3044272128,,21577641,0.88,,,-,,,,,1546214400,-,,,1,,,1569801600,81585000,1609372800,,2,2.3833587,,0.31954,,82617200,,,-,,,,,,1.165,,
SIOFF,-0.06666666,0.28336716,,,0.649235,,0.432,,,,22.405,7.471,2199549952,,27054854,-0.02,,,-,,,,,1546214400,-,,,1,,,1569801600,-86782000,1609372800,,4,2.9166665,,-0.27688998,,934739008,,,-,,,,,,-0.087,,
SHLF,-0.595012,0.28336716,,,0.427787,,4.685,,,,42.436,5.776,3288539648,,38083894,-0.46,,,-,,,,,1546214400,-,,,1,,,1569801600,-129221000,1609372800,,2,3.7993596,,-0.22694999,,136643008,,,-,,,,,,-1.06,,
SOLON,0.03856039,0.28336716,,,-0.562,,15.541,,,-0.685,26.576,4.202,5407784448,,19437820,2.79,,,-,,,,,1546214400,2017-03-27,200/1,,1,,,1569801600,73414000,1609372800,,2,2.6124444,,0.05704,,69876800,,,-,,,,,,1.159,,
SOGN,0.019230723,0.28336716,,,-0.081255,,1411.696,,,3.58,,-5.557,-741028480,,382017,,,,-,,,,,1546214400,-,,,1,,,1569801600,4659000,1609372800,,2,0.07579535,,0.26904,,632500,,,-,,,,,,7.366,,
SKUE,0.3770492,0.28336716,,,0.126307,,575.341,,,0.535,,3.816,944755968,,1365283,18.82,,,-,,,,,1546214400,-,,,1,,,1569801600,40531000,1609372800,,2,0.29547694,,0.42544997,,1900000,,,-,,,,,,21.346,,
SOFTOX-ME,Infinity,0.28336716,,,,,4.956,,,,-8.765,20.159,138699600,,2630991,,,,-,,,,,1546214400,2018-07-02,1/50,,1,,,1561852800,-12646775,1609372800,,2,6.1743345,,-1.8381599,,4626000,,,-,,,,,,-2.734,,
SBVG,0.1179775,0.28336716,,,0.393403,,81.579,,,-0.119,,8.436,10124601344,,56984308,4.12,,,-,,,,,1546214400,2011-11-07,5/6,,1,,,1569801600,289670016,1609372800,,2,0.485419,,0.42745999,,63101400,,,-,,,,,,4.591,,
