ticker,name,sector,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr
2020,2020 Bulkers,Industrials,58.0,57.6,58.0,38,,1285.91,-0.0365,-0.0301,0.0191,-0.33149999999999996,-0.2429
FIVEPG,5th Planet Games,Communication services,1.66,1.65,1.66,528,LP,176.49,-0.0405,-0.0674,-0.2095,4.683,1.6885
AASB-ME,Aasen Sparebank,Equity certificates,121.0,119.0,126.0,0,LP,122.68,,,0.061399999999999996,0.0068000000000000005,0.1101
ASC,ABG Sundal Collier Holding,Financials,4.58,4.57,4.58,99,,2021.40,0.0166,0.0178,0.0944,0.21719999999999998,0.5595
ADE,Adevinta,Communication services,160.2,159.9,160.1,1610,,109714.49,0.0019,-0.0111,0.0913,0.5404,0.4102
ADSC-ME,ADS Crude Carriers,Energy,14.3,14.3,14.4,153,,334.48,-0.07440000000000001,-0.1052,-0.1441,-0.3528,-0.0594
AEGA,Aega,Utilities,1.21,1.2,1.21,8,,58.14,-0.0163,-0.008199999999999999,-0.0692,0.0431,-0.1485
AFG,AF Gruppen,Industrials,168.4,168.2,168.8,58,,17683.52,0.0169,0.024300000000000002,-0.0377,-0.0076,-0.026000000000000002
AKA,Akastor,Energy,6.6,6.58,6.6,54,,1792.62,0.003,-0.0782,0.1074,-0.336,-0.419
AKER,Aker,Financials,403.6,403.4,403.8,735,,29976.49,0.0151,-0.026099999999999998,0.054900000000000004,-0.2351,-0.10980000000000001
AKBM-ME,Aker BioMarine,Consumer staples,95.6,95.21,95.79,158,,8373.23,-0.0084,0.0421,0.061500000000000006,,
AKERBP,Aker BP,Energy,171.8,171.75,171.8,1927,,61781.60,-0.0009,-0.0129,0.0109,-0.3771,-0.2444
ACC-ME,Aker Carbon Capture,Industrials,4.65,4.65,4.65,1620,,2632.46,0.0765,-0.0791,,,
AOW-ME,Aker Offshore Wind Holding,Industrials,2.81,2.8,2.82,1418,,1719.94,-0.0444,-0.1789,,,
AKSO,Aker Solutions,Energy,9.25,9.24,9.26,1157,,2514.11,-0.0086,-0.1376,-0.23579999999999998,-0.5499,-0.5917
AKVA,AKVA Group,Industrials,64.2,63.6,64.2,9,LP,2125.43,0.0031,0.0031,0.0063,-0.12029999999999999,-0.17800000000000002
AMSC,American Shipping Company,Industrials,28.5,28.5,28.65,36,,1727.57,-0.0155,-0.0644,0.10890000000000001,-0.0553,-0.0889
ANDF-ME,Andfjord Salmon,Consumer staples,49.3,49.15,49.3,53,,1661.44,0.0123,-0.012,-0.1274,,
ABT,Aqua Bio Technology,Materials,6.9,6.85,6.9,313,LP,105.95,0.2212,0.18969999999999998,0.4082,1.9487,2.3173
AQUA,AqualisBraemar,Energy,5.55,5.5,5.55,31,,390.26,0.0091,0.0091,0.2614,0.5018,0.5789
ARCHER,Archer,Energy,2.19,2.18,2.19,93,,323.98,-0.031,-0.07980000000000001,0.0478,-0.31129999999999997,-0.4736
AZT,ArcticZymes Technologies,Health care,59.8,59.4,59.8,1608,,2890.41,0.0,-0.1048,0.3591,,
ARCUS,Arcus,Consumer staples,40.9,41.0,41.2,29,,2773.05,-0.0073,0.009899999999999999,0.0025,0.1678,0.1646
AFK,Arendals Fossekompani,Industrials,3180.0,3160.0,3180.0,28,,6962.35,0.0325,0.0258,0.065,0.2416,0.3895
ASETEK,Asetek,Information technology,83.3,82.9,83.4,118,,2134.86,0.0097,-0.057699999999999994,0.2875,1.6871,3.0145
ATEA,Atea,Information technology,105.8,105.8,106.0,154,,11635.16,0.0496,0.0232,0.0095,-0.1773,-0.06559999999999999
ATLA NOK,Atlantic Petroleum,Energy,5.52,5.52,5.62,3,,20.41,-0.0483,-0.0951,-0.08310000000000001,-0.2968,
ASA,Atlantic Sapphire,Consumer staples,98.8,98.8,99.0,163,,7043.07,-0.012,-0.05,-0.1446,-0.2341,0.0292
AURG,Aurskog Sparebank,Equity certificates,200.0,194.0,200.0,2,LP,642.84,,,0.0417,0.1185,0.1973
AUSS,Austevoll Seafood,Consumer staples,80.2,80.15,80.3,347,,16186.29,0.0006,-0.0129,0.047,-0.08039999999999999,-0.1148
AVANCE,Avance Gas Holding,Energy,19.94,19.93,19.99,709,,1269.31,-0.032,-0.1208,-0.058499999999999996,-0.5544,-0.307
AWDR,Awilco Drilling,Energy,2.98,2.95,2.98,9,,162.65,0.0276,-0.0033,0.0,-0.8077,-0.812
ALNG,Awilco LNG,Energy,1.05,1.05,1.05,8,,138.51,-0.0279,-0.05,-0.1364,-0.6734,-0.7176
AXA,Axactor,Financials,7.9,7.89,7.9,451,,1464.62,-0.016200000000000003,-0.0483,0.1535,-0.5847,-0.5099
AGS,Axxis Geo Solutions,Energy,0.62,0.61,0.62,41,,36.23,-0.0345,-0.0806,-0.4077,-0.5072,-0.9567
AYFIE-ME,ayfie Group,Information technology,2.16,2.16,2.18,33,,229.20,-0.0189,-0.0895,-0.1192,,
B2H,B2Holding,Financials,6.29,6.28,6.31,286,,2578.48,-0.009399999999999999,-0.08839999999999999,0.3556,-0.3417,-0.13720000000000002
BAKKA,Bakkafrost,Consumer staples,547.5,547.5,548.0,1231,,32351.95,-0.0027,0.0083,-0.0073,-0.1577,0.0235
BALT-ME,Baltic Sea Properties,Real estate,30.8,32.4,,0,,205.37,,,0.0,0.0621,-0.0667
BEL,Belships,Industrials,6.2,6.05,6.2,4,LP,1411.29,,-0.0236,-0.0462,-0.1448,-0.1206
BGBIO,BerGenBio,Health care,33.25,33.2,33.4,713,,2901.39,0.0215,0.0045000000000000005,0.058899999999999994,0.37270000000000003,1.4221000000000001
BEWI-ME,BEWi,Materials,21.3,21.1,21.3,64,,3066.00,-0.0533,,,,
BSP-ME,Black Sea Property,Consumer discretionary,2.9,2.18,2.9,2,,48.27,,,0.124,-0.5043,
BON,Bonheur,Industrials,236.0,235.5,236.0,154,,10037.53,0.0043,-0.0021,0.10279999999999999,0.21,0.2706
BOR,Borgestad,Materials,15.8,15.35,15.85,4,LP,200.93,0.0194,0.0032,-0.0482,-0.21,-0.1948
BDRILL,Borr Drilling,Energy,7.4,7.4,7.43,158,,1161.59,-0.0282,-0.14550000000000002,-0.0802,-0.9023,-0.8543000000000001
BRG,Borregaard,Materials,124.6,124.6,125.2,240,,12410.02,-0.0016,-0.0095,0.0383,0.342,0.3979
BOUVET,Bouvet,Information technology,594.0,592.0,594.0,59,,6088.22,-0.0067,0.0,0.1379,0.5556,1.046
BRA-ME,BRAbank,Financials,0.53,0.53,0.53,13,,328.61,0.05,0.0294,0.34619999999999995,0.1364,-0.58
BWE,BW Energy Limited,Energy,21.2,21.2,21.26,217,,4967.25,-0.022099999999999998,0.0653,0.2347,,
BWLPG,BW LPG,Energy,39.06,39.06,39.12,719,,5394.06,-0.0146,0.0049,0.08310000000000001,-0.3768,0.08410000000000001
BWO,BW Offshore Limited,Energy,33.76,33.7,33.76,440,,6103.80,-0.022000000000000002,-0.0409,0.0793,-0.428,-0.3617
BMA,Byggma,Industrials,100.0,101.0,104.0,6,,698.19,-0.047599999999999996,-0.0199,-0.0738,0.0973,0.1217
CARA,Carasent,Health care,26.7,26.6,26.7,146,,1084.92,0.038900000000000004,0.0075,0.2594,1.7357,1.9341
CLOUD-ME,Cloudberry Clean Energy,Utilities,12.15,12.15,12.2,124,,668.11,-0.012,-0.0111,0.0576,,
COV,ContextVision,Health care,21.6,21.5,21.69,250,LP,1671.14,0.064,-0.0351,-0.08470000000000001,1.0769,1.6024
CRAYON,Crayon Group Holding,Information technology,98.8,98.5,98.8,319,,8025.58,0.0051,-0.001,0.39149999999999996,0.9,2.2182
DNB,DNB,Financials,139.15,139.15,139.2,2374,,217149.61,-0.010700000000000001,-0.0273,0.0043,-0.1515,-0.0528
