ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,phone,address2,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
OET,185 47,Industrials,,"Okeanis Eco Tankers Corp. owns, charters out, and operates tanker vessels. The company also offers commercial shipping services. It consists of three modern Aframax/LR2 tankers, four modern Suezmax tankers, and eight modern VLCC tankers. The company was founded in 2018 and is headquartered in Piraeus, Greece.",Piraeus,Greece,[],http://www.okeanisecotankers.com,1,Ethnarchou Makariou av,Marine Shipping,58.2,58,61.03957,0.008591065,0.1754,,58.4,,43125,,58.2,59.32,0.5,58,,43125,,,,11.38,1597795200,,,,57.2,2,NOK,22907,,,,1877802240,,,36354,18.942677,57.2,57.8,,0,22907,118,,,,51,57.6,False,0.19559999,0,58.4,OSL,OKEANIS ECO TANKER,Okeanis Eco Tankers Corp.,Europe/Oslo,CEST,False,7200000,EQUITY,OET.OL,finmb_564610479,no_market,,27.088,,-0.0864,61.934,,,,,32375900,,,12.406,,,,1577750400,0.24734,-8564631,-0.262,,,4.675157,0.59776,1640908800,1593475200,,,8221540,2685222912,,,,,,,,,,,,,,https://logo.clearbit.com/okeanisecotankers.com,30 210 48 04 200,& 2 D. Falireos St N. Faliro,,30 210 48 18 210,,,,5369afda-0de1-3b10-a9fb-0a6ffa4f8b6f,
NOR,0158,Energy,29,"Norwegian Energy Company ASA, an oil and gas company, focuses on the exploration, development, and production of hydrocarbon resources in Norway, Denmark, and the United Kingdom. Its asset portfolio includes 4 production hubs and 11 producing fields on the Danish Continental Shelf. As of December 31, 2019, the company had proven and probable reserves of 209 million barrels of oil equivalent. Norwegian Energy Company ASA was founded in 2005 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.noreco.com,1,Nedre Vollgate 1,Oil & Gas E&P,138.5,140,146.25899,,0,,140,,2454,,138.5,146.57143,,140,,2454,,,,,,-0.075301,,,137,2,NOK,2613,,,,3339359744,,,6040,5.4298534,137,139,,50000,2613,255,8.080514,,,105,138.5,False,,200100,140,OSL,NORWEGIAN ENERGY,Norwegian Energy Company ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NOR.OL,finmb_24349084,no_market,,6.734,,0.37561,14.738,,,17.14,,24110900,,,27.498,,,,1577750400,0.13282,231000000,13.634,,,5.0367303,0.026600001,1640908800,1593475200,,,6077622,4141352960,,1431648000,1:100,,,,,,,,,,,https://logo.clearbit.com/noreco.com,47 22 33 60 00,,10.158427,,,,,42d25bec-cf8f-30f3-a632-33cae79974f4,
NRC,1366,Industrials,1932,"NRC Group ASA, together with its subsidiaries, engages in the infrastructure business in Norway, Sweden, and Finland. It provides rail, metro, tram, harbor, and road related infrastructure services, including groundwork, specialized track work, safety, electro, telecom, and signaling systems, as well as project management, construction, maintenance, environment services, concrete works, and fibers. The company was formerly known as Blom ASA and changed its name to NRC Group ASA in May 2015. NRC Group ASA was founded in 2011 and is headquartered in Lysaker, Norway.",Lysaker,Norway,[],http://www.nrcgroup.com,1,Lysaker Torg 25,Railroads,22.6,23,28.889929,0.07743362,0,,23,,131947,,22.6,28.591429,1.75,23,,131947,,,,,1524182400,0.389156,,,21.7,2,NOK,265569,,,,1597116544,,,65952,0.2485011,21.7,22.1,,33900,265569,58.1,3.206442,,,18.8,21.85,False,,9700,23,OSL,NRC GROUP ASA,NRC Group ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NRC.OL,finmb_876360,no_market,,0.424,,-0.00871,30.973,,,,,72927696,,,40.95,,,,1577750400,0.34921002,-120000000,-0.928,,,0.5347985,0.20921,1640908800,1593475200,,,41775333,2725666560,,1384992000,1:100,,,,,,,,,,,https://logo.clearbit.com/nrcgroup.com,47 90 40 70 97,,,,,,,df5bdbf5-1f2a-37df-a179-697b4068de08,
NTS,7970,Consumer Defensive,,"NTS ASA, an integrated aquaculture company, engages in the aquaculture, well-boat, sea transport, and service boat businesses in Norway. The company produces salmon; provides well-boat shipping services; and transports fish and fish products by sea and land. It also supplies various safety systems for boats, fish farms, and land customers; and provides preparation, implementation, and maintenance services for management systems and security management systems. In addition, the company operates boat and ferry connections; and offers diving services and other services for the aquaculture and other sectors. It operates 15 connections, including 10 ferry connections, 4 fast ferry routes, and 1 local boat route, as well as 23 service vessels. The company was founded in 1879 and is based in Kolvereid, Norway.",Kolvereid,Norway,[],http://www.ntsasa.no,1,Sentrumsgata 6,Farm Products,71.5,71.5,66.399284,0.013986014,0.1934,,71.5,,3958,,71.5,70.042854,1,71.5,,3958,,,,1,1589414400,0.558448,,,71.5,2,NOK,371,,,,8527947776,,,2216,4.6757045,71.5,71.5,,8300,371,80,11.295419,,1.27,46,70,False,0.0139999995,26300,71.5,OSL,NTS ASA,NTS ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NTS.OL,finmb_49125655,no_market,,6.193,,0.2898,21.478,,,6.33,,119272000,,,46.473,,,,1577750400,0.029240001,528563008,5.617,,,1.5385277,0.93716,1640908800,1593475200,,,54468338,11295005696,,1407888000,10:1,,,3.112,,,,,,,,https://logo.clearbit.com/ntsasa.no,47 74 21 63 00,,12.729215,,,,,da6d1bd3-2722-396e-b1c0-ae95d62aa10c,
OKEA,7042,Energy,207,"OKEA ASA, an oil and gas company, engages in the development and production of oil and gas in the Norwegian continental shelf. It holds interests 44.56% in Draugen, 12% in GjÃ¸a, and 0.55% in Ivar Aasen licenses. The company was founded in 2015 and is headquartered in Trondheim, Norway.",Trondheim,Norway,[],http://okea.no,1,Ferjemannsveien 10,Oil & Gas E&P,8,8,8.662734,,0,,8,,36169,,8,8.312572,,8,,36169,,,,,,,,,7.54,2,NOK,23202,,,,799523392,,,32192,0.29709038,7.54,7.78,,,23202,20.9,,,,5.7,7.68,False,,,8,OSL,OKEA ASA,OKEA ASA,Europe/Oslo,CEST,False,7200000,EQUITY,OKEA.OL,finmb_312629283,no_market,,1.008,,-0.31458,1.821,,,,,102503000,,,8.781,,,,1577750400,0.01676,-846585984,-8.663,,,0.8882815,0.8319,1640908800,1585612800,,,24737990,2711593216,,,,,,,,,,,,,,https://logo.clearbit.com/okea.no,47 73 52 52 22,,,,,,,c252c57e-328d-3858-89e6-237abaed1554,
NOFI,1364,Financial Services,85,"Norwegian Finans Holding ASA, through its subsidiary, Bank Norwegian AS, provides various digital banking products and services to retail customers in Norway, Finland, Sweden, and Denmark. It offers deposit accounts, installment loans, and credit cards through Internet. The company also provides a combined credit card and reward card in cooperation with the airline Norwegian. Norwegian Finans Holding ASA was founded in 2007 and is based in Fornebu, Norway.",Fornebu,Norway,[],http://www.banknorwegian.no/OmOss/InvestorRelations,1,SnarÃ¸yveien 36,Banks—Regional,69.15,69.15,61.377842,0.045986984,0,,69.8,,183231,,69.15,68.99857,3.18,69.15,,183231,,,,,1588204800,1.671084,,,67.3,2,NOK,359895,,,,12695260160,,,296059,3.2302234,67.3,67.85,,795000,359895,102.8,6.35514,,,32.24,67.7,False,,50000,69.8,OSL,NORWEGIAN FIN HLDG,Norwegian Finans Holding ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NOFI.OL,finmb_47733558,no_market,,4.549,,0.50071996,,,,10.7,,186695008,,,55.746,,,,1577750400,0.33036998,1967918976,10.571,,,1.2198185,0.32112998,1640908800,1593475200,,,105417332,17878130688,,,,,,0.219,,,,,,,,https://logo.clearbit.com/banknorwegian.no,,,6.432693,,,,,2047ec1b-f1d8-3fc2-aae8-a0e1b730c021,
ODFB,5892,Industrials,2383,"Odfjell SE engages in the transportation and storage of bulk liquid chemicals, acids, edible oils, and other special products. The company operates through three segments: Chemical Tankers, Tank Terminals, and Gas Carriers. It owns and operates chemical tankers that offers global and regional transportation; tank terminals, which provides storage of various chemical and petroleum products; and LPG/ethylene carriers. As of December 31, 2019, it operated a chemical tanker fleet of 75 vessels, including 33 owned, 5 bareboat chartered, 16 time chartered vessels, 13 leased, and 8 pool vessels, as well as 2 LPG/ethylene carriers. The company's terminal network comprises of 543 tanks with 1.41 million cubic meters of storage capacity. It operates in Europe, North America, South America, the Middle East, Asia, Australia, Africa, and internationally. Odfjell SE was founded in 1914 and is headquartered in Bergen, Norway.",Bergen,Norway,[],http://www.odfjell.com,1,Conrad Mohrs veg 29,Marine Shipping,21.2,21.2,20.820864,0.008632075,0,,21.6,,3907,,21.2,21.074286,0.183,21.2,,3907,,,,,1525824000,0.589156,,,21,2,NOK,1260,,,,1738264320,,,5078,1.9188279,21,21.2,,48200,1260,32,,,,17.6,21,False,,11100,21.6,OSL,ODFJELL SE,Odfjell SE,Europe/Oslo,CEST,False,7200000,EQUITY,ODFB.OL,finmb_876111,no_market,,3.293,,0.01706,17.19,,,,,18756200,,,6.977,,,,1577750400,0.16443,15456000,0.196,,,3.0958865,0.37213,1640908800,1593475200,,,28257135,2983106816,,1115337600,2:1,,,,,,,,,,,https://logo.clearbit.com/odfjell.com,47 55 27 00 00,PO Box 6101 Postterminalen,110.20409,,,,,6f0652f8-e4f0-30e5-8467-e4e06c0208bc,
NPRO,0250,Real Estate,51,"Norwegian Property ASA, a real estate investment company, acquires, develops, manages, and sells commercial real estate properties in Norway. Its properties primarily comprise office premises with associated warehousing and car parks, and retail and restaurant spaces. As of December 31, 2019, the company owned 28 office, commercial, and residential properties primarily in Oslo; and a development property at Forus in Stavanger. The company was incorporated in 2005 and is headquartered in Oslo, Norway. Norwegian Property ASA is a subsidiary of Geveran Trading Co Ltd.",Oslo,Norway,[],http://www.norwegianproperty.no,1,StÃ¸perigata 2,Real Estate Services,11.45,11.15,11.419641,0.012227074,0.3443,,11.5,,10502,,11.45,11.301429,0.14,11.15,,10502,,,,0.28,1581379200,0.577108,,,11.15,2,NOK,9098,,,,6709019136,,,24959,3.483395,11.15,11.4,,361700,9098,15.15,24.148937,,,9.24,11.35,False,0.024500001,27100,11.5,OSL,NORWEGIAN PROPERTY,Norwegian Property ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NPRO.OL,finmb_27351416,no_market,,6.879,,0.16937,21.898,,,0.47,,591102976,,,16.064,,,,1577750400,0.20047002,326200000,0.648,,,0.70654887,0.80237997,1640908800,1593475200,,,151701018,13248013312,,,,,,,,,,,,,,https://logo.clearbit.com/norwegianproperty.no,47 22 83 40 20,,17.515432,,,,,1f0144b2-d8be-3c62-bd25-b181ac252aba,
OLT,0105,Real Estate,,"Olav Thon Eiendomsselskap ASA engages in the property rental business in Norway and Sweden. The company is also involved in the property development and management business. As of December 31, 2019, it had 77 shopping centers comprising 16 managed for external owners. The company was founded in 1982 and is based in Oslo, Norway.",Oslo,Norway,[],http://www.olt.no,1,Stenersgata 2,Real Estate—Development,151,152.5,138.4741,0.029139074,0,,152.5,,4184,,151,154.52856,4.4,152.5,,4184,,,,,1590105600,1.039156,,,147,2,NOK,2500,,,,15232580608,,,6287,4.0372596,147,149,,35400,2500,189.6,10.91314,,,85.9,147,False,,7900,152.5,OSL,OLAV THON EIENDOMS,Olav Thon Eiendomsselskap ASA,Europe/Oslo,CEST,False,7200000,EQUITY,OLT.OL,finmb_4469432,no_market,,10.445,,-0.15001,16.428,,,13.47,,103623000,,,245.515,,,,1577750400,0.12808,-566000000,-5.591,,,0.5987414,0.78239995,1640908800,1593475200,,,26845655,39410851840,,1402444800,10:1,,,-0.156,,,,,,,,https://logo.clearbit.com/olt.no,47 23 08 00 00,Sentrum PO Box 489,,,,,,da99422c-f097-30ea-83ca-8d1ecdffe75c,
ODF,5892,Industrials,2383,"Odfjell SE engages in the transportation and storage of bulk liquid chemicals, acids, edible oils, and other special products. The company operates through three segments: Chemical Tankers, Tank Terminals, and Gas Carriers. It owns and operates chemical tankers that offers global and regional transportation; tank terminals, which provides storage of various chemical and petroleum products; and LPG/ethylene carriers. As of December 31, 2019, it operated a chemical tanker fleet of 75 vessels, including 33 owned, 5 bareboat chartered, 16 time chartered vessels, 13 leased, and 8 pool vessels, as well as 2 LPG/ethylene carriers. The company's terminal network comprises of 543 tanks with 1.41 million cubic meters of storage capacity. It operates in Europe, North America, South America, the Middle East, Asia, Australia, Africa, and internationally. Odfjell SE was founded in 1914 and is headquartered in Bergen, Norway.",Bergen,Norway,[],http://www.odfjell.com,1,Conrad Mohrs veg 29,Marine Shipping,21.8,21.8,21.144604,0.008394496,0,,21.8,,10791,,21.8,21.457142,0.183,21.8,,10791,,,,,1525824000,0.589156,,,21.3,2,NOK,4203,,,,1698248704,,,14270,1.8746556,21.3,21.6,,24000,4203,32,-108.5,,,17.1,21.4,False,,49000,21.8,OSL,ODFJELL SE,Odfjell SE,Europe/Oslo,CEST,False,7200000,EQUITY,ODF.OL,finmb_876111,no_market,,3.302,,0.01706,17.236,,,-0.2,,60020300,,,6.977,,,,1577750400,0.077800006,15456000,0.196,,,3.1102192,0.58329,1640908800,1593475200,,,28257135,2990984448,,1115337600,2:1,,,,,,,,,,,https://logo.clearbit.com/odfjell.com,47 55 27 00 00,PO Box 6101 Postterminalen,110.714294,,,,,f54342aa-4fe6-3305-a76c-1f4294859ae0,
OCY,1366,Industrials,17,"Ocean Yield ASA, a ship owning company, invests in vessels on long-term charters in Norway. It operates through FPSO, Other Oil Service, Car Carriers, Container Vessels, Tankers, and Other Shipping segments. The company has a portfolio of 69 vessels in 8 various shipping segments chartered to counterparties that operate within shipping and oil-service. Ocean Yield ASA was founded in 2012 and is headquartered in Lysaker, Norway.",Lysaker,Norway,[],http://www.oceanyield.no,1,OksenOeyveien 10,Marine Shipping,21.8,21.75,23.526619,0.022110092,,,21.85,,275770,,21.8,22.321428,0.482,21.75,,275770,,,,4.5,1594598400,1.167469,,,21.5,2,NOK,388116,,,,3792083968,,,316661,13.013329,21.5,21.05,,72600,388116,55.2,32.31343,,11.25,19.8,21.7,False,0.2062,493800,21.85,OSL,OCEAN YIELD ASA,Ocean Yield ASA,Europe/Oslo,CEST,False,7200000,EQUITY,OCY.OL,finmb_212437935,no_market,,19.218,,-0.13520999,22.811,,,0.67,,175154000,,,4.644,,,,1577750400,0.13294,-57400000,-0.279,,,4.661929,0.63466,1640908800,1593475200,,,63943066,5600205312,,,,,,2.135,,,,,,,,https://logo.clearbit.com/oceanyield.no,47 24 13 00 00,,,,,,,1b0c54d8-27d9-3009-a939-c558d4c1845e,
ODL,AB12 3LG,Energy,2560,"Odfjell Drilling Ltd. operates as an integrated offshore drilling, well service, and engineering company worldwide. The company operates through three segments: Mobile Offshore Drilling Units, Drilling & Technology, and Well Services. It operates drilling units and offers management services to owners of semisubmersibles, drillships, and jack-up; and project management and follow-up during construction, management of regulatory requirements, marketing and client relations, preparations for operation, and drilling operations. The company also provides integrated drilling services, such as onshore support, production drilling and completion, well maintenance, plugging and abandonment, facility maintenance planning, and project management for maintenance and modifications; and onceptual engineering and engineering design, compliance assurance and maintenance management, marine and operational support, and rig inspection services, as well as construction and commissioning support, modifications, and upgrades. In addition, it provides well services to the oil industry, including casing and tubular running, drill tool and tubular rental, well intervention, and wellbore cleaning services. The company was founded in 1914 and is headquartered in Aberdeen, the United Kingdom. Odfjell Drilling Ltd. is a subsidiary of Odfjell Partners Ltd.",Aberdeen,United Kingdom,[],http://www.odfjelldrilling.com,1,Bergen House,Oil & Gas Drilling,10.36,10.6,10.48331,,0,,10.6,,662722,,10.36,11.241143,,10.6,,662722,,,,,1395100800,1.920481,,,10,2,NOK,456675,,,,2382037248,,,884857,2.9800239,10,10.2,,181500,456675,33.8,71.85715,,,6.12,10.08,False,,820000,10.6,OSL,ODFJELL DRILLING,Odfjell Drilling Ltd.,Europe/Oslo,CEST,False,7200000,EQUITY,ODL.OL,finmb_241631186,no_market,,4.521,,0.0594,10.696,,,0.14,,236783008,,,4.426,,,,1577750400,0.119320005,39462000,0.16,,,2.2729328,0.60887,1640908800,1593475200,,,92589335,3613541120,,,,,,,,,,,,,,https://logo.clearbit.com/odfjelldrilling.com,44 1224 856 000,Crawpeel Road Altens,62.875004,44 1224 856 001,,,,7a8ee3e5-a9ab-3d18-8018-c55f5fcad7e3,
NRS,7414,Consumer Defensive,175,"Norway Royal Salmon ASA produces, harvests, sells, and markets smolt and salmon products in Norway. The company offers fresh and frozen fish, round fish, fillet, portions, and smoked and marinated products. It also exports its products. Norway Royal Salmon ASA was founded in 1992 and is based in Trondheim, Norway.",Trondheim,Norway,[],http://www.norwayroyalsalmon.com,1,Ferjemannsveien 10,Farm Products,224.2,227.8,222.07318,0.011150759,0.38970003,,227.8,,16357,,224.2,224.29143,2.5,227.8,,16357,,,,2.47,1591315200,-0.101204,,,222,2,NOK,19960,,,,9562286080,,,22023,1.7532128,222,223.8,,131900,19960,254,12.043243,,2.14,170.5,223.4,False,0.011,42600,227.8,OSL,NORWAY ROYAL SALMO,Norway Royal Salmon AS,Europe/Oslo,CEST,False,7200000,EQUITY,NRS.OL,finmb_22969855,no_market,,1.897,,0.21806,29.096,,,18.5,,42918700,,,72.59,,,,1577750400,0.14016,279300000,27.423,,,3.0692935,0.66208,1640908800,1593475200,,,13147743,10345871360,,1591315200,1:1,,,-0.118,,,,,,,,https://logo.clearbit.com/norwayroyalsalmon.com,47 73 92 43 00,PO Box 2608 Sentrum,8.124567,47 73 92 43 01,,,,1b90c6b5-4c27-3a46-8643-3d5116213df5,
NOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OTELLO,0401,Communication Services,603,"Otello Corporation ASA develops, produces, and sells software and associated services in the areas of mobile advertising, apps, and games. The company operates through AdColony (Mobile Advertising) and Bemobi (Apps & Games) segments. The AdColony (Mobile Advertising) segment provides end-to-end mobile advertising platforms for brands, agencies, publishers, and application developers to deliver advertising to consumers on mobile devices. It delivers interactive and engaging advertising experiences across various mobile formats. The Bemobi (Apps & Games) segment offers Apps Club, a subscription-based discovery service for mobile apps in Latin America and internationally. The Apps Club offers a subscription service for Android apps. Its proprietary app-wrapping technology allows smartphone users access to use mobile apps on fee. The company also licenses Rocket Optimizer technology. It primarily operates in the Americas, Europe, the Middle East, Africa, and the Asia Pacific. The company was formerly known as Opera Software ASA and changed its name to Otello Corporation ASA in January 2018. Otello Corporation ASA was founded in 1995 and is based in Oslo, Norway.",Oslo,Norway,[],http://www.otellocorp.com,1,Gjerdrums vei 19,Advertising Agencies,17.5,18,13.019856,,0,,18,,400764,,17.5,15.177143,,18,,400764,,,,,1481846400,0.601204,,,17.1,2,NOK,380405,,,,2403545088,,,237904,9.89928,17.1,17.35,,0,380405,18.5,-344,,,8.02,17.3,False,,0,18,OSL,OTELLO CORP ASA,Otello Corporation ASA,Europe/Oslo,CEST,False,7200000,EQUITY,OTELLO.OL,finmb_532001,no_market,,9.694,,-0.025120001,-1176.831,,,-0.05,,137556992,,,2.212,,,,1577750400,0.29569,-6100000,-0.044,,,7.775769,0.13856,1640908800,1593475200,,,71109573,2353662720,,,,,,,,,,,,,,https://logo.clearbit.com/otellocorp.com,47 91 90 91 45,PO Box 4214 Nydalen,,,,,,8bf320db-cd5f-39ca-84c1-4cb951f5a19a,
PCIB,0379,Healthcare,8,"PCI Biotech Holding ASA, a biopharmaceutical company, focuses on the development and commercialization of novel therapies for the treatment of cancer through its photochemical internalization (PCI) technology platform. The company's lead product candidate is Amphinex, a photosensitiser fimaporfin. Its PCI technology is applied to three distinct anticancer paradigms, including fimaCHEM, a chemotherapeutics for treatment of cancer, which in Phase Ib clinical study in bile duct cancer; fimaVACC, a T-cell induction technology for therapeutic vaccination; and fimaNAc, a nucleic acid therapeutics delivery technology. The company has collaborative research programs with AstraZeneca, Bavarian Nordic, BioNTech, eTheRNA immunotherapies, IMV, and Phio Pharmaceuticals. PCI Biotech Holding ASA is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.pcibiotech.com,1,UllernchaussEen 64,Biotechnology,51.7,53,53.682735,,0,,53,,285398,,51.7,48.782856,,53,,285398,,,,,,0.02771,,,51.6,2,NOK,125106,,,,1970833920,,,367473,235.18304,51.6,52.3,,12500,125106,87.4,-18.082191,,,25.35,52.2,False,,20000,53,OSL,PCI BIOTECH HLDG,PCI Biotech Holding ASA,Europe/Oslo,CEST,False,7200000,EQUITY,PCIB.OL,finmb_45308758,no_market,,183.286,,0,-18.892,,,-2.92,,37326400,,,6.239,,,,1577750400,0.08788,-64248000,-1.724,,,8.462894,0.34884,1640908800,1593475200,,,26562754,1535933184,,,,,,,,,,,,,,https://logo.clearbit.com/pcibiotech.com,47 67 11 54 00,,,,,,,440102ca-a7ac-3205-912a-ff496b68011e,
PEN,0201,Energy,23,"Panoro Energy ASA engages in the exploration, development, and production of oil and gas in North and West Africa. The company holds assets in the Dussafu License located in the offshore southern Gabon; and Sfax Offshore Exploration Permit and Ras El Besh Concession located in offshore Tunisia, as well as operates assets on and offshore Tunisia. As of December 31, 2019, its 1P reserves included 6.7 million barrels of oil equivalents (MMBOE); 2P reserves comprised 9.6 MMBOE; and 3P reserves consisted of 12.0 MMBOE. The company was founded in 2009 and is based in Oslo, Norway.",Oslo,Norway,[],http://www.panoroenergy.com,1,RuselOekkveien 14,Oil & Gas E&P,10.26,10.34,9.466619,,0,,10.36,,345813,,10.26,10.380857,,10.34,,345813,,,,,,2.406626,,,10.12,2,NOK,519023,,,,708639040,,,335878,23.674173,10.12,10.32,,229700,519023,26,-206,,,4.9,10.28,False,,100000,10.36,OSL,PANORO ENERGY ASA,Panoro Energy ASA,Europe/Oslo,CEST,False,7200000,EQUITY,PEN.OL,finmb_106684027,no_market,,22.767,,0.16163,30.91,,,-0.05,,68799904,,,1.08,,,,1577750400,0.23356001,2094000,0.066,,,9.537037,0.15358,1640908800,1593475200,,,48881564,681475456,,1464566400,1:10,,,,,,,,,,,https://logo.clearbit.com/panoroenergy.com,44 203 405 10 60,PO box 1444 Solli,156.06061,,,,,ed3e1adc-bdc3-3088-8c04-3289e6928c39,
PNOR,W1S 4FF,Energy,15,"PetroNor E&P Limited operates as an oil and gas exploration and production company in West Africa. It holds 6 licenses in the Republic of Congo, Senegal, Nigeria, and The Gambia, as well as has proved and probable reserves of 11.19 million barrels of oil. The company was founded 2017 and is headquartered in London, the United Kingdom.",London,United Kingdom,[],http://www.petronorep.com,1,48 Dover Street,Oil & Gas E&P,1.178,1.178,0.8564547,,0,,1.2,,440263,,1.178,0.9946857,,1.178,,440263,,,,,,,,,1.17,4,NOK,466686,,,,1165998080,,,217175,13.7323265,1.17,1.2,,,466686,1.2794,,,,0.45,1.19,False,,,1.2,OSL,PETRONOR E&P LTD,PetroNor E&P Limited,Europe/Oslo,CEST,False,7200000,EQUITY,PNOR.OL,finmb_606891472,no_market,,12.647,,-0.22114,83.36,,,,,971665024,,,0.006,,,,1577750400,0.0077600004,-18777000,-0.015,,,200,0.00879,1640908800,1593475200,,,121982860,1073841792,,,,,,,,,,,,,,https://logo.clearbit.com/petronorep.com,44 20 3655 7810,,,,,,,948511a1-bf9e-31a6-b576-fda3fb9f0023,
PSE,3036,Energy,297,"Petrolia SE, together with its subsidiaries, operates as a rental equipment company for the oil industry in Norway, rest of Europe, Asia, Australia, and internationally. It operates through two segments, Exploration & Production, and Oil Service. The company engages in the sale and rental of drilling equipment; and rental of land rigs. It rents drilling equipment, such as drill pipes, and test strings and tubings, as well as casing, handling, and auxiliary tools and other equipment. The company also provides inspection and maintenance services; and various services for equipment. It serves oil companies, drilling contractors, and oil service companies. The company was formerly known as Petrolia E&P Holdings SE and changed its name to Petrolia SE in January 2013. Petrolia SE was founded in 1997 and is based in Limassol, Cyprus.",Limassol,Cyprus,[],http://www.petrolia.no,1,Office 401,Oil & Gas Equipment & Services,6.7,7,4.596331,,0,,7.1,,66989,,6.7,8.1214285,,7,,66989,,,,,,0.606024,,,6.6,2,NOK,43041,,,,407585920,,,188719,7.0239525,6.6,6.7,,0,43041,12.6,,,,1.51,6.65,False,,0,7.1,OSL,PETROLIA SE,Petrolia SE,Europe/Oslo,CEST,False,7200000,EQUITY,PSE.OL,finmb_884403,no_market,,7.058,,-0.10223,42.926,,,,,59133800,,,0.629,,,,1577750400,0,-5932000,-0.113,,,10.731319,0.9263,1640908800,1593475200,,,3329232,409559424,,1351036800,1:11,,,,,,,,,,,https://logo.clearbit.com/petrolia.no,357 2 5725777,4th Floor 205 Christodoulou Chatzipavlou Street Loulloupis Court,,357 2 5356500,,,,6a1a430d-75a1-3cde-981d-96b5ae17f931,
PGS,0283,Energy,1256,"PGS ASA operates as a marine geophysical company. The company offers a range of seismic and reservoir services, including acquisition, imaging, interpretation, and field evaluation to oil and gas companies. It operates in Africa, Brazil, Canada, Guyana, the United Kingdom, Norway, Angola, the Asia Pacific, Europe, the Americas, the Middle East, and internationally. The company was formerly known as Petroleum Geo-Services ASA and changed its name to PGS ASA in May 2019. PGS ASA was founded in 1991 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.pgs.com,1,Lilleakerveien 4C,Oil & Gas Equipment & Services,3.38,3.49,3.83495,,0,,3.5,,4124991,,3.38,3.3740284,,3.49,,4124991,,,,,1431648000,3.287349,,,3.08,4,NOK,16055588,,,,1214881920,,,3572832,1.4668944,3.08,3.206,,294800,16055588,21.5,45.971428,,,2.745,3.199,False,,84700,3.5,OSL,PGS ASA,PGS ASA,Europe/Oslo,CEST,False,7200000,EQUITY,PGS.OL,finmb_345867,no_market,,2.689,,-0.22507,3.144,,,0.07,,387207008,,,1.223,,,,1577750400,0.86055,-186400000,-0.518,,,2.6312344,0,1640908800,1593475200,,,323951406,2226686720,,1166400000,3:1,,,,,,,,,,,https://logo.clearbit.com/pgs.com,47 67 52 64 00,,,47 67 52 64 64,,,,a02eb56b-6ecd-3d48-ba6c-c500a4eb626a,
