ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
FKRAFT,Fjordkraft Holding,Utilities,95.6,95.5,95.7,689,,9998.44,0.0095,0.0437,0.1776,0.7141,1.0669,5147,Utilities,293.0,"Fjordkraft Holding ASA, together with its subsidiaries, engages in the purchase, sale, and portfolio management of electrical power to households, private and public companies, and municipalities in Norway. It operates through Consumer and Business segments. The Consumer segment sells electrical power and related services to private consumers. The Business segment sells electrical power and related services to business consumers. The company also provides mobile phone services to private customers. Fjordkraft Holding ASA was founded in 2001 and is headquartered in Bergen, Norway.",Bergen,47 23 00 61 00,Norway,[],http://www.fjordkraft.no,1.0,Folke Bernadottes Vei 38,Utilities—Regulated Electric,,94.6,93.7,76.62374,0.031712472,0.71089995,,97.0,,180317.0,,94.6,84.96176,3.0,93.7,,180317.0,,,,3.0,1587600000.0,0.263701,,,92.2,2.0,NOK,22.619612,125543.0,,,,9987962880.0,,,182760.0,1.9470546999999998,92.2,95.7,,0.0,125543.0,101.0,,,,46.1,95.6,False,0.0307,0.0,97.0,OSL,FJORDKRAFT HLDG,Fjordkraft Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,FKRAFT.OL,finmb_551325968,no_market,,1.9380000000000002,,0.08692000000000001,15.835999999999999,1.0429008,,,,104586000.0,,,9.122,,,,1577750400.0,0.41085997,445884000.0,4.2219999999999995,,0.15991831,10.469195,0.3204,1640908800.0,1593475200.0,,,85428113.0,9942118400.0,,,,,,0.348,,,,,,,,https://logo.clearbit.com/fjordkraft.no,,,,,,
FLNG,FLEX LNG,Energy,53.75,53.7,53.85,165,,2908.44,0.0085,0.1563,0.039900000000000005,-0.4011,-0.3773,HM08,Energy,8.0,"Flex LNG Ltd., through its subsidiaries, engages in the seaborne transportation of liquefied natural gas (LNG) worldwide. As of December 31, 2019, it owned and operated six LNG carriers. It also provides chartering and management services. Flex LNG Ltd. was founded in 2006 and is based in Hamilton, Bermuda.",Hamilton,441 295 6935,Bermuda,[],http://www.flexlng.com,1.0,Par-La-Ville Place,Oil & Gas Midstream,4th Floor 14 Par-La-Ville Road,52.95,52.5,50.01295,0.0037771482,3.7889001,,54.0,,196593.0,,52.95,50.466175,0.2,52.5,,196593.0,,,,1.87,1583798400.0,0.38253000000000004,,,52.5,2.0,NOK,1047.0588,58955.0,,,,2889506048.0,,,120147.0,19.824676999999998,52.5,53.8,,219600.0,58955.0,108.2,381.4286,,,38.1,53.7,False,0.036000000000000004,100000.0,54.0,OSL,FLEX LNG LTD (BM),Flex LNG Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,FLNG.OL,finmb_36151890,no_market,,24.296,,0.01914,33.76,-0.38616073,,0.14,,54110600.0,,,15.015,,,,1577750400.0,0.19859000000000002,2790000.0,0.051,,0.15991831,3.5564437000000004,0.4586,1640908800.0,1593475200.0,,,28826331.0,3541183488.0,,1552262400.0,1:10,,,,,,,,,,,https://logo.clearbit.com/flexlng.com,441 295 3494,,,,,
FRO,Frontline,Energy,65.6,65.45,65.6,581,,12968.62,0.0092,-0.043,-0.1014,-0.3273,0.0169,HM 08,Energy,157.0,"Frontline Ltd., a shipping company, engages in the seaborne transportation of crude oil and oil products worldwide. It owns and operates oil and product tankers. As of December 31, 2019, the company operated a fleet of 71 vessels. It is also involved in the charter, purchase, and sale of vessels. Frontline Ltd. is based in Hamilton, Bermuda.",Hamilton,441 295 6935,Bermuda,[],http://www.frontline.bm,1.0,Par-la-Ville Place,Oil & Gas Midstream,14 Par-la-Ville Road PO Box HM 1593,65.0,65.0,79.06643000000001,0.026153847999999997,0.3623,,65.85,,603811.0,,65.0,72.488235,1.7,65.0,,603811.0,,,,17.92,1599696000.0,0.310402,,,64.5,2.0,NOK,27.265171000000002,196541.0,,,,12949439488.0,,,663782.0,9.781628999999999,64.5,65.6,,173100.0,196541.0,123.0,152.55813999999998,,,55.0,65.45,False,0.2734,75700.0,65.85,OSL,FRONTLINE LTD,Frontline Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,FRO.OL,finmb_144797851,no_market,,11.328,,0.35037997,22.023000000000003,-0.15419352,,0.43,,197692000.0,,,8.425,,,,1577750400.0,0.29650998,463852000.0,2.406,,0.15991831,7.78635,0.50473,1640908800.0,1593475200.0,,,98284714.0,14996081664.0,,1454544000.0,1:5,,,183.53,,,,,,,,https://logo.clearbit.com/frontline.bm,441 295 3494,,,,,
GIG,Gaming Innovation Group,Consumer discretionary,7.47,7.4,7.47,55,,666.99,-0.0158,0.0163,-0.0132,-0.08789999999999999,-0.116,STJ 3148,Consumer Cyclical,487.0,"Gaming Innovation Group Inc., through its subsidiaries, provides and facilitates a platform for Internet gambling, gaming, and betting in Nordic countries, other European countries, and internationally. It operates in two segments, Business-to-Business (B2B) and Business-to-Consumer (B2C). The company offers profile management system with integrated KYC tools to verify end users, which comprises of payment gateway, gaming tools, and regulatory adaption engine, as well as bonus, affiliate, and content management systems. It also designs, hosts, and distributes in-house-developed and third-party games, such as casino; and offers sportsbook solutions that helps the customers to offer betting experience to their end users. In addition, it provides iGaming end user leads for casino and sportsbook customers using the techniques and technology in social media, adwords, permission marketing, and display advertising; and digital agency, which comprises of ad-tech, publishing, and paid media channels. Additionally, it offers front end development, compliance standards, payments, and product management services. Further, the company offers B2C casino, sports betting, and poker services through its own brands, such as Guts.com, Betspin.com, Rizk.com, SuperLenny.com, Kaboo.com, Thrills.com, and Highroller.com. The company was founded in 2012 and is headquartered in St Julians, Malta.",St Julians,356 2711 0277,Malta,[],http://www.gig.com,1.0,@GiG Beach,Gambling,Golden Mile Business Centre Triq Id-Dragunara,7.59,7.29,5.4542446,,0.0,,7.57,,165437.0,,7.59,7.2717648,,7.29,,165437.0,,,,,,0.812048,,,7.05,2.0,NOK,,86877.0,,,,672341824.0,,,191521.0,,7.05,7.47,,86600.0,86877.0,10.92,74.7,,,2.05,7.4,False,,1568100.0,7.57,OSL,GAMING INNOVATION,Gaming Innovation Group Inc.,Europe/Oslo,CEST,False,7200000.0,EQUITY,GIG.OL,finmb_285246636,no_market,,,,-1.33099,,-0.13879406,,0.1,,90005600.0,,,1.355,,,,1577750400.0,0.13146,,-0.08,,0.15991831,5.5129150000000005,0.53973,1640908800.0,1593475200.0,,,31492068.0,683142720.0,,1545177600.0,1:10,,,,,,,,,,,https://logo.clearbit.com/gig.com,,,,,,
RISH,GC Rieber Shipping,Industrials,5.55,5.35,5.55,4,,477.48,-0.0177,-0.08259999999999999,-0.1048,-0.3232,-0.2839,5058,Industrials,32.0,"GC Rieber Shipping ASA engages in the design, development, construction, and maritime operation of specialized vessels within the offshore/shipping business in Norway, Great Britain, Africa, and the Netherlands. It operates through Subsea and Ice/Support segments. The Subsea segment owns and operates subsea vessels that are primarily used for construction, inspection, maintenance, and repair of subsea installations. The Ice/Support segment owns and operates a vessel within ice/support that provides services for scientific expeditions and logistics operations, as well as for the oil and gas sector. The company operates 11 vessels and has direct and indirect ownership of 23 advanced special purpose vessels. It also provides marine ship management and project development services. The company was founded in 1879 and is headquartered in Bergen, Norway. GC Rieber Shipping ASA is a subsidiary of GC Rieber AS.",Bergen,47 55 60 68 00,Norway,[],http://www.gcrieber-shipping.com,1.0,Solheimsgaten 15,Marine Shipping,,5.65,6.05,6.1048922999999995,0.088495575,0.0,,6.05,,5546.0,,5.65,6.066176400000001,0.5,6.05,,5546.0,,,,,1428624000.0,0.800602,,,5.35,2.0,NOK,,989.0,,,,477480384.0,,,5975.0,2.3021752999999996,5.35,5.55,,110000.0,989.0,11.5,,,,4.5,5.35,False,,100000.0,6.05,OSL,GC RIEBER SHIPPING,GC Rieber Shipping ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,RISH.OL,finmb_884214,no_market,,7.171,,-1.91897,20.255,-0.35195529999999997,,,,86032496.0,,,17.506,,,,1577750400.0,0.018969999999999997,-398001984.0,-4.626,,0.15991831,0.31703416,0.92489,1640908800.0,1593475200.0,,,8121469.0,1487259648.0,,1176422400.0,10:1,,,,,,,,,,,https://logo.clearbit.com/gcrieber-shipping.com,,,,,,
GENT-ME,Gentian Diagnostics,Health care,78.0,76.5,78.0,13,,1201.41,-0.025,-0.0064,0.2683,0.25,0.6420999999999999,1596,Healthcare,46.0,"Gentian Diagnostics AS researches, develops, and produces biochemical reagents for use in medical diagnostics and research in Europe, Asia, the United States. It offers in-vitro diagnostic (IVD) and molecular diagnostic tests for medical laboratories and universities. The company's products include Plasma Calprotectin, a particle enhanced turbidimetric immunoassay (PETIA) for quantitative analysis of total calprotectin in plasma; and Cystatin C, a PETIA for use on a range of clinical chemistry analyzers. . It also offers Canine CRP, an IVD test for the quantitative determination of Canine CRP in dog serum plasma; PreTect HPV-Proofer, an assay for the qualitative detection of the presence of human papillomavirus; and PreTect SEE, a control test for NILM cytology. The company was founded in 2001 and is headquartered in Moss, Norway.",Moss,47 99 33 99 05,Norway,[],http://www.gentian.com,1.0,Bjornasveien 5,Diagnostics & Research,,80.0,76.5,54.017265,,0.0,,78.5,,22597.0,,80.0,67.411766,,76.5,,22597.0,,,,,,0.890476,,,76.0,2.0,NOK,,8692.0,,,,1201410560.0,,,12033.0,17.109479999999998,76.0,78.0,,,8692.0,89.0,,,,38.0,76.5,False,,,78.5,OSL,GENTIAN DIAGNOSTIC,Gentian Diagnostics AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,GENT-ME.OL,finmb_413765020,no_market,,15.300999999999998,,-0.27326,-53.658,0.69148934,,,,15402700.0,,,13.192,,,,1577750400.0,0.26521999999999996,-19188000.0,-1.248,,0.15991831,5.912674,0.48766997,1640908800.0,1593475200.0,,,6813392.0,1074453504.0,,,,,,,,,,,,,,https://logo.clearbit.com/gentian.com,,,,,,
GJF,Gjensidige Forsikring,Financials,184.5,184.4,184.6,937,,92247.93,-0.0149,-0.0295,-0.0248,0.0014000000000000002,0.0519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOS-ME,Golden Energy Offshore Services,Energy,1.05,1.05,1.2,0,,47.96,,,,,,6002,Industrials,,"Golden Energy Offshore Services AS, together with its subsidiaries, engages in the shipping business in Europe and Africa. The company owns 4 platform supply vessels. Golden Energy Offshore Services AS was incorporated in 2013 and is headquartered in Aalesund, Norway.",Ãlesund,47 70 10 26 60,Norway,[],http://www.geoff.no,1.0,St Olavs Plass 1,Marine Shipping,,1.05,1.05,1.4766186000000001,,0.0,,1.05,,0.0,,1.05,1.0529412,,1.05,,0.0,,,,,,0.383842,,,1.05,4.0,NOK,,0.0,,,,47957488.0,,,549.0,0.43453127,1.05,0.0,,,0.0,5.1,,,,1.0,1.05,False,,,1.05,OSL,GOLDEN ENGY OFFSHO,Golden Energy Offshore Services AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,GEOS-ME.OL,finmb_382050544,no_market,,2.639,,-0.15581,17.117,,,,,45673800.0,,,8.079,,,,1577750400.0,0.4456,-17196492.0,-0.541,,,0.12996657,0.0,1640908800.0,1577750400.0,,,19335649.0,291253440.0,,,,,,,,,,,,,,https://logo.clearbit.com/geoff.no,47 70 10 26 61,,,,deed147b-b49c-39d3-9c06-87b3993697ec,
GOGL,Golden Ocean Group,Industrials,31.72,31.74,31.78,822,,4544.77,-0.0276,-0.1242,-0.1115,-0.3697,-0.4151,HM 08,Industrials,37.0,"Golden Ocean Group Limited, a shipping company, owns and operates a fleet of dry bulk vessels comprising of Newcastlemax, Capesize, Panamax, and Ultramax vessels worldwide. It owns and operates dry bulk vessels in the spot and time charter markets. The company transports bulk commodities, such as ores, coal, grains, and fertilizers. As of March 12, 2020, it owned a fleet of 67 vessels. Golden Ocean Group Limited is based in Hamilton, Bermuda.",Hamilton,441 295 6935,Bermuda,[],http://www.goldenocean.bm,1.0,Par-la-Ville Place,Marine Shipping,14 Par-la-Ville Road PO Box HM 1593,32.62,32.0,35.435970000000005,0.006131208000000001,,,32.56,,572847.0,,32.62,35.80588,0.2,32.0,,572847.0,,,,2.24,1583366400.0,1.6438119999999998,,,31.66,2.0,NOK,,422433.0,,,,4544778240.0,,,961881.0,6.347128,31.66,31.78,,470900.0,422433.0,59.6,,,,26.5,31.72,False,0.0634,400000.0,32.56,OSL,GOLDEN OCEAN GROUP,Golden Ocean Group Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,GOGL.OL,finmb_262789605,no_market,,8.355,,-0.17368001,34.176,,,,,143278000.0,,,9.101,,,,1577750400.0,0.2715,-124361000.0,-0.871,,,3.4853312999999995,0.36176997,1640908800.0,1593475200.0,,,91444125.0,5982786048.0,,1470009600.0,1:5,,,,,,,,,,,https://logo.clearbit.com/goldenocean.bm,441 295 3494,,,,1296835d-cd18-3452-81bf-438952060e9a,
GOD,Goodtech,Industrials,6.8,6.8,7.0,19,LP,153.78,0.0,0.0303,-0.0073,-0.0073,-0.0933,0663,Industrials,271.0,"Goodtech ASA operates as an automation, power, and industrial engineering company in Norway, Sweden, Finland, Europe, and internationally. It designs and supplies turnkey systems to convert and modernize existing systems, such as operator, process safety, industrial IT, and control systems; and provides service and support in electrical, mechanical, automation, and industrial IT sectors. The company also delivers proprietary technologies and customized solutions, including packaging machines, bulk handling systems, and logistic and machining solutions, as well as provides engineering and aftermarket services. In addition, it supplies power systems for power, oil and gas, and renewable energy industries; and constructs and operates electrical systems. Further, the company provides products and solutions, such as water purification, waste water treatment, industrial water, energy recovery technology, and biogas systems. It serves a range of customers within process and manufacturing, aquaculture, oil and gas, power, and water treatment industries. Goodtech ASA was founded in 1913 and is headquartered in Oslo, Norway.",Oslo,47 81 56 86 00,Norway,[],http://www.goodtech.no,1.0,Innspurten 15,Engineering & Construction,Etterstad PO Box 6578,6.8,6.65,6.485395400000001,0.22058822,0.0,,7.0,,27868.0,,6.8,6.8985294999999995,1.5,6.65,,27868.0,,,,,1398643200.0,1.2849389999999998,,,6.6,2.0,NOK,,41165.0,,,,153779280.0,,,29137.0,0.31823075,6.6,7.0,,27800.0,41165.0,9.0,,,,4.72,6.8,False,,66200.0,7.0,OSL,GOODTECH ASA,Goodtech ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,GOD.OL,finmb_7668624,no_market,,0.35600000000000004,,-0.02009,-38.814,-0.093333304,,,,22614600.0,,,10.225,,,,1577750400.0,0.029460002000000002,-9708000.0,-0.425,,,0.6650366999999999,0.59415,1640908800.0,1593475200.0,,,11832848.0,172255088.0,,1336348800.0,1:10,,,-0.9229999999999999,,,,,,,,https://logo.clearbit.com/goodtech.no,,,,,29ef84a6-23af-3318-aff7-9e049cd7307d,
GSF,Grieg Seafood,Consumer staples,87.4,87.25,87.4,896,,9651.89,0.004,-0.0011,-0.0717,-0.377,-0.1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRONG-ME,Grong Sparebank,Equity certificates,110.0,109.0,112.0,1,LP,326.97,0.0092,,0.0,0.0852,0.1056,7870,Financial Services,62.0,"Grong Sparebank, an independent savings bank, provides a range of banking products and services in Norway. It offers bank savings accounts; fund savings; retirement savings; and car loans, mortgage loans, loans to other vehicles, and other loans and refinancing services. The company also provides various type of insurance, such as home and leisure, car and other vehicle, animal, building, mortgage, employee, and business insurance; bank guarantees, construction loans, overdrafts, leasing facilities, and corporate loans; credit facilities; payment and bank cards, and Internet and mobile banking services; and real estate agency services. It has branches in SnÃ¥sa, Lierne, MosjÃ¸en, Namsos, Steinkjer, and RÃ¸rvik. Grong Sparebank was founded in 1862 and is based in Grong, Norway.",Grong,47 74 31 28 60,Norway,[],http://www.grong-sparebank.no,1.0,Sundspetvegen 2,Banks—Regional,,109.0,110.0,108.20143999999999,0.06422018,0.8255,,110.0,,20.0,,109.0,112.08823400000001,7.0,110.0,,20.0,,,,7.0,1584057600.0,0.06429299999999999,,,110.0,2.0,NOK,12.970169,2.0,,,,326972800.0,,,910.0,1.7965441000000002,110.0,112.0,,,2.0,118.0,,,,96.0,109.0,False,0.0625,,110.0,OSL,GRONG SPAREBANK,Grong Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,GRONG-ME.OL,finmb_42115965,no_market,,8.314,,0.30028,,0.028301835,,,,2972480.0,,,262.916,,,,1577750400.0,0.03611,25826000.0,8.481,,,0.41838459999999994,0.0,1640908800.0,1593475200.0,,,1992599.0,1513240832.0,,,,,,0.36200000000000004,,,,,,,,https://logo.clearbit.com/grong-sparebank.no,47 74 31 28 61,,,,e1a9280d-7287-3862-aa78-b95ec7bce240,
GYL,Gyldendal,Consumer discretionary,530.0,500.0,530.0,3,,1222.78,0.0095,,0.0192,0.1959,0.3126,0164,Communication Services,,"Gyldendal ASA, through its subsidiaries publishes and sells books in Norway. It also operates 142 bookstores; and ark.no, an online bookstore. In addition, it publishes dictionaries, and encyclopedias and other reference books in book and digital forms. The company was founded in 1925 and is based in Oslo, Norway.",Oslo,47 22 03 41 00,Norway,[],http://www.gyldendalasa.no,1.0,Sehestedsgate 4,Publishing,,525.0,540.0,496.93524,0.01904762,0.3696,,540.0,,35.0,,525.0,486.91177000000005,10.0,540.0,,35.0,,,,7.0,1593129600.0,,,,486.0,2.0,NOK,,3.0,,,,1222778880.0,,,53.0,1.4967316000000002,486.0,530.0,,7100.0,3.0,600.0,,,2.0,326.0,500.0,False,0.013200001000000001,1300.0,540.0,OSL,GYLDENDAL ASA,Gyldendal ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,GYL.OL,finmb_9237616,no_market,,1.936,,-0.09512000000000001,-243.67700000000002,0.28048778,,,,2307130.0,,,324.152,,,,1577750400.0,0.0,-77709000.0,-33.683,,,1.6350354,0.9565799999999999,1640908800.0,1593475200.0,,,,1581708800.0,,,,,,,,,,,,,,https://logo.clearbit.com/gyldendalasa.no,,,,,416c704a-5f3e-33e9-8594-1e79dea9083e,
HAFNIA,Hafnia Limited,Energy,14.82,14.82,14.88,83,,5379.59,-0.012,0.0095,-0.0182,-0.3668,,HM 1189,Industrials,,"Hafnia Limited, owns and operates oil product tankers. The company operates in four segments: Long Range II (LR2), Long Range I (LR1), Medium Range (MR), and Handy size (Handy). It transports oil and oil products to national and international oil companies, and chemical companies, as well as trading and utility companies. The company provides ship owning, ship-management, chartering, investment, and agency office services. As of April 29, 2020, the company operated a fleet of 174 vessels in pools, including newbuilds, of which 102 are owned or chartered-in including six owned LR2s, 27 owned and nine chartered-in LR1s, 41 owned and six chartered-in MRs, and 13 owned Handy vessels. The company is based in Hamilton, Bermuda. Hafnia Limited is a subsidiary of BW Group Limited.",Hamilton,,Bermuda,[],http://www.hafniabw.com,1.0,Washington Mall Phase 2,Marine Shipping,4th Floor Suite 400 22 Church Street,15.0,14.66,17.400133,0.010933334,0.2988,,15.0,,239653.0,,15.0,16.072353,0.16399999999999998,14.66,,239653.0,,,,2.54,1599004800.0,,,,14.66,2.0,NOK,25.929825,93993.0,,,,5366085632.0,,,187050.0,5.646092400000001,14.66,14.82,,,93993.0,29.23,,,,14.6,14.78,False,0.1557,,15.0,OSL,HAFNIA LIMITED,Hafnia Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,HAFNIA.OL,finmb_589287859,no_market,,7.105,,0.21746,18.351,inf,,,,363064000.0,,,3.345,,,,1577750400.0,0.017380001000000003,206678000.0,0.57,,,4.418534999999999,0.66471,1640908800.0,1593475200.0,,,114238207.0,6752465408.0,,,,,,7.148,,,,,,,,https://logo.clearbit.com/hafniabw.com,,,,,003a7a08-8701-3187-95d4-d196d2081dad,
HAVI,Havila Shipping,Energy,2.72,2.71,2.77,14,,64.67,-0.0181,-0.0389,-0.0216,-0.0842,-0.17579999999999998,6099,Industrials,474.0,"Havila Shipping ASA, together with its subsidiaries, engages in the shipping business. It manages and operates offshore service vessels primarily in the Norwegian, British, and Danish sectors of the North Sea; and Asia, Brazil, Gabonese Republic, and the Netherlands. The company operates a fleet of 23 vessels, including 5 anchor handling vessels, 14 platform supply vessels, a rescue recovery vessel, and 3 subsea vessels. Its anchor handling tug and supply vessels are used for moving rigs and putting out anchors, as well as for supply services; platform supply vessels are used to carry goods, water, drilling mud, chemicals, etc. to and from the offshore installations; subsea vessels are used for under water construction work, as well as for support for under water operations; and rescue-and recovery vessels are used to offer security services, such as oil spill preparedness, fire protection, and rescue operation. The company was founded in 2003 and is headquartered in FosnavÃ¥g, Norway. Havila Shipping ASA is a subsidiary of Havila Holding AS.",FosnavÃ¥g,47 70 08 09 00,Norway,[],http://www.havilashipping.no,1.0,P.O. Box 215,Marine Shipping,,2.77,2.78,2.6252877999999997,,0.0,,2.78,,25370.0,,2.77,2.8255882000000003,,2.78,,25370.0,,,,,1210809600.0,1.28253,,,2.7,4.0,NOK,0.061306827,11054.0,,,,64671536.0,,,26824.0,0.08147697,2.7,2.77,,270700.0,11054.0,4.3,-1.36,,,1.5,2.72,False,,200000.0,2.78,OSL,HAVILA SHIPPING,Havila Shipping ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,HAVI.OL,finmb_11146483,no_market,,2.822,,1.3290198999999998,9.892999999999999,-0.17804152,,-2.0,,23776300.0,,,8.057,,,,1577750400.0,0.00425,1054894016.0,44.367,,,0.33759463,0.68297,1640908800.0,1593475200.0,,,9678381.0,2240122368.0,,1515024000.0,1:100,,,,,,,,,,,https://logo.clearbit.com/havilashipping.no,47 70 08 09 01,,,,97d680e0-43b0-3386-b16b-bae208f3d7f9,
HYARD,Havyard Group,Industrials,1.9,1.89,1.99,8,,46.98,0.0,-0.0256,-0.0206,-0.4025,-0.62,6090,Industrials,504.0,"Havyard Group ASA primarily engages in shipbuilding, engineering, ship design, and ship equipment businesses worldwide. It operates in five segments: Ship Technology, Design & Solutions, Power & Systems, Fish Handling, and Havyard Production. The Ship Technology segment constructs and repairs offshore vessels, windmill service vessels, live-fish carriers, fishing vessels, and other specialty vessels. The Design & Solutions segment develops, sells, and delivers ship design and engineering, and system packages to yards and shipping companies. The Power & Systems segment manufactures and supplies diesel- and hybrid-electric propulsion systems, including boards, electromechanical products, and automation and safety systems; designs, engineers, and installs electrical systems; and develops and delivers control and automation systems for ships. The Fish Handling segment delivers solutions for handling and cooling of seafood onboard fishing vessels and live fish carriers, and in on-shore plants; and produces, rents, and sells waste machines. The Havyard Production segment hires out personnel; and pre-fabricates steel products, including piping, switchboards, and starters. The company was founded in 1999 and is headquartered in FosnavÃ¥g, Norway.",FosnavÃ¥g,47 70 08 45 50,Norway,[],http://www.havyard.com,1.0,Havyard House,Aerospace & Defense,Holmefjordvegen 1,1.9,1.89,2.1808273999999996,0.23684210000000003,0.0,,1.9,,27478.0,,1.9,2.0302941999999997,0.45,1.89,,27478.0,,,,,1425254400.0,0.194578,,,1.885,4.0,NOK,,28187.0,,,,46979400.0,,,30123.0,0.018113986000000002,1.885,1.985,,100000.0,28187.0,5.5,,,,1.3,1.89,False,,299000.0,1.9,OSL,HAVYARD GROUP ASA,Havyard Group ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,HYARD.OL,finmb_95307648,no_market,,0.204,,-0.083050005,-2.784,-0.62,,,,24726000.0,,,-7.662999999999999,,,,1546214400.0,0.0793,-228999008.0,-8.68,,,,0.73204005,1609372800.0,1593475200.0,,,8019628.0,528606368.0,,,,,,,,,,,,,,https://logo.clearbit.com/havyard.com,,,,,39294dbc-e16c-30e4-8e1d-0fdc55fbf2d1,
HELG,Helgeland Sparebank,Equity certificates,81.0,80.5,82.0,13,LP,1686.66,-0.0061,-0.0182,-0.0061,0.0033,0.1089,8622,Financial Services,141.0,"Helgeland Sparebank provides various financial products and services to retail customers, small and medium enterprises, municipal authorities, and institutions in Norway. The company operates in two segments, Retail Market and Corporate Market. It offers savings, investment, and insurance products, as well as leasing and mortgage services. The company also engages in owning, managing, letting, buying, and selling commercial properties. It operates through five branches located in MosjÃ¸en, BrÃ¸nnÃ¸ysund, SandnessjÃ¸en, SÃ¸mna, and Korgen in Helgeland. The company was founded in 1860 and is headquartered in Mo i Rana, Norway.",Mo i Rana,47 75 11 90 00,Norway,[],http://www.hsb.no,1.0,Jernbanegata 15,Banks—Regional,,81.5,82.0,75.2518,0.06564417,0.23889999,,82.0,,4059.0,,81.5,81.338234,5.35,82.0,,4059.0,,,,2.7,1588636800.0,0.690963,,,80.5,2.0,NOK,7.055135000000001,3885.0,,,,1689749120.0,,,6290.0,2.4173807999999997,80.5,82.0,,203100.0,3885.0,90.0,7.848837400000001,,3.82,60.0,80.5,False,0.0327,67000.0,82.0,OSL,HELGELAND SPAREBK,Helgeland Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,HELG.OL,finmb_9857922,no_market,,16.522000000000002,,0.47067,,0.05161285400000001,,10.32,,20861100.0,,,174.919,,,,1577750400.0,0.1546,241000000.0,11.481,,,0.46307147,0.56207,1640908800.0,1593475200.0,,,11758976.0,11549178880.0,,1270512000.0,2:1,,,1.1059999999999999,,,,,,,,https://logo.clearbit.com/hsb.no,47 75 12 82 02,,,,bfb69ecc-9ef2-3f88-8f3a-2ef7adbda9bb,
HEX,Hexagon Composites,Industrials,50.95,50.9,51.05,1103,,10178.18,-0.0387,-0.0136,0.07490000000000001,0.4017,0.9825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
