ticker,name,sector,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr
2020,2020 Bulkers,Industrials,59.4,59.4,59.6,79,,1316.95,0.0034000000000000002,0.0206,0.0291,-0.3121,-0.2523
FIVEPG,5th Planet Games,Communication services,1.08,1.07,1.09,684,LP,114.82,-0.060899999999999996,-0.1496,-0.26780000000000004,2.6974,1.3281999999999998
AASB-ME,Aasen Sparebank,Equity certificates,128.0,127.0,128.0,1,LP,129.78,0.0,,,0.06509999999999999,0.145
ASC,ABG Sundal Collier Holding,Financials,5.84,5.83,5.84,260,,2577.68,0.0318,0.10400000000000001,0.25730000000000003,0.5521,0.9411
ADE,Adevinta,Communication services,170.6,170.6,170.9,1317,,116837.03,0.0155,0.0434,0.115,0.6404000000000001,0.5738
ADSC-ME,ADS Crude Carriers,Energy,16.3,16.15,16.3,19,,381.26,0.0,0.028399999999999998,0.1769,-0.2623,-0.092
AEGA,Aega,Utilities,1.6,1.58,1.6,44,,76.88,-0.030299999999999997,-0.0184,0.3115,0.37929999999999997,0.3679
AFG,AF Gruppen,Industrials,164.0,163.6,164.0,55,,17219.75,-0.0097,-0.0353,-0.058600000000000006,-0.0335,-0.030299999999999997
AGLX-ME,Agilyx,Industrials,29.2,28.71,29.2,180,,2107.27,0.024,-0.0989,,,
AKA,Akastor,Energy,6.59,6.59,6.66,93,,1789.91,0.0394,0.0803,0.0857,-0.337,-0.3488
AKER,Aker,Financials,418.4,418.4,419.2,550,,31075.72,0.0038,0.0576,0.04650000000000001,-0.20620000000000002,-0.0622
AKBM-ME,Aker BioMarine,Consumer staples,88.0,87.63,88.0,329,,7707.58,-0.0222,-0.0434,-0.0748,,
AKERBP,Aker BP,Energy,151.75,151.65,151.75,1679,,54635.59,-0.0007000000000000001,0.0462,-0.0755,-0.4498,-0.3435
ACC-ME,Aker Carbon Capture,Industrials,8.6,8.56,8.6,1672,,4869.82,0.0078000000000000005,0.4988,0.8513,,
AOW-ME,Aker Offshore Wind Holding,Industrials,5.04,5.04,5.05,1391,,3084.88,-0.028999999999999998,0.047400000000000005,0.7291,,
AKSO,Aker Solutions,Energy,10.34,10.34,10.35,714,,2811.89,0.0049,0.1858,0.2016,-0.4966,-0.48109999999999997
AKVA,AKVA Group,Industrials,71.2,71.4,71.8,22,LP,2359.84,-0.0084,-0.0352,0.1125,-0.024399999999999998,-0.039900000000000005
AMSC,American Shipping Company,Industrials,29.5,29.45,29.65,47,,1788.19,0.0068000000000000005,0.0172,0.061200000000000004,-0.0222,-0.0203
ANDF-ME,Andfjord Salmon,Consumer staples,52.5,52.15,52.5,20,,1769.28,-0.0053,0.0118,0.0553,,
ABT,Aqua Bio Technology,Materials,6.0,5.95,6.0,72,LP,110.32,0.0435,-0.047599999999999996,-0.0323,1.5641,0.9868000000000001
AQUA,AqualisBraemar,Energy,5.45,5.4,5.5,9,,383.22,-0.018000000000000002,-0.0091,-0.0268,0.47479999999999994,0.47100000000000003
ARCHER,Archer,Energy,2.25,2.21,2.25,23,,332.85,0.0,0.07139999999999999,0.056299999999999996,-0.2925,-0.4079
AZT,ArcticZymes Technologies,Health care,74.2,74.2,74.4,486,,3586.43,0.030600000000000002,0.1594,0.23670000000000002,,
ARCUS,Arcus,Consumer staples,43.8,43.7,43.8,83,,2969.67,0.0092,0.0092,0.0762,0.2506,0.2541
AFK,Arendals Fossekompani,Industrials,4380.0,4360.0,4380.0,46,,9589.66,0.0046,0.095,0.3273,0.7101000000000001,0.9138
ASETEK,Asetek,Information technology,78.2,77.8,78.5,146,,2001.76,-0.016399999999999998,-0.0757,-0.0746,1.5226,2.1789
ATEA,Atea,Information technology,108.0,107.6,108.0,51,,11877.11,0.009300000000000001,-0.0426,0.011200000000000002,-0.1602,-0.0825
ATLA NOK,Atlantic Petroleum,Energy,5.4,4.81,5.4,0,,19.97,,,-0.0816,-0.3121,
ASA,Atlantic Sapphire,Consumer staples,106.5,105.5,106.5,135,,8537.42,0.0,-0.0229,0.0441,-0.1744,0.0191
AURG,Aurskog Sparebank,Equity certificates,200.0,198.0,200.0,0,LP,642.84,,,0.0,0.1185,0.18100000000000002
AUSS,Austevoll Seafood,Consumer staples,77.6,77.55,77.65,439,,15661.55,0.0217,0.0052,-0.0461,-0.11019999999999999,-0.1042
AVANCE,Avance Gas Holding,Energy,25.66,25.58,25.7,437,,1633.42,0.014199999999999999,0.053399999999999996,0.3025,-0.4266,-0.26489999999999997
AWDR,Awilco Drilling,Energy,2.39,2.39,2.43,12,,130.45,-0.044000000000000004,-0.0947,-0.1525,-0.8458,-0.8273999999999999
ALNG,Awilco LNG,Energy,0.95,0.93,0.95,28,,125.92,0.023700000000000002,-0.018600000000000002,-0.08650000000000001,-0.7031000000000001,-0.75
AXA,Axactor,Financials,8.04,8.03,8.04,806,,1490.58,0.060700000000000004,0.0924,0.016399999999999998,-0.5768,-0.5186
AGS,Axxis Geo Solutions,Energy,0.57,0.57,0.59,43,,33.53,0.0,-0.030600000000000002,-0.1094,-0.544,-0.9601000000000001
AYFIE-ME,ayfie Group,Information technology,2.2,2.2,2.2,18,,234.66,0.0305,-0.0023,-0.0541,,
B2H,B2Holding,Financials,6.69,6.67,6.68,288,,2742.45,0.032400000000000005,0.0687,0.0,-0.2998,0.1253
BAKKA,Bakkafrost,Consumer staples,652.5,652.0,653.0,694,,38524.10,0.032400000000000005,0.0662,0.161,0.0038,0.1417
BALT-ME,Baltic Sea Properties,Real estate,57.0,52.0,54.5,8,,380.07,,0.0755,0.7593000000000001,0.9655,
BEL,Belships,Industrials,6.05,6.05,6.1,0,LP,1377.15,,,-0.0163,-0.1655,-0.15380000000000002
BGBIO,BerGenBio,Health care,30.2,30.15,30.3,621,,2635.25,0.0395,0.030600000000000002,-0.10220000000000001,0.2509,1.0306
BEWI-ME,BEWi,Materials,21.5,21.55,21.8,8,,3094.79,-0.0183,0.0397,0.038599999999999995,,
BSP-ME,Black Sea Property,Consumer discretionary,2.3,1.95,2.3,2,,38.28,,,-0.2069,-0.6068,-0.7049
BON,Bonheur,Industrials,222.5,222.5,223.0,61,,9463.35,0.0,0.0045000000000000005,-0.0729,0.1407,0.2075
BOR,Borgestad,Materials,14.1,14.0,14.3,0,LP,179.31,,,-0.0537,-0.295,-0.4362
BDRILL,Borr Drilling,Energy,4.68,4.68,4.7,1229,,977.46,0.0636,0.0281,-0.3458,-0.9381,-0.8948
BRG,Borregaard,Materials,140.4,140.2,140.6,163,,13985.99,-0.005699999999999999,-0.0127,0.0901,0.5121,0.4294
BOUVET,Bouvet,Information technology,620.0,618.0,620.0,24,,6354.71,0.0231,0.0403,0.054400000000000004,0.6236999999999999,1.1
BRA-ME,BRAbank,Financials,5.8,5.85,6.0,12,,549.89,-0.049,,,,
BWE,BW Energy Limited,Energy,17.79,17.67,17.79,167,,4168.27,0.0068000000000000005,0.0762,-0.06860000000000001,,
BWLPG,BW LPG,Energy,40.36,40.3,40.36,487,,5573.58,0.0161,0.0516,0.0944,-0.35609999999999997,-0.1343
BWO,BW Offshore Limited,Energy,27.92,27.88,27.96,252,,5047.93,0.0287,0.0364,-0.0964,-0.5231,-0.5392
BMA,Byggma,Industrials,108.0,108.0,109.0,2,,754.05,0.0,0.009300000000000001,0.0588,0.18510000000000001,0.2827
CARA,Carasent,Health care,26.7,26.6,26.7,150,,1084.92,-0.0111,0.059500000000000004,0.0471,1.7357,2.4056
CLOUD-ME,Cloudberry Clean Energy,Utilities,13.0,12.85,13.0,18,,743.08,0.015600000000000001,0.0219,0.08789999999999999,,
COV,ContextVision,Health care,20.49,20.4,20.49,170,LP,1585.26,0.0454,0.0194,-0.0805,0.9702,1.1914
CRAYON,Crayon Group Holding,Information technology,117.0,116.6,117.0,491,,9503.97,0.0052,-0.0441,0.2087,1.25,2.2055000000000002
DNB,DNB,Financials,136.6,136.6,136.65,1678,,211779.86,0.0059,0.0639,-0.0215,-0.1671,-0.11960000000000001
DNO,DNO,Energy,4.74,4.73,4.74,1283,,4623.55,0.0021,0.057999999999999996,-0.0265,-0.5903,-0.6252
DOF,DOF,Energy,0.48,0.47,0.48,46,,146.65,-0.0073,-0.0276,-0.1414,-0.6965,-0.6517000000000001
EAM,EAM Solar,Utilities,12.55,12.3,12.55,10,,86.00,0.004,0.0287,0.0121,0.0726,-0.30469999999999997
EIOF,Eidesvik Offshore,Energy,2.48,2.48,2.5,18,,154.13,0.0783,0.069,-0.1448,-0.5267000000000001,-0.5539999999999999
EMGS,Electromagnetic Geoservices,Energy,0.6,0.6,0.6,21,,78.45,-0.0212,-0.0017000000000000001,0.049,-0.7134,-0.7290000000000001
ELE,Element,Materials,4.37,4.22,4.37,27,,82.59,0.0046,0.053,0.0092,-0.20980000000000001,-0.17550000000000002
ELK,Elkem,Materials,22.88,22.88,22.92,1647,,13300.38,0.066,0.1635,0.2257,-0.0429,0.1307
ELOP-ME,ELOP,Information technology,8.45,8.44,8.45,90,,594.06,0.0458,0.1885,0.644,,
ENDUR,Endúr,Industrials,1.48,1.45,1.48,175,LP,417.56,0.061200000000000004,0.0536,0.2241,0.2925,-0.0705
ENTRA,Entra,Real estate,134.9,134.9,135.1,902,,24555.38,0.0197,0.049,0.1073,-0.034300000000000004,0.0147
EPIC-ME,Epic Gas,Energy,14.8,14.0,14.8,0,LP,1577.92,,,-0.013300000000000001,0.0137,-0.013300000000000001
EQNR,Equinor,Energy,133.4,133.35,133.4,2872,,433198.06,-0.0007000000000000001,0.0301,-0.0441,-0.2082,-0.1649
EPR,Europris,Consumer discretionary,46.78,46.74,46.82,325,,7756.99,0.0013,-0.023799999999999998,0.0541,0.4278,0.9317
EXTX-ME,EXACT Therapeutics,Health care,32.5,33.0,35.0,0,,973.95,,,-0.0441,,
FJORD,Fjord1,Industrials,43.5,43.2,43.5,5,,4345.35,-0.0023,-0.0023,0.0046,0.1885,0.1885
FKRAFT,Fjordkraft Holding,Utilities,91.2,91.0,91.2,111,,10422.50,0.015600000000000001,0.015600000000000001,-0.05,0.6369,0.8726
FLNG,FLEX LNG,Energy,58.7,58.65,58.8,386,,3176.29,0.0209,0.1107,0.1521,-0.34159999999999996,-0.3029
FRO,Frontline,Energy,61.55,61.55,61.7,541,,12167.96,0.0174,0.013999999999999999,-0.0291,-0.326,-0.23370000000000002
GIG,Gaming Innovation Group,Consumer discretionary,7.7,7.72,7.77,50,,687.53,-0.0191,-0.0052,-0.0435,-0.059800000000000006,-0.0678
RISH,GC Rieber Shipping,Industrials,5.7,5.5,5.7,0,,490.39,,,0.0364,-0.3049,-0.38380000000000003
GENT-ME,Gentian Diagnostics,Health care,73.5,70.5,73.5,15,,1132.10,0.0426,0.0889,-0.057699999999999994,0.1779,0.5672
GJF,Gjensidige Forsikring,Financials,195.9,195.8,195.9,562,,97947.80,0.0051,0.0365,0.13119999999999998,0.1333,0.13949999999999999
GEOS-ME,Golden Energy Offshore Services,Energy,0.57,0.61,0.97,2,,25.81,,,-0.5292,-0.8431000000000001,-0.8798
GOGL,Golden Ocean Group,Industrials,36.62,36.6,36.68,641,,5246.83,-0.0113,0.0218,0.1408,-0.2723,-0.2473
GOD,Goodtech,Industrials,13.0,12.9,13.0,528,LP,293.99,0.06559999999999999,0.39039999999999997,0.8181999999999999,0.8978,0.6774
GSF,Grieg Seafood,Consumer staples,87.8,87.7,87.8,1284,,9696.07,0.0553,0.0458,-0.024399999999999998,-0.3738,-0.21030000000000001
GRONG-ME,Grong Sparebank,Equity certificates,119.0,112.0,118.0,0,LP,353.72,,,0.0818,0.1739,0.2191
GYL,Gyldendal,Consumer discretionary,496.0,496.0,498.0,0,,1144.34,,,-0.008,0.1192,0.2848
HAFNIA,Hafnia Limited,Energy,14.14,14.14,14.24,56,,5132.76,0.0028000000000000004,-0.011200000000000002,-0.048499999999999995,-0.39590000000000003,
HAVI,Havila Shipping,Energy,2.36,2.34,2.36,16,,56.11,-0.0084,-0.0126,-0.0781,-0.2054,-0.3757
HYARD,Havyard Group,Industrials,2.0,1.98,2.0,20,,49.45,0.0101,0.0499,0.0753,-0.3711,-0.5992000000000001
HELG,Helgeland Sparebank,Equity certificates,82.0,82.0,82.5,17,LP,1707.49,0.0123,0.0123,0.0,0.015600000000000001,0.0731
HEX,Hexagon Composites,Industrials,53.2,53.2,53.3,567,,10627.66,0.0095,0.033,-0.005600000000000001,0.4635,0.8157
HIDDN,Hiddn Solutions,Industrials,2.17,2.17,2.19,188,,195.10,0.085,-0.0356,0.275,0.9871,1.499
HBC,Hofseth BioCare,Health care,8.4,8.36,8.6,18,,2773.71,-0.0255,-0.0118,0.0294,-0.0667,0.4094
HUNT,Hunter Group,Energy,3.21,3.21,3.22,130,,1846.91,-0.0031,0.009399999999999999,-0.0213,-0.4142,-0.30219999999999997
HLNG,Höegh LNG Holdings,Energy,10.44,10.32,10.44,61,,795.32,0.0038,0.0461,-0.1,-0.6838,-0.6953
HSPG,Høland og Setskog Sparebank,Equity certificates,120.0,113.0,118.0,0,,82.55,,,-0.0083,0.08689999999999999,0.0962
IFISH-ME,Ice Fish Farm,Consumer staples,40.6,40.6,40.91,24,,2192.40,-0.0192,0.0078000000000000005,0.1734,,
ICE,Ice Group,Communication services,19.0,19.0,19.1,32,LP,3835.98,0.0053,0.0053,0.1176,-0.030600000000000002,-0.1324
IDEX,IDEX Biometrics,Information technology,2.38,2.37,2.38,301,,1875.66,0.043899999999999995,0.21059999999999998,0.4337,0.8593999999999999,0.6528
INDUCT-ME,Induct,Information technology,8.95,8.55,8.9,5,,111.66,0.0529,-0.0219,0.4435,0.9457,1.2375
INFRNT,Infront,Financials,19.85,19.5,19.85,8,LP,861.99,0.015300000000000001,0.015300000000000001,-0.1018,-0.21850000000000003,-0.045700000000000005
INSR,Insr Insurance Group,Financials,0.86,0.85,0.86,283,,127.42,0.0,-0.2618,0.7269,-0.8768,-0.8951
INSTA-ME,Instabank,Financials,1.19,1.19,1.22,9,,394.18,0.0128,-0.0482,0.0775,,
IOX,Interoil Exploration and Production,Energy,1.28,1.24,1.28,119,,200.48,-0.0031,-0.0109,-0.1378,-0.5538000000000001,-0.4672
ITE,Itera,Information technology,13.75,13.75,13.9,17,,1112.62,0.018500000000000003,-0.0108,0.1,0.21780000000000002,0.8461
JPK-ME,J.P. Kenny Petroleum,Energy,6.1,,4.0,0,,64.95,,,,,
JIN,Jinhui Shipping and Transportation,Industrials,3.42,3.42,3.47,19,,373.67,0.0,0.0029,0.0,-0.35229999999999995,-0.5283
JAEREN,Jæren Sparebank,Equity certificates,155.0,150.0,155.0,1,LP,764.53,0.006500000000000001,,-0.060599999999999994,0.0679,0.2378
KAHOOT-ME,Kahoot!,Communication services,48.9,48.9,48.95,449,,19589.60,0.0166,0.0677,0.31980000000000003,1.2227,
KID,Kid,Consumer discretionary,91.4,91.4,91.8,523,,3714.97,0.015600000000000001,0.08039999999999999,0.0653,0.8698,1.1502
KIT,Kitron,Information technology,17.62,17.62,17.68,262,,3155.81,-0.0189,-0.0319,0.0438,0.6018,0.9152
KCC,Klaveness Combination Carriers,Industrials,32.9,32.9,33.9,2,,1578.77,0.0281,-0.003,-0.0861,-0.3028,-0.2866
KOMP,Komplett Bank,Financials,6.67,6.65,6.67,182,,1244.21,0.0487,0.0638,-0.006,-0.46549999999999997,-0.3173
KOA,Kongsberg Automotive,Consumer discretionary,0.15,0.15,0.15,1138,,1599.57,0.004,0.19690000000000002,0.013300000000000001,-0.8870999999999999,-0.8615999999999999
KOG,Kongsberg Gruppen,Industrials,149.8,149.6,150.0,735,,26962.01,0.0163,0.047599999999999996,0.1435,0.10619999999999999,0.1917
KVAER,Kværner,Energy,8.43,8.42,8.43,221,,2267.67,0.0024,0.1807,0.1377,-0.172,-0.1844
LAVO-ME,Lavo.tv,Communication services,0.0,0.0,0.01,36,LP,1.27,0.0909,-0.11109999999999999,-0.84,-0.92,-0.92
LSG,Lerøy Seafood Group,Consumer staples,53.52,53.5,53.54,722,,31869.87,0.0245,0.0072,-0.0676,-0.0574,-0.0535
LIFE-ME,Lifecare,Health care,8.45,8.4,8.45,912,,683.82,0.0696,0.5225,0.7979,1.5606,
LSTSB-ME,Lillestrøm Sparebank,Equity certificates,130.0,128.0,134.0,1,LP,130.00,,,-0.0226,0.1408,0.2445
MGN,Magnora,Energy,24.2,24.2,24.5,542,,1270.75,0.0083,0.1863,0.39880000000000004,2.5681,2.6463
MSEIS,Magseis Fairfield,Energy,1.35,1.35,1.37,348,,360.14,-0.011699999999999999,0.0353,0.0015,-0.7648999999999999,-0.8633
MEDI,Medistim,Health care,236.0,235.0,236.0,68,,4295.40,0.0129,-0.0042,-0.0484,0.22920000000000001,0.475
MELG,Melhus Sparebank,Equity certificates,141.0,140.0,141.0,0,LP,391.33,,,-0.006999999999999999,0.0741,0.20190000000000002
MRCEL-ME,Mercell Holding,Information technology,10.85,10.9,11.18,105,,3144.25,-0.060599999999999994,-0.1107,0.1128,,
MNTR-ME,Mintra Holding,Information technology,8.2,8.17,8.2,111,,1524.65,0.0446,,,,
MOWI,Mowi,Consumer staples,172.55,172.5,172.6,2807,,89227.52,0.0213,0.0435,-0.019,-0.2351,-0.1725
MPCC,MPC Container Ships,Industrials,2.8,2.78,2.8,152,LP,1102.93,0.0256,0.044800000000000006,0.07690000000000001,-0.8298000000000001,-0.8489
MULTI,Multiconsult,Industrials,94.5,94.0,94.5,19,,2543.45,0.0053,0.0,0.0678,0.3125,0.6293
NAPA,Napatech,Information technology,14.6,14.54,14.6,328,,1212.64,-0.0331,0.10439999999999999,0.3201,2.1263,2.5610000000000004
