ticker,name,sector,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr
2020,2020 Bulkers,Industrials,56.4,56.4,56.8,44,,1250.44,0.0070999999999999995,-0.006999999999999999,0.0181,-0.35100000000000003,-0.18719999999999998
FIVEPG,5th Planet Games,Communication services,1.99,1.96,1.99,872,LP,211.04,-0.0222,0.0366,0.42810000000000004,5.7957,2.5925
AASB-ME,Aasen Sparebank,Equity certificates,114.0,111.0,116.0,0,LP,115.59,,,0.0179,-0.051399999999999994,0.07339999999999999
ASC,ABG Sundal Collier Holding,Financials,4.51,4.51,4.53,102,,1988.81,0.013500000000000002,0.0587,0.0158,0.1986,0.4813
ADE,Adevinta,Communication services,157.6,157.5,157.7,2463,,107933.86,0.0103,0.0116,0.5992000000000001,0.5077,0.5164
ADSC-ME,ADS Crude Carriers,Energy,18.1,18.05,18.2,58,,423.36,0.0028000000000000004,-0.0055000000000000005,-0.0321,-0.2561,0.0704
AEGA,Aega,Utilities,1.34,1.34,1.35,40,,64.39,0.0075,0.0308,0.1167,0.1552,0.0545
AFG,AF Gruppen,Industrials,175.4,175.4,175.8,100,,18418.58,0.008,-0.0146,-0.0256,0.0336,0.1531
AKA,Akastor,Energy,6.16,6.16,6.19,202,,1673.12,0.0318,0.0621,0.215,-0.3803,-0.4349
AKER,Aker,Financials,417.4,417.0,417.4,1500,,31001.45,0.023,0.0621,0.2003,-0.2089,-0.0079
AKBM-ME,Aker BioMarine,Consumer staples,95.7,95.7,95.76,1069,,8381.99,0.056299999999999996,0.0301,-0.1014,,
AKERBP,Aker BP,Energy,184.6,184.45,184.6,2654,,66384.65,0.018500000000000003,0.04650000000000001,0.038,-0.33049999999999996,-0.14550000000000002
AKSO,Aker Solutions,Energy,19.92,19.89,19.92,4964,,5417.10,0.0702,0.2961,1.3075,-0.19260000000000002,-0.2212
AKVA,AKVA Group,Industrials,61.8,61.0,62.0,23,LP,2045.98,-0.0032,-0.0032,-0.0222,-0.1532,-0.1307
AMSC,American Shipping Company,Industrials,29.6,29.45,29.65,64,,1794.25,0.045899999999999996,0.0862,0.0882,-0.0467,-0.0525
ANDF-ME,Andfjord Salmon,Consumer staples,54.5,54.23,54.5,60,,1836.69,-0.0055000000000000005,-0.0091,0.0876,,
ABT,Aqua Bio Technology,Materials,4.8,4.72,4.8,37,LP,73.71,0.0213,0.0,-0.04,1.0513,1.0513
AQUA,AqualisBraemar,Energy,5.0,4.88,4.98,13,,351.58,0.0,0.11109999999999999,0.2626,0.353,0.33240000000000003
ARCHER,Archer,Energy,2.21,2.2,2.21,75,,326.20,0.018500000000000003,0.0525,0.0161,-0.3066,-0.5111
AZT,ArcticZymes Technologies,Health care,49.3,49.0,49.3,401,,2382.90,-0.016,0.1131,0.1207,9.357899999999999,
ARCUS,Arcus,Consumer staples,42.8,42.6,42.8,67,,2901.87,0.0070999999999999995,0.0118,0.10310000000000001,0.22210000000000002,0.1769
AFK,Arendals Fossekompani,Industrials,3000.0,2900.0,3000.0,15,,6568.26,0.07139999999999999,0.013500000000000002,0.10289999999999999,0.16579999999999998,0.2071
ASETEK,Asetek,Information technology,61.8,61.6,62.2,222,,1556.42,0.0369,-0.0492,0.0049,0.9934999999999999,2.0669999999999997
ATEA,Atea,Information technology,106.4,106.4,106.8,178,,11701.15,0.011399999999999999,0.013300000000000001,0.0391,-0.1726,-0.023399999999999997
ATLA NOK,Atlantic Petroleum,Energy,6.08,6.1,6.14,2,,22.48,0.0066,-0.0675,-0.05,-0.2255,
ASA,Atlantic Sapphire,Consumer staples,113.0,112.5,113.0,254,,8055.33,0.0,-0.03,-0.08869999999999999,-0.124,0.1414
AURG,Aurskog Sparebank,Equity certificates,194.0,192.0,194.0,4,LP,623.55,0.0,-0.0051,0.0104,0.085,0.1497
