ticker,name,sector,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,bookValue,enterpriseValue,trailingEps,forwardEps,priceToBook,beta,profitMargins
SUNSB-ME,Sunndal Sparebank,Equity certificates,115.0,114.0,115.0,0,LP,155.5,,,-0.0171,0.1114,0.1114,406.63199999999995,946307648.0,7.72,,0.28281102,,0.36046999999999996
SUSB-ME,Surnadal Sparebank,Equity certificates,112.0,109.0,112.0,0,LP,225.05,,,-0.0261,0.1407,0.1407,500.126,1726598656.0,47.727,,0.22394356,,0.42123002
TEONE-ME,TargetEveryOne,Information technology,1.09,1.0,1.14,66,,130.61,0.2247,0.6515000000000001,1.4222,-0.3569,-0.3569,,,,,,,
TRVX,Targovax,Health care,8.76,8.76,8.8,476,,555.24,0.1173,0.2338,0.6718000000000001,0.2716,0.2716,5.233,510931456.0,-2.6430000000000002,-2.85,1.673992,1.849557,0.0
TEAM,Team Tankers International,Industrials,5.4,5.4,5.6,4,,1097.57,-0.027000000000000003,-0.027000000000000003,0.0,-0.136,-0.136,1.675,1294598528.0,-0.379,,3.2238808,0.10361400000000001,-0.23075001
TECH,Techstep,Information technology,3.39,3.3,3.4,18,,551.87,0.0935,0.0935,0.1151,0.0273,0.0273,2.708,587060800.0,-0.39399999999999996,,1.2518464,-0.8263530000000001,-0.0582
TEL,Telenor,Communication services,157.45,157.4,157.45,2102,,223998.3,-0.0076,-0.0156,-0.0639,-0.0148,-0.0148,25.471999999999998,353901805568.0,5.006,10.0,6.181297,0.310539,0.0641
TGS,TGS-NOPEC Geophysical Company,Energy,267.1,267.1,267.7,2168,,31294.69,-0.0015,-0.0037,0.0175,0.3319,0.3319,12.918,31183327232.0,1.5859999999999999,2.07,20.676575,0.990345,0.26136
SSC,The Scottish Salmon Company,Consumer staples,28.25,28.25,28.3,31,,5481.29,0.0036,0.0,0.0,0.923,0.923,0.941,5480500224.0,0.183,10.13,30.021254,0.337892,0.15428
THIN,Thin Film Electronics,Information technology,2.33,2.32,2.33,550,,136.52,-0.0643,-0.068,0.2944,-0.8443,-0.8443,0.452,149514048.0,-1.2,-0.05,5.154866999999999,1.7473849999999997,0.0
TIETOO,TietoEVRY,Information technology,277.6,271.8,277.6,76,,32827.18,-0.0007000000000000001,0.0244,,,,,,,,,,
TOM,Tomra Systems,Industrials,278.4,278.4,279.2,1146,,41069.59,-0.0169,-0.0232,0.0138,0.4547,0.4547,33.625,44101881856.0,5.34,5.73,8.279553,0.562349,0.08534
TOTG,Totens Sparebank,Equity certificates,139.0,139.0,140.0,5,LP,851.31,0.0,0.0,0.0451,0.2153,0.2153,307.60900000000004,3933985280.0,16.121,14.88,0.45187232,0.203539,0.4621
TRE,Treasure,Industrials,13.65,13.15,13.7,17,,2966.62,0.0074,0.0111,-0.0073,0.2051,0.2051,2.909,2968524032.0,0.7829999999999999,,4.692334,0.8613129999999999,12.562961
TYSB-ME,Tysnes Sparebank,Equity certificates,122.0,120.0,122.0,0,LP,185.08,,,-0.0161,,,237.484,654330048.0,22.076,,0.51371884,0.1547,0.39490002
ULTIMO,Ultimovacs,Health care,39.2,38.9,39.2,41,,1092.13,0.0182,0.0051,0.30670000000000003,,,16.77,683536704.0,-2.4290000000000003,,2.3375075,,0.0
VEI,Veidekke,Industrials,119.5,119.5,119.6,359,,16127.27,0.0084,-0.0058,-0.0033,0.3003,0.3003,28.885,20852070400.0,7.218,8.04,4.1370955,0.228479,0.025510002
VISTIN,Vistin Pharma,Health care,10.4,10.35,10.6,16,,461.18,-0.0189,0.0,-0.0142,0.3941,0.3941,9.203,158827760.0,-0.043,1.17,1.1300663,0.625984,-0.00909
VVL,Voss Veksel- og Landmandsbank,Financials,156.0,152.0,156.0,2,LP,343.82,,0.0,0.0196,,,268.474,1323572224.0,22.81,18.25,0.58106184,0.17135899999999998,0.41081002
WALWIL,Wallenius Wilhelmsen,Industrials,21.82,21.82,21.84,344,,9214.69,0.0009,0.0074,0.041,-0.2342,-0.2342,6.315,13078478848.0,0.222,0.47,3.4552650000000003,1.6291229999999999,0.02352
WSTEP,Webstep,Information technology,24.2,24.0,24.8,2,,645.5,0.0083,-0.0242,-0.0163,0.0371,0.0371,13.687000000000001,656373632.0,1.6,2.26,1.7681011000000002,0.31608200000000003,0.06477000599999999
WWI,Wilh. Wilhelmsen Holding ser. A,Industrials,165.0,165.0,165.5,59,,5610.0,0.0061,0.0313,0.0855,0.0576,0.0576,40.061,8317632000.0,1.508,2.77,4.1187190000000005,1.197908,0.083730005
WWIB,Wilh. Wilhelmsen Holding ser. B,Industrials,165.0,162.0,164.5,33,,1745.7,0.0123,0.0248,0.08199999999999999,0.0717,0.0717,40.061,8317632000.0,1.508,,4.1187190000000005,1.197908,0.083730005
WILS,Wilson,Industrials,20.8,21.0,24.0,0,,912.29,,,-0.1034,0.1835,0.1835,2.9989999999999997,912291776.0,0.273,,6.9356446,0.936444,0.06379
WRE-ME,WR Entertainment,Communication services,0.75,,,0,,1.3,,,,,,,,,,,,
XXL,XXL,Consumer discretionary,16.75,16.7,16.75,449,,2776.53,-0.01,0.0384,0.0574,-0.35450000000000004,-0.35450000000000004,27.688000000000002,7195658240.0,0.773,3.04,0.6049551999999999,1.21802,0.011469999
YAR,Yara International,Materials,365.2,365.2,365.4,2154,,98984.04,-0.0076,-0.0103,0.0509,0.1142,0.1142,31.171,103527440384.0,2.039,3.07,11.716019000000001,0.826226,0.041950002
ZAL,Zalaris,Industrials,27.6,25.5,27.1,3,,540.09,0.0,0.0,0.0952,0.0952,0.0952,4.768,941108992.0,-0.34700000000000003,1.19,5.7885904,0.8680610000000001,-0.01036
ZENA-ME,Zenith Energy,Energy,0.21,0.21,0.21,88,LP,96.63,-0.004699999999999999,0.0239,-0.2569,-0.3706,-0.3706,,79146256.0,,,,1.458461,-1.6545400000000001
ZWIPE-ME,Zwipe,Information technology,5.3,5.25,5.3,99,,140.92,-0.0364,-0.0619,-0.2206,,,5.02,14015084.0,-4.9110000000000005,,1.055777,,0.0
