ticker,name,sector,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr
2020,2020 Bulkers,Industrials,58.8,58.6,59.0,25,,1303.65,-0.0034000000000000002,-0.0167,0.09050000000000001,-0.3223,-0.2175
FIVEPG,5th Planet Games,Communication services,1.79,1.79,1.79,425,LP,189.78,-0.0083,0.02,-0.0403,5.111000000000001,1.8984
AASB-ME,Aasen Sparebank,Equity certificates,120.0,120.0,126.0,4,LP,121.67,,,0.0526,-0.0015,
ASC,ABG Sundal Collier Holding,Financials,4.42,4.42,4.44,68,,1948.58,-0.015600000000000001,-0.0339,0.0011,0.1734,0.5362
ADE,Adevinta,Communication services,160.9,160.8,161.1,2979,,110193.89,-0.0086,0.0044,0.1119,0.5481,0.5132
ADSC-ME,ADS Crude Carriers,Energy,16.95,16.85,16.95,154,,396.47,-0.0478,-0.0557,-0.08130000000000001,-0.3034,0.0124
AEGA,Aega,Utilities,1.16,1.16,1.2,4,,55.74,-0.0333,-0.07200000000000001,-0.10769999999999999,0.0,-0.1367
AFG,AF Gruppen,Industrials,166.2,166.2,166.4,75,,17452.50,0.0085,-0.058899999999999994,-0.07150000000000001,-0.0206,0.0168
AKA,Akastor,Energy,7.02,7.01,7.04,156,,1906.70,0.0043,0.0817,0.22940000000000002,-0.2938,-0.35479999999999995
AKER,Aker,Financials,407.6,407.2,407.6,733,,30273.58,-0.0183,0.0079,0.0636,-0.2271,-0.0348
AKBM-ME,Aker BioMarine,Consumer staples,91.4,91.07,91.4,187,,8005.37,0.0032,0.0098,-0.0077,,
AKERBP,Aker BP,Energy,171.4,171.4,171.5,2289,,61637.76,-0.0038,-0.0121,-0.038900000000000004,-0.37810000000000005,-0.19440000000000002
ACC-ME,Aker Carbon Capture,Industrials,5.17,5.17,5.18,2392,,2926.53,-0.0799,,,,
AOW-ME,Aker Offshore Wind Holding,Industrials,3.93,3.91,3.93,3518,,2405.47,-0.0553,,,,
AKSO,Aker Solutions,Energy,10.19,10.17,10.19,1437,,2771.10,0.026600000000000002,-0.059800000000000006,-0.14880000000000002,-0.5025,-0.5357
AKVA,AKVA Group,Industrials,63.4,63.0,63.4,9,LP,2098.95,0.0032,-0.0155,0.0063,-0.13119999999999998,-0.19030000000000002
AMSC,American Shipping Company,Industrials,29.9,29.8,30.0,53,,1812.43,0.0,0.012199999999999999,0.1439,-0.0089,-0.0005
ANDF-ME,Andfjord Salmon,Consumer staples,50.0,50.0,50.5,44,,1685.03,-0.0196,-0.0058,-0.14529999999999998,,
ABT,Aqua Bio Technology,Materials,5.8,5.8,5.95,194,LP,89.06,0.0943,-0.3054,0.2554,1.4786000000000001,1.5663999999999998
AQUA,AqualisBraemar,Energy,5.55,5.5,5.55,24,,390.26,0.0091,0.0472,0.23329999999999998,0.5018,0.5747
ARCHER,Archer,Energy,2.27,2.28,2.29,33,,335.07,-0.0258,-0.1047,0.0584,-0.2877,-0.4671
AZT,ArcticZymes Technologies,Health care,65.6,65.6,65.8,702,,3170.75,-0.023799999999999998,0.12710000000000002,0.5115,,
ARCUS,Arcus,Consumer staples,40.2,40.1,40.2,48,,2725.59,-0.005,-0.0195,0.0,0.1478,0.151
AFK,Arendals Fossekompani,Industrials,3200.0,3180.0,3200.0,14,,7006.14,0.0,0.0789,0.0862,0.2494,0.3091
ASETEK,Asetek,Information technology,86.2,86.2,86.7,100,,2211.24,-0.0058,0.13570000000000002,0.2866,1.7806,3.5608
ATEA,Atea,Information technology,102.2,102.0,102.2,101,,11239.26,-0.0116,-0.0154,-0.0395,-0.2053,-0.0816
