ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,fax,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,address2,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
EPR,Europris,Consumer discretionary,44.08,44.0,44.06,417,,7309.28,-0.0005,-0.005,-0.0342,0.3454,0.9404,1661,Consumer Defensive,1814.0,"Europris ASA operates as a discount variety retailer in Norway. The company sells own brand, private-label, and branded merchandise, including personal care, animal, home and interior, leisure time, clothes and shoes, fix home, household, garn, and enterprise assortment products. As of March 26, 2020, it operated 265 stores. The company was formerly known as EPH II AS and changed its name to Europris ASA in May 2015. The company was founded in 2011 and is headquartered in RolvsÃ¸y, Norway.",RolvsÃ¸y,,Norway,[],http://www.europris.no,1.0,Dikeveien 57,,Discount Stores,44.1,44.0,38.722,0.04421769,0.58669996,,44.16,,393695.0,,44.1,44.761765000000004,1.95,44.0,,393695.0,,,,1.95,1588204800.0,0.771777,,,43.32,2.0,NOK,13.439025,178820.0,,,,7309302272.0,,,653998.0,1.0488607,43.32,44.08,,79600.0,178820.0,50.75,17.019306,,,23.88,44.0,False,0.0442,95300.0,44.16,OSL,EUROPRIS ASA,Europris ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EPR.OL,finmb_293420901,no_market,,1.541,,0.078049995,12.054,0.75798714,,2.59,,165819008.0,,,11.468,,,,1577750400.0,0.53228,543936000.0,3.28,,0.19070482,3.843739,0.03046,1640908800.0,1593475200.0,,,159459440.0,10738697216.0,,,,,,1.399,,,,,,,,https://logo.clearbit.com/europris.no,,,,,,
EXTX-ME,EXACT Therapeutics,Health care,33.0,34.0,41.0,0,,988.94,,,-0.175,,,0379,Healthcare,4.0,"EXACT Therapeutics AS, a clinical stage biotech company, develops a technology platform for targeted therapeutic enhancement, Acoustic Cluster Therapy (ACT). The ACT sonoporation is an approach to ultrasound-mediated, targeted drug enhancement with the potential to amplify the clinical utility of a range of therapeutic agents across various indications, including within oncology (chemotherapy and immunotherapy), infectious diseases, and neurological conditions. The company was founded in 2012 and is based in Oslo, Norway.",Oslo,,Norway,[],http://www.exact-tx.com,1.0,Ullernchausseen 64,,Biotechnology,33.0,33.0,36.210064,,0.0,,33.0,,3158.0,,33.0,36.210064,,33.0,,3158.0,,,,,,,,,33.0,2.0,NOK,,151.0,,,,988937408.0,,,10891.0,133.13736,33.0,40.995,,,151.0,53.592,,,,26.0,34.0,False,,,33.0,OSL,EXACT THERAPEUTICS,EXACT Therapeutics AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,EXTX-ME.OL,finmb_582869177,no_market,,137.172,,-2.0169599999999996,-64.917,0.068376064,,,,29967800.0,,,1.4040000000000001,,,,1577750400.0,,-14981884.0,-0.5,,0.19070482,23.504272,,1640908800.0,,,,29885039.0,1018903488.0,,1595808000.0,250:1,,,,,,,,,,,https://logo.clearbit.com/exact-tx.com,,,,,,
FJORD,Fjord1,Industrials,43.0,43.0,43.2,10,,4295.41,0.0,0.0142,-0.0508,0.17489999999999994,0.16219999999999998,6900,Industrials,1056.0,"Fjord1 ASA, together with its subsidiaries, operates passenger ferries and other passenger boats in Norway. The company operates in four segments: Ferry, Passenger Boat, Catering, and Tourism. The company's ferries and passenger boats transport vehicles and passengers. It also offers catering and tourism, shipyard, and travel agency services; and manages properties. The company was founded in 2001 and is headquartered in FlorÃ¸, Norway. Fjord1 ASA is a subsidiary of Havilafjord AS.",FlorÃ¸,47 57 75 70 00,Norway,[],http://www.fjord1.no,1.0,Strandavegen 15,,Marine Shipping,43.0,43.0,42.269783000000004,0.06279069999999999,0.0,,43.0,,42777.0,,43.0,44.067646,2.7,43.0,,42777.0,,,,,1557878400.0,0.85,,,43.0,2.0,NOK,43.346775,4437.0,,,,4296112640.0,,,26281.0,1.5004401000000003,43.0,43.2,,0.0,4437.0,46.9,12.250712,,,31.0,43.0,False,,0.0,43.0,OSL,FJORD1 ASA,Fjord1 ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,FJORD.OL,finmb_22655336,no_market,,3.5839999999999996,,0.0346,12.639000000000001,0.15135133,,3.51,,99909600.0,,,22.785999999999998,,,,1577750400.0,0.11310001,99062000.0,0.992,,0.19070482,1.8871237,0.85439,1640908800.0,1593475200.0,,,14465911.0,10262751232.0,,,,,,-0.66,,,,,,,,https://logo.clearbit.com/fjord1.no,,,,,,
FKRAFT,Fjordkraft Holding,Utilities,92.2,91.9,92.2,377,,9642.85,0.0022,-0.0022,0.1361,0.6476999999999999,1.0119,5147,Utilities,293.0,"Fjordkraft Holding ASA, together with its subsidiaries, engages in the purchase, sale, and portfolio management of electrical power to households, private and public companies, and municipalities in Norway. It operates through Consumer and Business segments. The Consumer segment sells electrical power and related services to private consumers. The Business segment sells electrical power and related services to business consumers. The company also provides mobile phone services to private customers. Fjordkraft Holding ASA was founded in 2001 and is headquartered in Bergen, Norway.",Bergen,47 23 00 61 00,Norway,[],http://www.fjordkraft.no,1.0,Folke Bernadottes Vei 38,,Utilities—Regulated Electric,91.6,92.2,75.76691,0.03275109,0.71089995,,92.8,,191234.0,,91.6,81.723526,3.0,92.2,,191234.0,,,,3.0,1587600000.0,0.182557,,,91.1,2.0,NOK,21.837989999999998,73002.0,,,,9642828800.0,,,196916.0,1.8797741999999997,91.1,92.2,,0.0,73002.0,94.2,,,,46.1,91.8,False,0.033,0.0,92.8,OSL,FJORDKRAFT HLDG,Fjordkraft Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,FKRAFT.OL,finmb_551325968,no_market,,1.756,,0.08692000000000001,14.347999999999999,0.8770492,,,,104586000.0,,,9.122,,,,1577750400.0,0.41085997,445884000.0,4.2219999999999995,,0.19070482,10.107432000000001,0.3204,1640908800.0,1593475200.0,,,85428113.0,9007994880.0,,,,,,0.348,,,,,,,,https://logo.clearbit.com/fjordkraft.no,,,,,,
FLNG,FLEX LNG,Energy,46.8,46.76,46.92,203,,2532.38,0.0021,-0.0102,-0.0796,-0.4751,-0.4543,HM08,Energy,8.0,"Flex LNG Ltd., through its subsidiaries, engages in the seaborne transportation of liquefied natural gas (LNG) worldwide. As of December 31, 2019, it owned and operated six LNG carriers. It also provides chartering and management services. Flex LNG Ltd. was founded in 2006 and is based in Hamilton, Bermuda.",Hamilton,441 295 6935,Bermuda,[],http://www.flexlng.com,1.0,Par-La-Ville Place,441 295 3494,Oil & Gas Midstream,46.7,46.7,50.69453,0.004282655,3.7889001,,47.08,,149792.0,,46.7,50.372646,0.2,46.7,,149792.0,,,,1.87,1583798400.0,0.39547,,,45.12,2.0,NOK,917.6470300000001,100741.0,,,,2532376064.0,,,122016.0,17.374435000000002,45.12,46.92,,219600.0,100741.0,108.2,334.2857,,,38.1,46.76,False,0.0382,100000.0,47.08,OSL,FLEX LNG LTD (BM),Flex LNG Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,FLNG.OL,finmb_36151890,no_market,,21.975,,0.01914,30.535999999999998,-0.45666665,,0.14,,54110600.0,,,15.015,,,,1577750400.0,0.19859000000000002,2790000.0,0.051,,0.19070482,3.116883,0.4586,1640908800.0,1593475200.0,,,28832284.0,3202992384.0,,1552262400.0,1:10,,,,,,,,,,,https://logo.clearbit.com/flexlng.com,4th Floor 14 Par-La-Ville Road,,,,,
FRO,Frontline,Energy,69.4,69.35,69.45,1313,,13719.85,-0.0107,-0.0747,-0.017,-0.2884,0.0708,HM 08,Energy,157.0,"Frontline Ltd., a shipping company, engages in the seaborne transportation of crude oil and oil products worldwide. It owns and operates oil and product tankers. As of December 31, 2019, the company operated a fleet of 71 vessels. It is also involved in the charter, purchase, and sale of vessels. Frontline Ltd. is based in Hamilton, Bermuda.",Hamilton,441 295 6935,Bermuda,[],http://www.frontline.bm,1.0,Par-la-Ville Place,441 295 3494,Oil & Gas Midstream,70.15,71.0,79.350716,0.017106201,0.3623,,71.0,,350204.0,,70.15,72.738235,1.2,71.0,,350204.0,,,,27.07,1599696000.0,0.32346199999999997,,,68.7,2.0,NOK,48.771065,482618.0,,,,13625255936.0,,,747696.0,12.055871,68.7,69.45,,173100.0,482618.0,123.0,161.51161000000002,,,55.0,69.35,False,0.3859,75700.0,71.0,OSL,FRONTLINE LTD,Frontline Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,FRO.OL,finmb_144797851,no_market,,14.064,,0.23471999999999998,31.971999999999998,-0.05310303,,0.43,,197692000.0,,,8.113999999999999,,,,1577750400.0,0.29650998,265272000.0,1.4240000000000002,,0.19070482,8.559279,0.50473,1640908800.0,1585612800.0,,,98284714.0,15895091200.0,,1454544000.0,1:5,,,3.13,,,,,,,,https://logo.clearbit.com/frontline.bm,14 Par-la-Ville Road PO Box HM 1593,,,,,
GIG,Gaming Innovation Group,Consumer discretionary,7.0,6.95,7.0,44,,625.02,0.0029,-0.0127,-0.1037,-0.14529999999999998,-0.1647,STJ 3148,Consumer Cyclical,487.0,"Gaming Innovation Group Inc., through its subsidiaries, provides and facilitates a platform for Internet gambling, gaming, and betting in Nordic countries, other European countries, and internationally. It operates in two segments, Business-to-Business (B2B) and Business-to-Consumer (B2C). The company offers profile management system with integrated KYC tools to verify end users, which comprises of payment gateway, gaming tools, and regulatory adaption engine, as well as bonus, affiliate, and content management systems. It also designs, hosts, and distributes in-house-developed and third-party games, such as casino; and offers sportsbook solutions that helps the customers to offer betting experience to their end users. In addition, it provides iGaming end user leads for casino and sportsbook customers using the techniques and technology in social media, adwords, permission marketing, and display advertising; and digital agency, which comprises of ad-tech, publishing, and paid media channels. Additionally, it offers front end development, compliance standards, payments, and product management services. Further, the company offers B2C casino, sports betting, and poker services through its own brands, such as Guts.com, Betspin.com, Rizk.com, SuperLenny.com, Kaboo.com, Thrills.com, and Highroller.com. The company was founded in 2012 and is headquartered in St Julians, Malta.",St Julians,356 2711 0277,Malta,[],http://www.gig.com,1.0,@GiG Beach,,Gambling,6.98,6.96,5.4217987,,0.0,,7.0,,130368.0,,6.98,7.005,,6.96,,130368.0,,,,,,0.837398,,,6.85,2.0,NOK,,76482.0,,,,630039168.0,,,192187.0,,6.85,7.0,,86600.0,76482.0,10.92,70.0,,,2.05,6.95,False,,1568100.0,7.0,OSL,GAMING INNOVATION,Gaming Innovation Group Inc.,Europe/Oslo,CEST,False,7200000.0,EQUITY,GIG.OL,finmb_285246636,no_market,,,,-1.33099,,-0.14800996,,0.1,,90005600.0,,,1.355,,,,1577750400.0,0.13146,,-0.08,,0.19070482,5.166051400000001,0.53973,1640908800.0,1593475200.0,,,35872642.0,616538560.0,,1545177600.0,1:10,,,,,,,,,,,https://logo.clearbit.com/gig.com,Golden Mile Business Centre Triq Id-Dragunara,,,,,
RISH,GC Rieber Shipping,Industrials,6.05,5.85,6.05,5,,520.5,0.0,-0.032,0.0168,-0.2622,-0.2711,5058,Industrials,32.0,"GC Rieber Shipping ASA engages in the design, development, construction, and maritime operation of specialized vessels within the offshore/shipping business in Norway, Great Britain, Africa, and the Netherlands. It operates through Subsea and Ice/Support segments. The Subsea segment owns and operates subsea vessels that are primarily used for construction, inspection, maintenance, and repair of subsea installations. The Ice/Support segment owns and operates a vessel within ice/support that provides services for scientific expeditions and logistics operations, as well as for the oil and gas sector. The company operates 11 vessels and has direct and indirect ownership of 23 advanced special purpose vessels. It also provides marine ship management and project development services. The company was founded in 1879 and is headquartered in Bergen, Norway. GC Rieber Shipping ASA is a subsidiary of GC Rieber AS.",Bergen,47 55 60 68 00,Norway,[],http://www.gcrieber-shipping.com,1.0,Solheimsgaten 15,,Marine Shipping,6.05,6.05,6.243741,0.08264463,0.0,,6.05,,4515.0,,6.05,6.141176000000001,0.5,6.05,,4515.0,,,,,1428624000.0,0.991289,,,5.75,2.0,NOK,,5668.0,,,,520496608.0,,,5658.0,2.5095785,5.75,6.05,,110000.0,5668.0,11.5,,,,4.5,5.85,False,,100000.0,6.05,OSL,GC RIEBER SHIPPING,GC Rieber Shipping ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,RISH.OL,finmb_884214,no_market,,7.337000000000001,,-1.91897,20.723000000000003,-0.2580645,,,,86032496.0,,,17.506,,,,1577750400.0,0.018969999999999997,-398001984.0,-4.626,,0.19070482,0.3455958,0.92489,1640908800.0,1593475200.0,,,8121469.0,1521672704.0,,1176422400.0,10:1,,,,,,,,,,,https://logo.clearbit.com/gcrieber-shipping.com,,,,,,
GENT-ME,Gentian Diagnostics,Health care,79.5,79.0,79.5,30,,1224.52,0.0063,0.0325,0.3033,0.274,0.6224000000000001,1596,Healthcare,46.0,"Gentian Diagnostics AS researches, develops, and produces biochemical reagents for use in medical diagnostics and research in Europe, Asia, the United States. It offers in-vitro diagnostic (IVD) and molecular diagnostic tests for medical laboratories and universities. The company's products include Plasma Calprotectin, a particle enhanced turbidimetric immunoassay (PETIA) for quantitative analysis of total calprotectin in plasma; and Cystatin C, a PETIA for use on a range of clinical chemistry analyzers. . It also offers Canine CRP, an IVD test for the quantitative determination of Canine CRP in dog serum plasma; PreTect HPV-Proofer, an assay for the qualitative detection of the presence of human papillomavirus; and PreTect SEE, a control test for NILM cytology. The company was founded in 2001 and is headquartered in Moss, Norway.",Moss,47 99 33 99 05,Norway,[],http://www.gentian.com,1.0,Bjornasveien 5,,Diagnostics & Research,79.0,81.0,53.284172,,0.0,,81.0,,28034.0,,79.0,64.79411999999999,,81.0,,28034.0,,,,,,0.736526,,,79.0,2.0,NOK,,6190.0,,,,1224514688.0,,,10314.0,17.438509,79.0,79.5,,,6190.0,82.0,,,,38.0,79.0,False,,,81.0,OSL,GENTIAN DIAGNOSTIC,Gentian Diagnostics AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,GENT-ME.OL,finmb_413765020,no_market,,15.082,,-0.27326,-52.888999999999996,0.6255145000000001,,,,15402700.0,,,13.192,,,,1577750400.0,0.26521999999999996,-19188000.0,-1.248,,0.19070482,6.026379599999999,0.48766997,1640908800.0,1593475200.0,,,6773345.0,1059050752.0,,,,,,,,,,,,,,https://logo.clearbit.com/gentian.com,,,,,,
GJF,Gjensidige Forsikring,Financials,191.4,191.3,191.4,860,,95697.85,-0.0067,0.0026,0.0031,0.0388,0.0947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOS-ME,Golden Energy Offshore Services,Energy,1.05,1.1,,0,,47.96,,,,-0.7082999999999999,-0.7375,6002,Industrials,,"Golden Energy Offshore Services AS, together with its subsidiaries, engages in the shipping business in Europe and Africa. The company owns 4 platform supply vessels. Golden Energy Offshore Services AS was incorporated in 2013 and is headquartered in Aalesund, Norway.",Ãlesund,47 70 10 26 60,Norway,[],http://www.geoff.no,1.0,St Olavs Plass 1,47 70 10 26 61,Marine Shipping,1.05,1.05,1.5266187,,0.0,,1.05,,131.0,,1.05,1.0852941,,1.05,,131.0,,,,,,0.34475100000000003,,,1.05,4.0,NOK,,920.0,,,,47957488.0,,,960.0,0.43453127,1.05,1.56,,,920.0,5.1,,,,1.0,1.1,False,,,1.05,OSL,GOLDEN ENGY OFFSHO,Golden Energy Offshore Services AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,GEOS-ME.OL,finmb_382050544,no_market,,2.639,,-0.15581,17.117,,,,,45673800.0,,,8.079,,,,1577750400.0,0.4456,-17196492.0,-0.541,,,0.12996657,0.0,1640908800.0,1577750400.0,,,19335649.0,291253440.0,,,,,,,,,,,,,,https://logo.clearbit.com/geoff.no,,,,,deed147b-b49c-39d3-9c06-87b3993697ec,
GOGL,Golden Ocean Group,Industrials,36.2,36.1,36.18,629,,5186.65,-0.008199999999999999,-0.0147,0.099,-0.2806,-0.2883,HM 08,Industrials,37.0,"Golden Ocean Group Limited, a shipping company, owns and operates a fleet of dry bulk vessels comprising of Newcastlemax, Capesize, Panamax, and Ultramax vessels worldwide. It owns and operates dry bulk vessels in the spot and time charter markets. The company transports bulk commodities, such as ores, coal, grains, and fertilizers. As of March 12, 2020, it owned a fleet of 67 vessels. Golden Ocean Group Limited is based in Hamilton, Bermuda.",Hamilton,441 295 6935,Bermuda,[],http://www.goldenocean.bm,1.0,Par-la-Ville Place,441 295 3494,Marine Shipping,36.5,36.88,35.667770000000004,0.005479451999999999,,,36.88,,857434.0,,36.5,35.87588,0.2,36.88,,857434.0,,,,2.24,1583366400.0,1.7186810000000001,,,35.5,2.0,NOK,,483502.0,,,,5186663936.0,,,1014751.0,7.24357,35.5,36.18,,470900.0,483502.0,59.6,,,,26.5,36.1,False,0.0589,400000.0,36.88,OSL,GOLDEN OCEAN GROUP,Golden Ocean Group Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,GOGL.OL,finmb_262789605,no_market,,9.208,,-0.17368001,37.663000000000004,,,,,143278000.0,,,9.101,,,,1577750400.0,0.2715,-124361000.0,-0.871,,,3.977585,0.36176997,1640908800.0,1593475200.0,,,91444125.0,6593148928.0,,1470009600.0,1:5,,,,,,,,,,,https://logo.clearbit.com/goldenocean.bm,14 Par-la-Ville Road PO Box HM 1593,,,,1296835d-cd18-3452-81bf-438952060e9a,
GOD,Goodtech,Industrials,6.6,6.6,6.7,7,LP,149.26,-0.0075,-0.0294,-0.0222,-0.0365,-0.1852,0663,Industrials,,"Goodtech ASA operates as an automation, power, and industrial engineering company in Norway, Sweden, Finland, Europe, and internationally. It designs and supplies turnkey systems to convert and modernize existing systems, such as operator, process safety, industrial IT, and control systems; and provides service and support in electrical, mechanical, automation, and industrial IT sectors. The company also delivers proprietary technologies and customized solutions, including packaging machines, bulk handling systems, and logistic and machining solutions, as well as provides engineering and aftermarket services. In addition, it supplies power systems for power, oil and gas, and renewable energy industries; and constructs and operates electrical systems. Further, the company provides products and solutions, such as water purification, waste water treatment, industrial water, energy recovery technology, and biogas systems. It serves a range of customers within process and manufacturing, aquaculture, oil and gas, power, and water treatment industries. Goodtech ASA was founded in 1913 and is headquartered in Oslo, Norway.",Oslo,47 81 56 86 00,Norway,[],http://www.goodtech.no,1.0,Innspurten 15,,Engineering & Construction,6.65,6.55,6.5267625,0.22556391,0.0,,6.6,,34001.0,,6.65,6.897059,1.5,6.55,,34001.0,,,,,1398643200.0,1.1933790000000002,,,6.55,2.0,NOK,733.3334,27225.0,,,,149256352.0,,,27122.0,0.33112670000000005,6.55,6.7,,27800.0,27225.0,9.0,,,,4.72,6.6,False,,66200.0,6.6,OSL,GOODTECH ASA,Goodtech ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,GOD.OL,finmb_7668624,no_market,,0.401,,0.00045000002,-42.608000000000004,-0.13636363,,,,22614600.0,,,10.152000000000001,,,,1577750400.0,0.029460002000000002,-8442000.0,0.009000000000000001,,,0.6501182,0.59415,1640908800.0,1585612800.0,,,12468544.0,180871904.0,,1336348800.0,1:10,,,-0.8390000000000001,,,,,,,,https://logo.clearbit.com/goodtech.no,Etterstad PO Box 6578,,,,29ef84a6-23af-3318-aff7-9e049cd7307d,
GSF,Grieg Seafood,Consumer staples,88.95,88.9,89.0,1432,,9823.07,-0.015,-0.0389,-0.0084,-0.3664,-0.2154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRONG-ME,Grong Sparebank,Equity certificates,113.0,111.0,113.0,0,LP,335.89,,,,0.1147,0.07490000000000001,7870,Financial Services,62.0,"Grong Sparebank, an independent savings bank, provides a range of banking products and services in Norway. It offers bank savings accounts; fund savings; retirement savings; and car loans, mortgage loans, loans to other vehicles, and other loans and refinancing services. The company also provides various type of insurance, such as home and leisure, car and other vehicle, animal, building, mortgage, employee, and business insurance; bank guarantees, construction loans, overdrafts, leasing facilities, and corporate loans; credit facilities; payment and bank cards, and Internet and mobile banking services; and real estate agency services. It has branches in SnÃ¥sa, Lierne, MosjÃ¸en, Namsos, Steinkjer, and RÃ¸rvik. Grong Sparebank was founded in 1862 and is based in Grong, Norway.",Grong,47 74 31 28 60,Norway,[],http://www.grong-sparebank.no,1.0,Sundspetvegen 2,47 74 31 28 61,Banks—Regional,113.0,113.0,108.15108000000001,0.061946902000000005,0.8255,,113.0,,994.0,,113.0,112.14706000000001,7.0,113.0,,994.0,,,,7.0,1584057600.0,0.054574,,,113.0,2.0,NOK,13.3239,17600.0,,,,335890240.0,,,958.0,1.8455408,113.0,113.0,,,17600.0,118.0,,,,96.0,111.0,False,0.0619,,113.0,OSL,GRONG SPAREBANK,Grong Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,GRONG-ME.OL,finmb_42115965,no_market,,8.38,,0.30028,,0.018018007,,,,2972480.0,,,262.916,,,,1577750400.0,0.03611,25826000.0,8.481,,,0.4297951,0.0,1640908800.0,1593475200.0,,,1992599.0,1525130624.0,,,,,,0.36200000000000004,,,,,,,,https://logo.clearbit.com/grong-sparebank.no,,,,,e1a9280d-7287-3862-aa78-b95ec7bce240,
GYL,Gyldendal,Consumer discretionary,470.0,472.0,550.0,0,,1084.35,,,-0.0408,0.0605,0.16399999999999998,0164,Communication Services,,"Gyldendal ASA, through its subsidiaries publishes and sells books in Norway. It also operates 142 bookstores; and ark.no, an online bookstore. In addition, it publishes dictionaries, and encyclopedias and other reference books in book and digital forms. The company was founded in 1925 and is based in Oslo, Norway.",Oslo,47 22 03 41 00,Norway,[],http://www.gyldendalasa.no,1.0,Sehestedsgate 4,,Publishing,470.0,472.0,495.5108,0.021276595,0.4337,,472.0,,74.0,,470.0,486.38235,10.0,472.0,,74.0,,,,7.0,1593129600.0,0.171312,,,470.0,2.0,NOK,29.123806,24.0,,,,1084351104.0,,,51.0,0.53550875,470.0,500.0,,7100.0,24.0,600.0,,,2.01,326.0,472.0,False,0.0149,1300.0,472.0,OSL,GYLDENDAL ASA,Gyldendal ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,GYL.OL,finmb_9237616,no_market,,0.564,,0.01839,10.071,0.14634144,,,,2307130.0,,,356.81199999999995,,,,1577750400.0,0.0,37232000.0,16.137999999999998,,,1.3172202,0.9565799999999999,1640908800.0,1577750400.0,,,,1142345600.0,,,,,,-0.10300000000000001,,,,,,,,https://logo.clearbit.com/gyldendalasa.no,,,,,416c704a-5f3e-33e9-8594-1e79dea9083e,
HAFNIA,Hafnia Limited,Energy,15.8,15.8,15.84,386,,5735.33,-0.024700000000000003,-0.0125,0.026,-0.3647,,HM 1189,Industrials,,"Hafnia Limited, owns and operates oil product tankers. The company operates in four segments: Long Range II (LR2), Long Range I (LR1), Medium Range (MR), and Handy size (Handy). It transports oil and oil products to national and international oil companies, and chemical companies, as well as trading and utility companies. The company provides ship owning, ship-management, chartering, investment, and agency office services. As of April 29, 2020, the company operated a fleet of 174 vessels in pools, including newbuilds, of which 102 are owned or chartered-in including six owned LR2s, 27 owned and nine chartered-in LR1s, 41 owned and six chartered-in MRs, and 13 owned Handy vessels. The company is based in Hamilton, Bermuda. Hafnia Limited is a subsidiary of BW Group Limited.",Hamilton,,Bermuda,[],http://www.hafniabw.com,1.0,Washington Mall Phase 2,,Marine Shipping,16.2,16.2,17.655922,0.0035185183,0.1685,,16.2,,149641.0,,16.2,16.087646,0.057,16.2,,149641.0,,,,1.6,1590624000.0,,,,15.38,2.0,NOK,46.19883,313215.0,,,,5735321088.0,,,240296.0,6.5011873,15.38,15.84,,,313215.0,29.23,,,,14.6,15.8,False,0.099,,16.2,OSL,HAFNIA LIMITED,Hafnia Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,HAFNIA.OL,finmb_589287859,no_market,,8.084,,0.13709000000000002,24.963,inf,,,,362995008.0,,,3.141,,,,1577750400.0,0.017380001000000003,120939000.0,0.342,,,5.0302453,0.66471,1640908800.0,1585612800.0,,,114169325.0,7131801088.0,,,,,,1.7630000000000001,,,,,,,,https://logo.clearbit.com/hafniabw.com,4th Floor Suite 400 22 Church Street,,,,003a7a08-8701-3187-95d4-d196d2081dad,
