ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,phone,fax,trailingPE,address2,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
BWE,BW Energy Limited,Energy,21.1,21.06,21.22,193,,4943.82,0.0576,0.2112,0.2627,,,0277,Energy,100.0,"BW Energy Limited engages in the acquisition, exploration, development, and production of oil and natural gas in Africa. It primarily holds interests in three hydrocarbon licenses in Gabon, Brazil, and Namibia. The company was founded in 2016 and is based in Oslo, Norway.",Oslo,Norway,[],http://www.bwenergy.no,1.0,Drammensveien 151,Oil & Gas E&P,20.5,20.74,15.309687,,0.0,,21.8,,472427.0,,20.5,17.833235000000002,,20.74,,472427.0,,,,,,,,,20.4,2.0,NOK,229794.0,,,,5079710720.0,,,360236.0,25.864107,20.4,21.68,,,229794.0,25.0,,,,7.62,21.6,False,,,21.8,OSL,BW ENERGY LIMITED,BW Energy Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,BWE.OL,finmb_144579252,no_market,,23.546999999999997,,0.02138,49.567,-0.20455492,,,,234304000.0,,,1.943,,,,1577750400.0,0.10088000400000001,4200000.0,0.02,,0.2070489,11.158004,0.7214,1640908800.0,1593475200.0,,,70204597.0,4624585728.0,,,,,,,,,,,,,,https://logo.clearbit.com/bwenergy.no,47 23 13 00 00,47 23 13 00 01,1084.0,,,,,,
BWLPG,BW LPG,Energy,39.72,39.74,39.84,377,,5485.2,0.0038,0.0311,0.0981,-0.3682,0.0991,117438,Industrials,2004.0,"BW LPG Limited, an investment holding company, engages in shipowning and chartering activities worldwide. It operates through three segments: Very Large Gas Carriers (VLGCs), Large Gas Carriers (LGCs), and Product Services. The company is involved in the transportation of liquefied petroleum gas to oil companies, and trading and utility companies; and product trading and delivery activities. As of February 28, 2020, it had a fleet of 47 vessels, including 35 owned VLGCs, 10 chartered VLGCs, and 2 owned and operated VLGCs by a joint venture with a total carrying capacity of approximately 3 million cubic meters. The company was formerly known as BW Gas LPG Holding Limited and changed its name to BW LPG Limited in September 2013. BW LPG Limited was founded in 1935 and is headquartered in Singapore.",Singapore,Singapore,[],http://www.bwlpg.com,1.0,10 Pasir Panjang Road,Marine Shipping,40.76,39.9,35.68562,0.026987242999999998,0.3516,,39.92,,1096884.0,,40.76,36.63353,1.1,39.9,,1096884.0,,,,11.51,1598918400.0,1.58885,,,38.56,2.0,NOK,181529.0,,,,5468640768.0,,,837388.0,5.505528,38.56,39.6,,406100.0,181529.0,85.0,188.57143,,,26.0,39.6,False,0.2998,63000.0,39.92,OSL,BW LPG LTD,BW LPG Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,BWLPG.OL,finmb_246740269,no_market,,6.722,,0.41653,13.529000000000002,-0.12671822,,0.21,,138096992.0,,,8.564,,,,1577750400.0,0.31128,413743008.0,2.983,,0.2070489,4.624007,0.45400003,1640908800.0,1593475200.0,,,70685670.0,6677222912.0,,,,,,1.3519999999999999,,,,,,,,https://logo.clearbit.com/bwlpg.com,65 6705 5588,65 6570 6056,13.275226000000002,"No. 17-02, Mapletree Business City",,,,,
BWO,BW Offshore Limited,Energy,33.58,33.56,33.66,215,,6071.26,-0.016,-0.0459,0.0633,-0.4365,-0.3712,HM11,Energy,2126.0,"BW Offshore Limited builds, owns, and operates oil and gas floating production, storage, and offloading vessels (FPSOs); and floating, storage, and offloading vessels (FSOs) to the oil and gas industries in the Asia Pacific, the Americas, the European Union, and West Africa. It also offers engineering, procurement, construction, and installation services; and lease and operation services of FPSO units. As of March 8, 2016, the company had a fleet of 14 FPSOs and 1 FSO. It also operates additional two operations and maintenance contracts FPSOs and one new project FPSO. The company was founded in 1982 and is based in Hamilton, Bermuda.",Hamilton,Bermuda,[],http://www.bwoffshore.com,1.0,Clarendon House,Oil & Gas Equipment & Services,33.8,34.7,30.516609999999996,0.0020118344,0.0,,34.7,,818952.0,,33.8,33.3,0.068,34.7,,818952.0,,,,1.22,1599091200.0,2.865272,,,33.06,2.0,NOK,204859.0,,,,7571604992.0,,,666385.0,6.6417589999999995,33.06,33.3,,2337600.0,204859.0,69.212,48.911762,,,12.91,33.24,False,0.0363,737500.0,34.7,OSL,BW OFFSHORE LTD,BW Offshore Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,BWO.OL,finmb_26954576,no_market,,6.417999999999999,,-0.18903999,11.754000000000001,-0.38184446,,0.68,,227648992.0,,,4.376,,,,1577750400.0,0.2165,-218200000.0,-1.18,,0.2070489,7.600548299999999,0.50139,1640908800.0,1593475200.0,,,84547404.0,7316956672.0,,1480636800.0,1:50,,,,,,,,,,,https://logo.clearbit.com/bwoffshore.com,,,,2 Church Street,,,,,
BMA,Byggma,Industrials,105.0,101.0,105.0,1,,733.1,0.0,0.0095,-0.0275,0.1522,0.1778,4701,Industrials,,"Byggma ASA manufactures and supplies building materials to builders and retailers in the Nordic countries. It offers pre-painted ceilings and wall panels under the Huntonit brand name; I-beams for use in ceilings, walls, and floors in wood-based buildings under the brand name of Masonite; and particle boards, boards, and structural panels for use in buildings, pre painted ceilings, and wall panels under the Forestia brand name. The company also provides home lighting products under the Scan Lamps brand name; doors and windows for new buildings, extensions, or rehabilitation under the brand name of Uldal; a range of lamp and lighting products under the Aneta brand name; and develops, manufactures and distributes MDF panels for walls, ceilings, bathrooms, and kitchens under the brand name of Smartpanel. The company is headquartered in Vennesla, Norway.",Vennesla,Norway,[],http://www.byggma.no,1.0,Venneslaveien 233,Building Products & Equipment,105.0,105.0,92.69708,0.00952381,0.09689999,,105.0,,2609.0,,105.0,104.76471,1.0,105.0,,2609.0,,,,1.0,1590624000.0,0.5958180000000001,,,105.0,2.0,NOK,1.0,,,,733102656.0,,,1688.0,0.37964213,105.0,105.0,,170100.0,1.0,109.0,,,2.96,66.0,101.0,False,0.0095,38900.0,105.0,OSL,BYGGMA ASA,Byggma ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,BMA.OL,finmb_9391774,no_market,,0.486,,0.037360000000000004,4.705,0.17777777,,,,6981930.0,,,130.66,,,,1577750400.0,0.0602,72149000.0,10.338,,0.2070489,0.8036124,0.94914,1640908800.0,1593475200.0,,,325966.0,938614976.0,,,,,,,,,,,,,,https://logo.clearbit.com/byggma.no,47 38 13 71 00,,10.156703,Postboks 21,,,,,
CARA,Carasent,Health care,26.2,26.2,26.3,56,,1064.61,-0.0223,0.052000000000000005,0.2406,1.6947,1.8901,,Healthcare,,"Carasent ASA provides cloud-based medical record services to the private and public health care industry in Nordic region. The company develops Webdoc, a cloud based EMR-system; and develops a digital platform for interactive health care to communicate through video, tele and health meetings, chat, and other online channels. It also provides training and consulting services. The company was formerly known as Apptix ASA and changed its name to Carasent ASA in May 2019. The company was founded in 1997 and is based in Oslo, Norway.",Oslo,Norway,[],http://carasent.com,1.0,c/o Advokatsenteret Kristian,Health Information Services,26.9,26.9,17.186860999999997,,0.0,,26.9,,149799.0,,26.9,22.141176,,26.9,,149799.0,,,,,1525996800.0,0.440766,,,25.5,2.0,NOK,80043.0,,,,1068668928.0,,,79009.0,18.325483,25.5,26.2,,,80043.0,27.0,,,,7.5,25.7,False,,,26.9,OSL,CARASENT ASA,Carasent ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,CARA.OL,finmb_4222700,no_market,,18.9,,-0.06305,100.089,2.0813951,,,,40633800.0,,,2.342,,,,1577750400.0,0.05599,-3677000.0,-0.09,,0.2070489,11.229718,0.62675,1640908800.0,1593475200.0,,,15670096.0,1102176640.0,,1558569600.0,1:4,,,,,,,,,,,https://logo.clearbit.com/carasent.com,,,,Augusts gate 14,,,,,
CLOUD-ME,Cloudberry Clean Energy,Utilities,12.4,12.4,12.5,52,,681.75,0.0118,0.0163,0.08789999999999999,,,0273,Utilities,,"Cloudberry Clean Energy AS operates as a renewable energy company. The company owns, develops, and operates hydropower plants and wind farms in Norway and Sweden. Cloudberry Clean Energy AS was founded in 2017 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.cloudberry.no,1.0,FrOeyas Gate 15,Utilities—Renewable,12.354000000000001,12.55,12.765611999999999,,0.0,,12.75,,90954.0,,12.354000000000001,11.73953,,12.55,,90954.0,,,,,,,,,12.4,2.0,NOK,65538.0,,,,689340032.0,,,94521.0,2467.0479,12.4,12.5,,,65538.0,19.0,,,,10.54,12.41,False,,,12.75,OSL,CLOUDBERRY CLEAN,Cloudberry Clean Energy AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,CLOUD-ME.OL,finmb_657338383,no_market,,1687.849,,0.0,-180.95,-0.18282443,,,,55147200.0,,,1.271,,,,1577750400.0,,-2609160.0,-0.687,,0.2070489,9.834776,,1640908800.0,,,,14542165.0,471616992.0,,,,,,,,,,,,,,https://logo.clearbit.com/cloudberry.no,,,,,,,,,
COV,ContextVision,Health care,20.4,20.5,20.7,61,LP,1578.3,-0.0138,-0.08109999999999999,-0.1356,0.9615,1.4578,111 22,Healthcare,47.0,"ContextVision AB (publ), a medical technology software company, provides image analysis and artificial intelligence software solutions to original equipment manufacturers worldwide. It operates through two segments, Medical Imaging and Digital Pathology. The company offers image enhancement software for 2D/3D/4D ultrasound, radiography, magnetic resonance imaging (MRI), and mammography. Its products include US PLUSView, an image enhancement software product for women's health, general imaging, cardiovascular, and point of care applications; VolarView, an image enhancement software for the handheld ultrasound market segment; GOPiCE, a technology for volumetric image enhancement in real-time; and REALiCE, a volumetric image enhancement and rendering solution for visualization. The company also provides Altumira/Altumira Plus, a solution for various digital radiography systems; GOPView XR2Plus for x-ray systems for human and veterinary examinations; and Orthopedic Package for orthopedic imaging. In addition, it offers GOPView MRI2Plus, an image enhancement solution for MRI; GOPView Mammo3, an image enhancement software for screening and diagnostic mammography; and INIFY Prostate, an AI-based software that outlines and quantifies suspected cancerous areas in a series of prostate biopsies. ContextVision AB (publ) was founded in 1983 and is headquartered in Stockholm, Sweden.",Stockholm,Sweden,[],http://www.contextvision.com,1.0,Klara Norra Kyrkogata 31,Health Information Services,20.685,20.615,136.17796,,0.0,,20.9,,134747.0,,20.685,137.76411000000002,,20.615,,134747.0,,,,,1212969600.0,1.2932629999999998,,,20.125,2.0,NOK,27625.0,,,,1578297088.0,,,64490.0,,20.125,20.7,,140000.0,27625.0,309.0,78.46154,,,20.125,20.5,False,,140000.0,20.9,OSL,CONTEXTVISION AB,ContextVision AB (publ),Europe/Oslo,CEST,False,7200000.0,EQUITY,COV.OL,finmb_786673,no_market,,,,0.10280999999999998,,-0.75604653,,0.26,,77367504.0,,,0.8079999999999999,,,,1577750400.0,0.08879,,-0.033,,0.2070489,25.247524,0.7414,1640908800.0,1593475200.0,,,20426567.0,1623170176.0,,1597795200.0,10:1,,,-0.7,,,,,,,,https://logo.clearbit.com/contextvision.com,46 87 50 35 50,,,,,,,,
CRAYON,Crayon Group Holding,Information technology,98.9,98.5,98.9,193,,8033.7,-0.0041,-0.0202,0.369,0.8692,2.1661,0484,Technology,1500.0,"Crayon Group Holding ASA, together with its subsidiaries, operates as an IT advisory company in software and digital transformation services. It operates through Software & Cloud Direct, Software & Cloud Channel, Software & Cloud Economics, and Consulting segments. The company offers license management and consultancy services; SAM as a Service, a single hosted managed service that enables its clients to control software and technology assets across their IT environment; and SAM-iQ, which provides a centralized program interface that allows its customers to analyze, review, and manage their SAM environment. It also provides software and cloud economic services, including license management and solutions across large and mid-market enterprises, public sector, and cloud and service provider markets, as well as deployment planning services. In addition, the company offers consulting services in the areas of cloud architecture and deployment solutions, licensing environment optimization and management, security, datacenter systems, infrastructure and networking, backup and data recovery, servers environments, and storage and virtualization solutions; and managed services, such as outsourced license lifecycle management, project management, audit simulation and support, and infrastructure management and support services. Further, it provides training, events, and development programs for IT professionals. The company has operations in the Nordics, Europe, the Asia-Pacific, the Middle East and Africa, and the United States. The company has a strategic collaboration agreement with Amazon Web Services. Crayon Group Holding ASA is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.crayon.com/nb-NO,1.0,Sandakerveien 114A,Information Technology Services,97.6,97.9,62.184673,,0.0,,99.1,,134766.0,,97.6,82.30882,,97.9,,134766.0,,,,,,1.349002,,,96.5,2.0,NOK,74357.0,,,,7889276416.0,,,193126.0,0.51962495,96.5,97.4,,0.0,74357.0,104.8,90.84111999999999,,,29.8,96.8,False,,0.0,99.1,OSL,CRAYON GROUP HLD,Crayon Group Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,CRAYON.OL,finmb_46100086,no_market,,0.51,,-0.00343,44.598,2.0398774,,1.07,,81165400.0,,,8.798,,,,1577750400.0,0.21603000000000003,-52075000.0,-0.691,,0.2070489,11.047965,0.60696,1640908800.0,1585612800.0,,,34221159.0,7738984960.0,,,,,,,,,,,,,,https://logo.clearbit.com/crayon.com,47 22 89 10 00,,,,,,,,
DNB,DNB,Financials,140.25,140.15,140.25,672,,218866.21,-0.0032,-0.0261,0.0087,-0.1479,-0.0487,0191,Financial Services,9020.0,"DNB ASA provides various banking products and services for retail and corporate customers in Norway and internationally. The company offers savings and investment products, including saving accounts, home savings products, equities, retirement savings, fixed rate deposits, exchange traded products, bonds and commercial papers, and asset management services; and loans, such as home mortgages, car and consumer loans, trade finance, and export financing, as well as overdraft facilities, bank guarantees, and leasing and factoring services. It also provides various cards; a range of insurance products comprising car, boat, motor vehicle, household contents, home, holiday home, travel, and life insurance products, as well as pet insurance for cats and dogs; and pension plans. In addition, the company offers investment banking advisory and financing services, such as mergers and acquisitions, and equity and debt capital markets for corporations and private equity firms; and foreign exchange and treasury, cash management, research, commodities, equities, corporate finance, interest rates, securities, real estate broking, and internet and mobile banking services. It offers its products and services to various sectors, including energy; financial institutions; healthcare; manufacturing; packaging and forest products; seafood; shipping, offshore, and logistics; and telecom, media, and technology. The company distributes its products and services through its branches, in-store postal and banking outlets, and post office counters. DNB ASA was founded in 1822 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.dnb.no,1.0,Dronning Eufemias gate 30,Banks—Regional,140.2,140.25,131.91248000000002,0.06419401,0.0,,140.8,,1296184.0,,140.2,143.58235,9.0,140.25,,1296184.0,,,,,1588118400.0,0.9756090000000001,,,139.05,2.0,NOK,310014.0,,,,216664211456.0,,,2318260.0,4.4363856,139.05,139.85,,246400.0,310014.0,178.1,9.391801,,,94.26,139.65,False,,327700.0,140.8,OSL,DNB ASA,DNB ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,DNB.OL,finmb_9778651,no_market,,19.891,,0.43046,,-0.0031217337,,14.88,,1550370048.0,,,154.097,,,,1577750400.0,0.37327,19740000256.0,12.557,,0.2070489,0.9068963,0.42226002,1640908800.0,1593475200.0,,,889201447.0,971455463424.0,,,,,,-0.182,,,,,,,,https://logo.clearbit.com/dnb.no,,,11.129251,BjÃ¸rvika,,,,,
DNO,DNO,Energy,5.59,5.58,5.6,223,,5450.72,0.0155,0.0075,-0.0175,-0.5143,-0.5267000000000001,0250,Energy,1318.0,"DNO ASA engages in the exploration, development, and production of oil and gas assets in the Middle East and the North Sea. Its flagship project is the Tawke field that is located in the Kurdistan region of Iraq. As of December 31, 2019, its proven reserves consisted of 205.6 million barrels of oil equivalent (MMboe); proven and probable reserves included 344.8 MMboe; and proven, probable, and possible reserves consisted of 539.9 MMboe. The company was founded in 1971 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.dno.no,1.0,Dokkveien 1,Oil & Gas E&P,5.534,5.6,5.3312683,0.00795085,,,5.632000000000001,,4056267.0,,5.534,5.8301764,0.044000000000000004,5.6,,4056267.0,,,,0.4,1571961600.0,1.96806,,,5.52,2.0,NOK,1637062.0,,,,5481933312.0,,,7168547.0,7.033530000000001,5.52,5.62,,728400.0,1637062.0,14.755,17.030302,,,2.5,5.606,False,0.07369999599999999,162000.0,5.632000000000001,OSL,DNO ASA,DNO ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,DNO.OL,finmb_878127,no_market,,7.6739999999999995,,-0.19066,18.78,-0.5338154,,0.33,,975433024.0,,,0.988,,,,1577750400.0,0.14917,-148600000.0,-0.15,,0.2070489,5.6882589999999995,0.40448,1640908800.0,1593475200.0,,,536593797.0,5981356544.0,,1150416000.0,4:1,,,,,,,,,,,https://logo.clearbit.com/dno.no,47 23 23 84 80,47 23 23 84 81,,Aker Brygge,,,,,
DOF,DOF,Energy,0.58,0.57,0.58,42,,178.5,-0.0289,0.0035,-0.0272,-0.6357,-0.7807999999999999,5392,Energy,3134.0,"DOF ASA, together with its subsidiaries, owns and operates a fleet of offshore vessels worldwide. The company operates through three segments: Platform Supply Vessel (PSV), Anchor Handling Tug Supply Vessel (AHTS), and Subsea Vessel and Subsea Engineering. It operates a fleet of PSVs that are used to transport oilfield products and supplies to offshore drilling and production facilities; AHTS used to set anchors for drilling rigs, and tow mobile drilling rigs and equipment from one location to another; and subsea vessels used for a range of subsea services. The company also provides subsea services comprising project management, engineering, construction and installation, life-of-field, decommissioning/field abandonment, and survey and positioning, as well as inspection, repair, and maintenance services. In addition, it offers marine management services, such as crewing, chartering, mobilization, maintenance, refurbishment, projects and new building, and compliance services. As of December 31, 2019, the company operated a fleet of 67 vessels, including 16 PSVs, 20 AHTSs, and 31 subsea/construction vessels, as well as 72 remote operated vehicles and 2 autonomous underwater vehicles. It operates in Brazil, the United Kingdom, Australia, Norway, Canada, the United States, Guyana, the Philippines, Angola, Argentina, and internationally. The company was founded in 1981 and is headquartered in StorebÃ¸, Norway.",StorebÃ¸,Norway,[],http://www.dof.no,1.0,Alfabygget,Oil & Gas Equipment & Services,0.589,0.6,0.7661022,,0.0,,0.6,,1360555.0,,0.589,0.5912353,,0.6,,1360555.0,,,,,1242432000.0,1.937862,,,0.56,4.0,NOK,348671.0,,,,176040448.0,,,822597.0,0.026925735,0.56,0.58,,4700000.0,348671.0,2.8,0.6729411999999999,,,0.5,0.575,False,,1357000.0,0.6,OSL,DOF ASA,DOF ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,DOF.OL,finmb_884333,no_market,,2.827,,-1.0703601,9.44,-0.77254903,,0.85,,307763008.0,,,-2.801,,,,1577750400.0,0.04079,-6998000128.0,-22.151,,0.2070489,,0.57965,1640908800.0,1593475200.0,,,107720050.0,18484273152.0,,1527206400.0,1:10,,,,,,,,,,,https://logo.clearbit.com/dof.no,47 56 18 10 00,47 56 18 10 06,,,,,,,
EAM,EAM Solar,Utilities,12.5,12.4,12.7,11,,85.65,-0.0234,-0.0272,-0.0119,0.0684,-0.2958,0287,Utilities,,"EAM Solar ASA acquires, owns, and operates solar power plants in Europe. The company sells electricity under long-term fixed price sales contracts. It owns and operates four power plants with a combined installed capacity of 4.0 MW in Italy. The company was founded in 2011 and is based in Oslo, Norway.",Oslo,Norway,[],http://www.eamsolar.no,1.0,Dronningen 1,Utilities—Renewable,12.8,12.8,12.109051,0.000859375,0.0,,12.8,,21209.0,,12.8,12.770588,0.011000000000000001,12.8,,21209.0,,,,,1399852800.0,0.667828,,,12.5,2.0,NOK,4595.0,,,,85652624.0,,,12372.0,,12.5,12.75,,94600.0,4595.0,22.0,,,,6.66,12.4,False,,280300.0,12.8,OSL,EAM SOLAR ASA,EAM Solar ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EAM.OL,finmb_142079547,no_market,,,,0.88075995,,-0.3005618,,,,6852210.0,,,2.096,,,,1577750400.0,0.28467,,-0.152,,0.2070489,5.9637402999999996,0.42780998,1640908800.0,1593475200.0,,,3730069.0,87708288.0,,,,,,,,,,,,,,https://logo.clearbit.com/eamsolar.no,47 91 61 10 09,,,,,,,,
EIOF,Eidesvik Offshore,Energy,2.98,3.0,3.1,0,,185.21,,,-0.0688,-0.4313,-0.4754,5443,Energy,514.0,"Eidesvik Offshore ASA operates as a shipping company. It operates through Seismic, Subsea/Offshore Wind, Platform Supply, and Other segments. The company delivers shipping services to customers who produce seismic data; subsea inspection, maintenance, repair, and construction services for subsea work in the oil industry; and shipping services the offshore oil industry. It operates 6 large supply and one smaller supply vessels; a fleet of 4 vessels related to seismic; and a fleet of 4 vessels related to subsea/wind. The company is headquartered in BÃ¸mlo, Norway. Eidesvik Offshore ASA is a subsidiary of Eidesvik Invest AS.",BÃ¸mlo,Norway,[],http://www.eidesvik.no,1.0,Vestvikveien 1,Oil & Gas Equipment & Services,2.98,3.1,3.6612407999999994,,0.0,,3.12,,17479.0,,2.98,3.197647,,3.1,,17479.0,,,,,1400198400.0,0.780487,,,2.98,4.0,NOK,5242.0,,,,185207008.0,,,18098.0,0.319383,2.98,3.06,,182600.0,5242.0,6.12,-0.65065503,,,2.9,2.98,False,,1000000.0,3.12,OSL,EIDESVIK OFFSHORE,Eidesvik Offshore ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EIOF.OL,finmb_22071229,no_market,,3.516,,-1.17882,15.005999999999998,-0.4491228,,-4.58,,62150000.0,,,10.379000000000001,,,,1577750400.0,0.05849,-683587008.0,-11.002,,0.2070489,0.28711823,0.7988,1640908800.0,1593475200.0,,,11241070.0,2038998016.0,,,,,,-0.156,,,,,,,,https://logo.clearbit.com/eidesvik.no,47 53 44 80 00,,,,,,,,
EMGS,Electromagnetic Geoservices,Energy,0.61,0.58,0.61,19,,79.24,-0.0552,-0.1032,-0.1917,-0.7215,-0.7342,7041,Energy,131.0,"Electromagnetic Geoservices ASA, together with its subsidiaries, provides electromagnetic (EM) surveying services to the offshore oil and gas exploration industry. It is involved in the planning, acquisition, processing, modelling, interpretation, and integration of EM data. The company uses its patented electromagnetic survey method to find hydrocarbons in offshore reservoirs. Its products and services include imaging and interpretation, consultancy, magnetotelluric survey, training, and controlled-source electromagnetic surveying services. Electromagnetic Geoservices ASA has operations in Europe, the Middle East, Africa, Norway, North and South America, Asia, and the Pacific Ocean. The company was founded in 2002 and is headquartered in Trondheim, Norway.",Trondheim,Norway,[],http://www.emgs.com,1.0,Stiklestadveien 1,Oil & Gas Equipment & Services,0.616,0.602,0.8030510999999999,,0.0,,0.605,,173806.0,,0.616,0.7212059000000001,,0.602,,173806.0,,,,,,2.6556319999999998,,,0.58,4.0,NOK,170040.0,,,,76224544.0,,,457021.0,0.9491526,0.58,0.595,,317943000.0,170040.0,2.85,-7.275000599999999,,,0.5,0.585,False,,66256000.0,0.605,OSL,ELECTROMAGNETIC GE,Electromagnetic Geoservices ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EMGS.OL,finmb_10654493,no_market,,1.444,,0.08489,3.517,-0.7166667,,-0.08,,130970000.0,,,-0.002,,,,1577750400.0,0.013819999999999999,6817000.0,0.047,,0.2070489,,0.59531,1640908800.0,1593475200.0,,,54838319.0,115988328.0,,1467331200.0,1:40,,,,,,,,,,,https://logo.clearbit.com/emgs.com,,,12.382978999999999,,,,,,
ELE,Element,Materials,4.75,4.54,4.72,11,,89.68,0.0086,-0.037000000000000005,-0.1315,-0.1519,1.345,0250,Basic Materials,2.0,"Element ASAengages  acquisition and development of mineral resources. It holds interests in the nickel-cobalt-mineralized areas on the island of Mindoro in the Philippines. The company's main assets are currently the Mindoro Nickel Project, PALCapital Ventures. The company was formerly known as Intex Resources ASA and changed its name to Element ASA in October 2017. Element ASA was incorporated in 1996 and is headquartered in Oslo, Norway.",Oslo,Norway,[],http://www.elementasa.com,1.0,Grundingen 2,Other Industrial Metals & Mining,4.65,4.655,4.495701,,0.0,,4.775,,149442.0,,4.65,5.189706,,4.655,,149442.0,,,,,,3.890824,,,4.4,4.0,NOK,87116.0,,,,88639128.0,,,742268.0,568.1995,4.4,4.69,,0.0,87116.0,9.5,,,,2.0,4.42,False,,0.0,4.775,OSL,ELEMENT ASA,Element ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ELE.OL,finmb_22929109,no_market,,631.654,,0.0,-33.847,1.2464788,,,,18899600.0,,,0.22899999999999998,,,,1577750400.0,0.00629,-5625000.0,-0.457,,0.2070489,20.480349,0.28688,1640908800.0,1585612800.0,,,11864880.0,98538000.0,,1556150400.0,1:20,,,,,,,,,,,https://logo.clearbit.com/elementasa.com,47 23 08 23 08,,,,,,,,
ELK,Elkem,Materials,17.98,17.88,17.98,72,,10451.96,-0.0011,-0.0044,0.0459,-0.2483,-0.1901,0277,Basic Materials,6370.0,"Elkem ASA manufactures and sells metals and materials in Norway and internationally. The company operates through four segments: Silicones, Silicon Materials, Foundry Products and Carbon. Its products include silicones, ferrosilicones, foundry alloys, carbon materials, and microsilica products. The company also engages in sale of electric power, as well as supplies heat in the form of steam and hot water. Its products are used in chemical applications, as well as construction, refractory, and oilfield industries. The company was founded in 1904 and is headquartered in Oslo, Norway. Elkem ASA is a subsidiary of Bluestar Elkem International Co., Ltd. S.A.",Oslo,Norway,[],http://www.elkem.com,1.0,Drammensveien 169,Specialty Chemicals,18.02,18.06,17.711313,0.03329634,0.75949997,,18.06,,457348.0,,18.02,18.095589,0.6,18.06,,457348.0,,,,0.6,1589155200.0,2.220063,,,17.84,2.0,NOK,109100.0,,,,10463580160.0,,,719113.0,0.470062,17.84,17.91,,0.0,109100.0,26.4,4.090909,,,10.92,17.92,False,0.032899998,0.0,18.06,OSL,ELKEM ASA,Elkem ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ELK.OL,finmb_731504,no_market,,0.86,,0.020659999999999998,8.396,-0.19750881,,4.4,,581310016.0,,,21.744,,,,1577750400.0,0.29434,460000000.0,0.79,,0.2070489,0.8278146000000001,0.58916,1640908800.0,1593475200.0,,,238610457.0,19150837760.0,,,,,,,,,,,,,,https://logo.clearbit.com/elkem.com,47 22 45 01 00,47 22 45 01 55,22.78481,,,,,,
