ticker,name,sector,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr
2020,2020 Bulkers,Industrials,59.8,59.8,60.6,59,,1325.82,-0.0033,-0.0019,0.081,-0.31079999999999997,-0.18289999999999998
FIVEPG,5th Planet Games,Communication services,1.75,1.75,1.75,764,LP,186.06,-0.0196,-0.0385,0.044800000000000006,4.9911,2.1225
AASB-ME,Aasen Sparebank,Equity certificates,114.0,117.0,118.0,0,LP,115.59,,,,,
ASC,ABG Sundal Collier Holding,Financials,4.57,4.55,4.57,49,,2015.27,0.0044,-0.011899999999999999,0.020099999999999996,0.2146,0.5561
ADE,Adevinta,Communication services,160.3,159.9,160.3,5026,,109782.98,0.008199999999999999,0.0342,0.39390000000000003,0.5413,0.5123
ADSC-ME,ADS Crude Carriers,Energy,17.95,17.85,17.95,80,,419.86,-0.011000000000000001,0.0,-0.042699999999999995,-0.2623,0.0775
AEGA,Aega,Utilities,1.25,1.25,1.29,7,,60.06,-0.031,-0.0809,0.0331,0.0776,0.0525
AFG,AF Gruppen,Industrials,176.6,176.2,177.0,115,,18544.59,-0.0134,-0.0134,-0.0101,0.0407,0.09630000000000001
AKA,Akastor,Energy,6.49,6.43,6.49,253,,1762.75,0.06570000000000001,0.018799999999999997,0.2108,-0.3471,-0.41
AKER,Aker,Financials,404.6,404.4,404.6,1564,,30050.76,0.0161,-0.0321,0.0362,-0.2332,-0.0147
AKBM-ME,Aker BioMarine,Consumer staples,90.5,90.15,90.5,561,,7926.54,0.005600000000000001,-0.050499999999999996,-0.0524,,
AKERBP,Aker BP,Energy,173.6,173.5,173.65,3099,,62428.91,-0.0086,-0.0454,-0.049800000000000004,-0.3705,-0.21170000000000003
AKSO,Aker Solutions,Energy,10.87,10.86,10.9,2310,,2956.02,-0.0091,-0.3023,-0.10400000000000001,-0.4708,-0.49369999999999997
AKVA,AKVA Group,Industrials,64.4,63.0,64.4,16,LP,2132.05,-0.0062,0.0255,0.0063,-0.1175,-0.1734
AMSC,American Shipping Company,Industrials,30.4,30.4,31.0,292,,1842.74,0.0167,0.0167,0.10949999999999999,-0.0209,-0.0408
