ticker,name,sector,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr
2020,2020 Bulkers,Industrials,59.2,59.2,59.4,64,,1312.52,-0.01,-0.0421,0.1061,-0.3177,-0.2321
FIVEPG,5th Planet Games,Communication services,1.74,1.74,1.77,910,LP,184.99,-0.005699999999999999,0.0296,-0.18309999999999998,4.9569,1.923
AASB-ME,Aasen Sparebank,Equity certificates,119.0,117.0,120.0,1,LP,120.66,,,0.0818,-0.0098,0.0917
ASC,ABG Sundal Collier Holding,Financials,4.57,4.56,4.57,45,,2015.27,0.0,0.0044,0.0167,0.2146,0.5977
ADE,Adevinta,Communication services,159.2,159.1,159.3,1690,,109029.63,-0.0062,0.0317,0.1298,0.5317000000000001,0.46149999999999997
ADSC-ME,ADS Crude Carriers,Energy,18.1,18.0,18.1,29,,423.36,0.0084,-0.0028000000000000004,-0.0216,-0.2561,0.08109999999999999
AEGA,Aega,Utilities,1.25,1.25,1.28,10,,60.06,0.0,0.0417,0.0684,0.0776,-0.0697
AFG,AF Gruppen,Industrials,173.2,173.2,173.4,94,,18187.56,-0.019299999999999998,-0.0103,-0.039900000000000005,0.0207,0.0783
AKA,Akastor,Energy,7.16,7.11,7.16,445,,1944.73,0.1032,0.1548,0.2345,-0.2797,-0.35729999999999995
AKER,Aker,Financials,415.4,415.4,415.8,665,,30852.90,0.026699999999999998,0.0132,0.0516,-0.2127,-0.0141
AKBM-ME,Aker BioMarine,Consumer staples,90.88,90.88,90.9,161,,7959.82,0.0042,-0.0434,-0.0383,,
AKERBP,Aker BP,Energy,176.2,176.1,176.2,1934,,63363.90,0.015,-0.0287,-0.0321,-0.3611,-0.18100000000000002
AKSO,Aker Solutions,Energy,10.85,10.84,10.86,1611,,2950.58,-0.0037,-0.16440000000000002,-0.127,-0.4728,-0.5128
AKVA,AKVA Group,Industrials,64.4,63.6,64.4,11,LP,2132.05,0.0,0.0063,0.0063,-0.1175,-0.1734
AMSC,American Shipping Company,Industrials,31.15,31.1,31.2,75,,1888.20,0.024700000000000003,0.059500000000000004,0.1286,0.0033,-0.0015
ANDF-ME,Andfjord Salmon,Consumer staples,50.1,50.1,50.29,61,,1688.40,-0.0038,-0.0932,-0.16079999999999997,,
ABT,Aqua Bio Technology,Materials,7.25,7.15,7.25,452,LP,111.33,-0.1317,0.6781999999999999,0.46759999999999996,2.0983,2.4524
AQUA,AqualisBraemar,Energy,5.35,5.25,5.35,32,,376.19,0.009399999999999999,-0.0273,0.1432,0.44770000000000004,0.5139
ARCHER,Archer,Energy,2.47,2.43,2.46,30,,365.40,-0.023700000000000002,-0.057300000000000004,0.1356,-0.22329999999999997,-0.3856
AZT,ArcticZymes Technologies,Health care,63.0,62.6,63.0,1136,,3045.08,0.0825,0.3017,0.4253,,
ARCUS,Arcus,Consumer staples,41.4,41.2,41.4,33,,2806.95,0.0098,-0.0394,0.0049,0.1821,0.1661
AFK,Arendals Fossekompani,Industrials,3040.0,3000.0,3060.0,25,,6655.83,0.024900000000000002,,0.046,0.1869,0.2006
ASETEK,Asetek,Information technology,80.2,80.2,80.8,269,,2059.47,0.0567,0.0429,0.2832,1.5871000000000002,3.1127999999999996
ATEA,Atea,Information technology,104.4,104.2,104.6,70,,11481.20,0.0058,-0.018799999999999997,-0.024300000000000002,-0.1882,-0.0668
ATLA NOK,Atlantic Petroleum,Energy,5.6,5.64,6.28,1,,20.71,,-0.1437,-0.1642,-0.2866,
ASA,Atlantic Sapphire,Consumer staples,106.0,105.5,106.0,143,,7556.33,0.0,-0.0493,-0.12029999999999999,-0.1783,0.08380000000000001
AURG,Aurskog Sparebank,Equity certificates,197.0,194.0,197.0,5,LP,633.19,-0.0051,-0.015,0.026000000000000002,0.1017,0.17329999999999998
AUSS,Austevoll Seafood,Consumer staples,80.55,80.5,80.6,790,,16256.93,-0.0019,-0.0462,0.0183,-0.0758,-0.1066
AVANCE,Avance Gas Holding,Energy,20.44,20.4,20.44,238,,1301.14,0.0029,-0.0229,0.0355,-0.5433,-0.2152
AWDR,Awilco Drilling,Energy,3.01,3.01,3.11,94,,164.29,-0.0414,-0.0564,-0.0738,-0.8058,-0.8495
ALNG,Awilco LNG,Energy,1.09,1.08,1.09,21,,144.48,-0.0046,-0.0723,-0.07629999999999999,-0.6594,-0.6484000000000001
AXA,Axactor,Financials,7.71,7.7,7.72,622,,1429.40,0.027999999999999997,0.08289999999999999,0.0634,-0.5942000000000001,-0.527
AGS,Axxis Geo Solutions,Energy,0.69,0.67,0.68,21,,40.47,0.0058,-0.0947,-0.3448,-0.4496,-0.9505
AYFIE-ME,ayfie Group,Information technology,2.38,2.39,2.4,15,,252.78,-0.021,-0.1245,-0.1114,,
B2H,B2Holding,Financials,6.69,6.67,6.69,695,,2742.45,0.0262,0.1483,0.2957,-0.303,0.0447
BAKKA,Bakkafrost,Consumer staples,555.5,555.0,555.5,892,,32837.61,0.0287,-0.0098,-0.008,-0.1454,0.0175
BALT-ME,Baltic Sea Properties,Real estate,30.8,30.8,,0,,205.37,,,,,
