ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
AWDR,Awilco Drilling,Energy,2.9,2.86,3.03,7,,158.29,-0.0034,0.032,-0.1317,-0.8129000000000001,-0.821,AB32 6FL,Energy,144.0,"Awilco Drilling PLC provides drilling services to oil and gas companies in the United Kingdom and Norway. It owns and operates two semi-submersible drilling rigs. Awilco Drilling PLC was incorporated in 2009 and is based in Westhill, the United Kingdom.",Westhill,44 12 2473 7900,United Kingdom,[],http://www.awilcodrilling.com,1.0,2 Kingshill Park,Oil & Gas Drilling,Venture Drive Arnhall Business Park,2.91,2.96,4.6608696,0.0,0.0,,2.96,,13632.0,,2.91,3.0839999999999996,0.0,2.96,,13632.0,,,,,1526947200.0,1.416867,,,2.86,4.0,NOK,,3820.0,,,,166172608.0,,,68988.0,6.636816499999999,2.86,3.03,,43900.0,3820.0,18.9,-13.181819,,,2.77,2.86,False,,40300.0,2.96,OSL,AWILCO DRILLING PL,Awilco Drilling PLC,Europe/Oslo,CEST,False,7200000.0,EQUITY,AWDR.OL,finmb_84006438,no_market,,5.678999999999999,,-1.67258,-19.274,-0.8315493,,-0.22,,54581500.0,,,4.341,,,,1577750400.0,0.37112,-41878000.0,-0.785,,0.12938392,0.66804886,0.4371,1640908800.0,1593475200.0,,,13938478.0,142181168.0,,,,,,,,,,,,,,https://logo.clearbit.com/awilcodrilling.com,44 12 2473 7905,,,,,
ALNG,Awilco LNG,Energy,1.05,1.02,1.05,2,,138.51,0.0,0.0,-0.1218,-0.6734,-0.7176,0250,Industrials,8.0,"Awilco LNG ASA, together with its subsidiaries, owns and operates liquefied natural gas (LNG) vessels in Norway. It owns two 156,000 cbm LNG TFDE membrane vessels. The company was founded in 2011 and is based in Oslo, Norway.",Oslo,47 22 01 42 00,Norway,[],http://www.awilcolng.no,1.0,Beddingen 8,Integrated Freight & Logistics,Aker Brygge,1.045,1.015,1.2474638,,0.0,,1.045,,92539.0,,1.045,1.1418571000000002,,1.015,,92539.0,,,,,,0.875301,,,1.015,4.0,NOK,130.62498,605.0,,,,138513696.0,,,149600.0,3.2238729999999998,1.015,1.045,,500000.0,605.0,4.17,9.5,,,0.872,1.015,False,,52300.0,1.045,OSL,AWILCO LNG ASA,Awilco LNG ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ALNG.OL,finmb_133244355,no_market,,8.765,,0.02416,13.892000000000001,-0.72944295,,0.11,,132549000.0,,,0.79,,,,1577750400.0,0.18263,1038000.0,0.008,,0.12938392,1.3227847,0.63137,1640908800.0,1593475200.0,,,26517675.0,376571296.0,,,,,,,,,,,,,,https://logo.clearbit.com/awilcolng.no,47 22 01 43 70,,,,,
AXA,Axactor,Financials,7.79,7.75,7.79,154,,1444.23,0.0091,0.013,0.1389,-0.59,-0.4974,0277,Financial Services,1135.0,"Axactor SE, through its subsidiaries, operates as a debt management company in Sweden, Finland, Germany, Italy, Norway, and Spain. The company operates through three segments: Non-performing Loans, Real Estate Assets, and Third-Party Collection. It offers debt collection services, including amicable and legal collection, and surveillance; and debt purchase, acquisition of non-performing loan portfolios, and carve-outs of internal debt collection departments of financial institutions, as well as accounts receivable management for third parties. The company was formerly known as Axactor AB (publ) and changed its name to Axactor SE in August 2018. Axactor SE was founded in 2015 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.axactor.com,1.0,Drammensveien 167,Credit Services,,7.72,7.75,7.257971,,0.0,,7.89,,1512045.0,,7.72,7.3714285,,7.75,,1512045.0,,,,,,2.89759,,,7.7,2.0,NOK,,441142.0,,,,1444227072.0,,,1927664.0,,7.7,7.79,,1450600.0,441142.0,19.8,31.16,,,4.84,7.76,False,,22427800.0,7.89,OSL,AXACTOR SE (SN),Axactor SE,Europe/Oslo,CEST,False,7200000.0,EQUITY,AXA.OL,finmb_8070346,no_market,,,,-0.052950002,,-0.5102564,,0.25,,185395008.0,,,1.9680000000000002,,,,1577750400.0,0.17912999999999998,,-0.004,,0.12938392,3.9583333,0.45093999999999995,1640908800.0,1593475200.0,,,97191718.0,1431252992.0,,1527724800.0,1:10,,,,,,,,,,,https://logo.clearbit.com/axactor.com,,,,,,
AGS,Axxis Geo Solutions,Energy,0.65,0.63,0.65,85,,38.12,0.0728,0.015700000000000002,-0.136,-0.4816,-0.9521,1366,Industrials,8.0,"Axxis Geo Solutions ASA operates as an ocean bottom node seismic company. The company delivers tailored seismic solutions; and provides flexible project management and execution services to oil and gas companies worldwide. The company was founded in 2006 and is based in Lysaker, Norway.",Lysaker,47 48 09 55 55,Norway,[],http://www.axxisgeo.com,1.0,Strandveien 50,Marine Shipping,,0.604,0.6,0.7563043,,0.0,,0.7,,551515.0,,0.604,0.7794,,0.6,,551515.0,,,,,1545264000.0,,,,0.588,4.0,NOK,,574996.0,,,,38116008.0,,,1042099.0,0.68988556,0.588,0.648,,,574996.0,13.8984,,,,0.4,0.644,False,,,0.7,OSL,AXXIS GEO SOLUTION,Axxis Geo Solutions ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AGS.OL,finmb_610831375,no_market,,0.821,,-0.8534799999999999,13.481,-0.94170016,,,,58821000.0,,,-0.047,,,,1577750400.0,0.00071000005,-47154720.0,-1.232,,0.12938392,,0.08083,1640908800.0,1593475200.0,,,21277915.0,45381240.0,,1562112000.0,1:50,,,,,,,,,,,https://logo.clearbit.com/axxisgeo.com,,,,,,
AYFIE-ME,ayfie Group,Information technology,2.25,2.25,2.28,11,,238.97,0.013500000000000002,0.0174,-0.0044,,,0279,Technology,,"Ayfie Group AS, a search company, provides knowledge discovery products and search solutions in the Nordics, Europe, and the United States. The company's platform includes technologies from the big data discovery, insight, linguistic analysis, and content analytics fields. It also provides products for eDiscovery, media, compliance, and search for various industries. In addition, the company offers a text analytics platform, such as forensics over research and automated prediction based on unstructured text data. The company was formerly known as VirtualWorks Group AS. Ayfie Group AS is headquartered in Oslo, Norway.",Oslo,47 48 31 08 00,Norway,[],http://www.ayfie.com,1.0,Karenslyst AllÃ© 49,Software—Application,,2.22,2.24,2.5396223,,0.0,,2.3480000000000003,,523190.0,,2.22,2.4269857000000004,,2.24,,523190.0,,,,,,,,,2.24,4.0,NOK,,19902.0,,,,238970256.0,,,669617.0,,2.24,2.28,,,19902.0,3.6005,,,,2.1,2.25,False,,,2.3480000000000003,OSL,AYFIE GROUP AS,ayfie Group AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,AYFIE-ME.OL,finmb_420322075,no_market,,,,0.0,,-0.11961532,,,,106209000.0,,,,,,,,,,,,0.12938392,,,,,,,,,,,,,,,,,,,,,,https://logo.clearbit.com/ayfie.com,,,,,,
B2H,B2Holding,Financials,6.28,6.27,6.29,198,,2574.38,-0.0188,0.0211,0.339,-0.3428,-0.0398,0161,Financial Services,2280.0,"B2Holding ASA provides debt solutions for banks and institutional vendors. The company's portfolio of business consists of purchase, management, and collection of unsecured and secured non-performing loans. It services include debt purchase and collection, credit information third party debt collection, and consumer lending, as well as telemarketing and fraud prevention services. It principally operates in Norway, Sweden, Denmark, Finland, Estonia, Latvia, Lithuania, Poland, Croatia, Slovenia, Serbia, Montenegro, Bosnia-Herzegovina, Austria, the Czech Republic, Hungary, Spain, Portugal, Italy, France, Bulgaria, Romania, Greece, and Cyprus. B2Holding SAS was founded in 2011 and is headquartered in Oslo, Norway.",Oslo,47 22 83 39 50,Norway,[],http://www.b2holding.no,1.0,Stortingsgaten 22,Credit Services,7th Floor,6.4,6.4,4.676108999999999,0.0703125,0.0,,6.46,,1923003.0,,6.4,5.6794286,0.45,6.4,,1923003.0,,,,,1590624000.0,1.8451799999999998,,,6.21,2.0,NOK,7.8894477,519686.0,,,,2574379264.0,,,1865330.0,1.1103143999999998,6.21,6.29,,27400.0,519686.0,10.22,2.9074072999999996,,,3.3,6.27,False,,311700.0,6.46,OSL,B2HOLDING ASA,B2Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,B2H.OL,finmb_23000545,no_market,,6.382999999999999,,0.14179,,-0.10315186,,2.16,,409932992.0,,,11.287,,,,1577750400.0,0.20290999999999998,328759008.0,0.7959999999999999,,0.12938392,0.5563924,0.45931000000000005,1640908800.0,1593475200.0,,,250239255.0,14798568448.0,,,,,,,,,,,,,,https://logo.clearbit.com/b2holding.no,47 22 83 39 51,,,,,
BAKKA,Bakkafrost,Consumer staples,565.5,565.0,566.0,637,,33415.58,-0.006999999999999999,0.0348,0.0134,-0.13,0.1133,625,Consumer Defensive,1663.0,"P/F Bakkafrost, together with its subsidiaries, produces and sells salmon products under the Bakkafrost and HavsbrÃºn brands in the United States, Europe, China, and internationally. The company operates through four segments: Fish Farming FO; Fish Farming SCT; Value Added Products; and Fishmeal, Fish Oil, and Fish Feed. It is involved in the breeding and on-growing of salmon; harvesting, sale, and distribution of salmon; and production of skinless and boneless portions of salmon. The company also produces and sells fishmeal, fish oil, and fish feed. The company also exports its products. P/F Bakkafrost was founded in 1968 and is headquartered in Glyvrar, Denmark.",Glyvrar,45 298 40 50 00,Denmark,[],http://www.bakkafrost.com,1.0,Bakkavegur 9,Farm Products,PO Box 221,569.5,568.0,558.8855,0.002881475,0.0,,570.5,,123214.0,,569.5,555.8428299999999,1.641,568.0,,123214.0,,,,,1586131200.0,0.181325,,,561.5,2.0,NOK,186.20349,41209.0,,,,33356357632.0,,,128547.0,,561.5,566.0,,18300.0,41209.0,720.0,18.049792999999998,,,452.4,565.5,False,,11100.0,570.5,OSL,P/F BAKKAFROST,P/F Bakkafrost,Europe/Oslo,CEST,False,7200000.0,EQUITY,BAKKA.OL,finmb_60013463,no_market,,,,0.14679,,0.11920583,,31.33,,59039700.0,,,13.119000000000002,,,,1577750400.0,0.5353100000000001,,3.037,,0.12938392,43.10542,0.15884,1640908800.0,1593475200.0,,,49680301.0,33666029568.0,,,,,,1.501,,,,,,,,https://logo.clearbit.com/bakkafrost.com,45 298 40 50 09,,,,,
BALT-ME,Baltic Sea Properties,Real estate,33.0,35.2,40.6,3,,220.04,-0.0571,0.018500000000000003,0.07139999999999999,0.1379,-0.0667,0160,Real Estate,,"Baltic Sea Properties AS, together with its subsidiaries, engages in the commercial real estate business in the Baltics. It develops, rents out, and manages primarily logistics, industrial, and retail properties. The company is based in Oslo, Norway.",Oslo,47 93 09 43 19,Norway,[],http://www.balticsea.no,1.0,Rosenkrantzâ 20,Real Estate Services,,35.0,33.0,29.255072,,0.0,,33.0,,175.0,,35.0,30.422857,,33.0,,175.0,,,,,1548374400.0,,,,33.0,2.0,NOK,,7600.0,,,,220037728.0,,,120.0,3.8636540999999998,33.0,40.6,,,7600.0,35.0,,,,18.5,35.2,False,,,33.0,OSL,BALTIC SEA PROP AS,Baltic Sea Properties AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,BALT-ME.OL,finmb_543966145,no_market,,3.9810000000000003,,-0.54001,5.233,0.030303001,,,,6667810.0,,,27.26,,,,1577750400.0,,-30754136.0,-6.12,,0.12938392,1.210565,,1640908800.0,1593475200.0,,,3992889.0,226705776.0,,,,,,,,,,,,,,https://logo.clearbit.com/balticsea.no,,,,,,
BEL,Belships,Industrials,6.2,6.15,6.2,10,LP,1411.29,,0.0248,-0.0462,-0.1448,-0.1328,0216,Industrials,460.0,"Belships ASA owns and operates dry bulk ships worldwide. It operates through Dry Bulk and Technical Management segments. The company operates a fleet of 18 ships. It also provides commercial management and ship management services. The company was founded in 1918 and is headquartered in Oslo, Norway.",Oslo,47 22 52 76 00,Norway,[],http://www.belships.com,1.0,Lilleakerveien 4,Marine Shipping,Box 23 Lilleaker,6.2,6.2,6.1764493,0.000967742,,,6.2,,3981.0,,6.2,6.431428400000001,0.006,6.2,,3981.0,,,,0.05,1569456000.0,0.615662,,,6.1,2.0,NOK,,27234.0,,,,1411287424.0,,,16958.0,10.623724000000001,6.1,6.2,,1650000.0,27234.0,7.85,77.5,,,5.0,6.15,False,0.0081,1700000.0,6.2,OSL,BELSHIPS ASA,Belships ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,BEL.OL,finmb_878059,no_market,,12.545,,-0.09283,108.353,-0.1267606,,0.08,,227627008.0,,,0.657,,,,1577750400.0,0.0864,-12332000.0,-0.055999999999999994,,0.12938392,9.436833,0.81391,1640908800.0,1593475200.0,,,50271512.0,1666467968.0,,,,,,,,,,,,,,https://logo.clearbit.com/belships.com,47 23 50 08 82,,,,,
BGBIO,BerGenBio,Health care,32.65,32.6,32.75,376,,2849.04,-0.0151,-0.0046,-0.06709999999999999,0.3479,1.248,5009,Healthcare,36.0,"BerGenBio ASA, a clinical-stage biopharmaceutical company, develops medicines to treat immune evasive, drug resistant, and metastatic cancers. Its lead candidate is Bemcentinib, a bioavailable small molecule AXL inhibitor, which is in Phase II clinical development in two major cancer indications. The Phase II clinical trial program focuses on lung cancer, acute myeloid leukaemia, and myelodysplastic syndrome, as well as melanoma and triple negative breast cancer. In addition, it is developing tilvestamab, a function blocking antibody that is in Phase I clinical trial; and BGB601, a Phase I clinical trial antibody drug conjugate against human AXL that is linked to a cytotoxin. BerGenBio ASA has a collaboration agreement with Merck & Co. for clinical trials. The company was founded in 2007 and is headquartered in Bergen, Norway.",Bergen,47 55 96 11 59,Norway,[],http://www.bergenbio.com,1.0,Jonas Lies vei 91,Biotechnology,,33.15,32.9,30.098356,,0.0,,33.0,,305120.0,,33.15,34.462856,,32.9,,305120.0,,,,,,2.0093970000000003,,,32.45,2.0,NOK,,201960.0,,,,2857765120.0,,,585763.0,13109.015,32.45,32.85,,0.0,201960.0,54.0,-8.506494,,,11.4,32.75,False,,0.0,33.0,OSL,BERGENBIO ASA,BerGenBio ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,BGBIO.OL,finmb_107144331,no_market,,9387.956,,0.0,-9.001,1.117378,,-3.85,,87260000.0,,,9.085,,,,1577750400.0,0.18125,-218016992.0,-3.264,,0.12938392,3.6048431000000005,0.45501998,1640908800.0,1593475200.0,,,52011200.0,2046574464.0,,,,,,,,,,,,,,https://logo.clearbit.com/bergenbio.com,,,,,,
BEWI-ME,BEWi,Materials,21.2,20.6,21.2,2,,3050.89,0.039,0.0093,,,,7263,Consumer Cyclical,,"BEWi ASA engages in the development and manufacture of packaging solutions in Europe. It offers fish boxes, bicycle helmets, medicine packaging, and highchairs, as well as insulation products for building and infrastructure. BEWi ASA was incorporated in 2020 and is based in Hammarvika, Norway.",Hammarvika,,Norway,[],,1.0,Hammarvikringen 64,Packaging & Containers,,20.4,21.4,,,0.0,,21.4,,,,20.4,,,21.4,,,,,,,,,,,21.195,2.0,NOK,,117.0,,,,3050893056.0,,,,,21.195,21.195,,,117.0,21.4,,,,21.195,20.6,False,,,21.4,OSL,BEWI ASA,BEWi ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,BEWI-ME.OL,finmb_683162681,no_market,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.12938392,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSP-ME,Black Sea Property,Consumer discretionary,2.9,2.18,2.7,0,,48.27,,,,,,0459,Consumer Cyclical,,"Black Sea Property AS focuses on operating holiday resort under the Aheloy Beach Resort name in Bulgaria. The company was founded in 2015 and is based in Oslo, Norway.",Oslo,,Norway,[],http://www.blackseaproperty.no,1.0,Sagveien 23 A,Lodging,,2.9,2.14,2.96029,,0.0,,2.9,,35.0,,2.9,2.7297144,,2.14,,35.0,,,,,,-6.272964,,,2.14,4.0,NOK,,0.0,,,,48264992.0,,,620.0,,2.14,2.7,,,0.0,7.3288899999999995,,,,1.5,2.18,False,,,2.9,OSL,BLACK SEA.PROPERTY,Black Sea Property AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,BSP-ME.OL,finmb_321493830,no_market,,,,0.0,-38.143,-0.13666576,,,,16643100.0,,,6.561,,,,1577750400.0,,-6767000.0,-0.737,,0.12938392,0.4420058,,1640908800.0,1577750400.0,,,6894127.0,137582560.0,,1564531200.0,1:25,,,,,,,,,,,https://logo.clearbit.com/blackseaproperty.no,,,,,,
BON,Bonheur,Industrials,241.0,241.0,241.5,152,,10250.19,0.0063,0.0105,0.0711,0.2356,0.2545,0152,Industrials,3935.0,"Bonheur ASA, together with its subsidiaries, engages in the renewable energy, shipping/offshore wind, and cruise businesses primarily in Norway and internationally. The company's Renewable Energy segment develops, constructs, and operates wind farms with an installed capacity of 679 MW. Its Shipping/Offshore Wind segment owns and operates three self-propelled jack-up vessels for the transportation, installation, and service of offshore wind turbines. The company's Cruise segment owns and operates four cruise ships with an overall berth capacity of approximately 3,700 passengers, as well as operates river cruise vessel. Its Other Investments segment offers publications; PR software services; and software as a service-based Web and social monitoring solutions for small and medium businesses to leverage and understand online data. Bonheur ASA was incorporated in 1897 and is headquartered in Oslo, Norway.",Oslo,47 22 34 10 00,Norway,[],http://www.bonheur.no,1.0,Fred. Olsens gate 2,Conglomerates,,239.5,240.0,201.67609,0.017954071999999998,,,242.5,,29040.0,,239.5,228.05714,4.3,240.0,,29040.0,,,,4.3,1590624000.0,0.904216,,,239.0,2.0,NOK,,12180.0,,,,10250187776.0,,,29481.0,1.3936793,239.0,241.0,,50900.0,12180.0,246.0,,,2.68,134.0,240.5,False,0.018000000000000002,100000.0,242.5,OSL,BONHEUR ASA,Bonheur ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,BON.OL,finmb_878177,no_market,,2.0069999999999997,,-0.0892,17.889,0.27077746,,,,42531900.0,,,142.862,,,,1577750400.0,0.23836999999999997,-656028032.0,-15.424000000000001,,0.12938392,1.6869427,0.53275,1640908800.0,1593475200.0,,,19534048.0,14760988672.0,,1149120000.0,4:1,,,,,,,,,,,https://logo.clearbit.com/bonheur.no,,,,,,
BOR,Borgestad,Materials,14.2,14.2,14.55,15,LP,180.58,-0.0139,-0.0533,-0.1041,-0.29,-0.2391,3712,Industrials,,"Borgestad ASA develops, manufactures, distributes, and installs refractory products in Norway. The company also develops and manages real estate properties. Its properties include Agora Bytom, a shopping center with a gross area of 52,000 square meters and a rental area of approximately 30,000 square meters, as well as a parking garage with 820 parking spaces in Poland; and Borgestad Business Park, a rented commercial premises used for the storage, production, and offices. Borgestad ASA was founded in 1904 and is headquartered in Skien, Norway.",Skien,47 35 54 24 00,Norway,[],http://borgestad.no,1.0,Gunnar Knudsensveg 144,Building Products & Equipment,,14.4,14.5,13.198768,,0.0,,14.5,,5821.0,,14.4,15.961429,,14.5,,5821.0,,,,,1307664000.0,1.386144,,,13.95,2.0,NOK,,14588.0,,,,180692160.0,,,21954.0,0.20803216,13.95,14.55,,75000.0,14588.0,32.0,-3.3569739999999997,,,9.1,14.2,False,,75000.0,14.5,OSL,BORGESTAD ASA,Borgestad ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,BOR.OL,finmb_878193,no_market,,1.371,,-0.038429998,32.874,-0.25520837,,-4.23,,12724800.0,,,39.838,,,,1577750400.0,0.0,-33378000.0,-3.4589999999999996,,0.12938392,0.35644358,0.8880100000000001,1640908800.0,1593475200.0,,,3296749.0,1190788608.0,,,,,,,,,,,,,,https://logo.clearbit.com/borgestad.no,,,,,,
BDRILL,Borr Drilling,Energy,6.77,6.76,6.77,91,,1061.92,0.0007000000000000001,-0.0791,-0.2372,-0.9108,-0.8875,HM11,Energy,694.0,"Borr Drilling Limited operates as an offshore drilling contractor to the oil and gas industry worldwide. It owns, contracts, and operates jack-up rigs for operations in shallow-water areas, including the provision of related equipment and work crews to conduct oil and gas drilling and workover operations for exploration and production. The company serves oil and gas exploration and production companies, such as integrated oil companies, state-owned national oil companies, and independent oil and gas companies. As of December 31, 2019, it operated a fleet of 27 jack-up drilling rigs and one semi-submersible rig. The company was formerly known as Magni Drilling Limited and changed its name to Borr Drilling Limited in December 2016.Borr Drilling Limited was founded in 2016 and is based in Hamilton, Bermuda.",Hamilton,441 737 0152,Bermuda,[],http://www.borrdrilling.com,1.0,S.E. Pearman Building,Oil & Gas Drilling,2nd Floor 9 Par-la-Ville Road,6.75,6.75,9.274703,,0.0,,6.895,,369194.0,,6.75,8.482999999999999,,6.75,,369194.0,,,,,,3.689285,,,6.7,2.0,NOK,,148139.0,,,,1071910464.0,,,2012393.0,2.793616,6.7,6.77,,0.0,148139.0,80.0,-48.25,,,2.5995,6.765,False,,0.0,6.895,OSL,BORR DRILLING LTD,Borr Drilling Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,BDRILL.OL,finmb_412495516,no_market,,7.6339999999999995,,-0.8759399999999999,585.832,-0.8933870999999999,,-0.14,,156972000.0,,,7.162999999999999,,,,1577750400.0,0.5864,-336100000.0,-2.909,,0.12938392,0.9430405999999999,0.26895002,1640908800.0,1593475200.0,,,102587610.0,2929162240.0,,1561507200.0,1:5,,,,,,,,,,,https://logo.clearbit.com/borrdrilling.com,,,,,,
BRG,Borregaard,Materials,133.4,133.0,133.4,255,,13286.82,0.0121,0.0587,0.1267,0.4367,0.4836,1701,Basic Materials,1103.0,"Borregaard ASA develops, produces, and sells biomaterials, biochemicals, and fine chemicals in Norway, rest of Europe, the United States, Asia, and internationally. It operates through three segments: BioSolutions, BioMaterials, and Fine Chemicals. The BioSolutions segment provides biopolymers that are used as binding and dispersing agents for a range of applications, such as construction, industrial binders, agrochemicals, and batteries; and biovanillin for flavor and fragrance companies, as well as for the food and beverage industry. This segment also engages in chemicals trading activities. The BioMaterials segment offers specialty cellulose for use as a raw material in the production of cellulose ethers, cellulose acetate, and other specialty products, as well as provides cellulose fibrils for industrial applications. The Fine Chemicals segment provides pharma intermediates and bioethanol. Borregaard ASA was incorporated in 2012 and is headquartered in Sarpsborg, Norway.",Sarpsborg,47 69 11 80 00,Norway,[],http://www.borregaard.com,1.0,Hjalmar Wessels vei 6,Specialty Chemicals,PO Box 162,131.8,133.0,103.889854,0.017450683,0.6183,,134.4,,65686.0,,131.8,122.57713999999999,2.3,133.0,,65686.0,,,,2.3,1592265600.0,0.010843,,,131.2,2.0,NOK,35.78326,39231.0,,,,13286492160.0,,,82025.0,2.5536215,131.2,133.4,,721000.0,39231.0,134.4,24.934578,,,75.0,133.0,False,0.0175,391200.0,134.4,OSL,BORREGAARD ASA,Borregaard ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,BRG.OL,finmb_216329283,no_market,,2.965,,0.0715,15.332,0.33891213,,5.35,,99598896.0,,,29.38,,,,1577750400.0,0.56839,372000000.0,3.728,,0.12938392,4.540503500000001,0.07203999999999999,1640908800.0,1593475200.0,,,91491267.0,15424379904.0,,,,,,-0.172,,,,,,,,https://logo.clearbit.com/borregaard.com,47 69 11 87 70,,,,,
BOUVET,Bouvet,Information technology,602.0,600.0,602.0,51,,6170.22,-0.0066,0.0067,0.1231,0.5766,1.0736,0369,Technology,1594.0,"Bouvet ASA provides information technology, digital communication, and enterprise management services in Norway, Sweden, and internationally. The company designs, develops, and provides advisory services on IT solutions and digital communication. Bouvet ASA was founded in 2002 and is based in Oslo, Norway.",Oslo,47 23 40 60 00,Norway,[],http://www.bouvet.no,1.0,SÃ¸rkedalsveien 8,Information Technology Services,,606.0,604.0,468.88406,0.013613861000000001,0.4054,,604.0,,3228.0,,606.0,555.7143,8.25,604.0,,3228.0,,,,8.25,1590105600.0,0.8,,,598.0,2.0,NOK,29.572135999999997,1074.0,,,,6170199040.0,,,4254.0,2.6982985,598.0,602.0,,166400.0,1074.0,608.0,43.49711,,4.03,291.0,600.0,False,0.0136,27300.0,604.0,OSL,BOUVET ASA,Bouvet ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,BOUVET.OL,finmb_34102981,no_market,,2.63,,0.09205,20.64,0.98644066,,13.84,,10249500.0,,,36.035,,,,1577750400.0,0.31916,210491008.0,20.357,,0.12938392,16.70598,0.29916,1640908800.0,1593475200.0,,,7616838.0,6013655040.0,,,,,,0.41200000000000003,,,,,,,,https://logo.clearbit.com/bouvet.no,,,,,,
BRA-ME,BRAbank,Financials,0.51,0.52,0.53,5,,319.22,0.0,0.0851,0.301,0.1039,-0.5785,5014,Financial Services,51.0,"BRAbank ASA operates as a digital bank in Norway. It offers consumer finance, unsecured financing to private individuals, saving accounts, and credit cards, as well as payment insurance loans and payment solutions. The company was formerly known as Monobank ASA and changed its name to BRAbank ASA in June 2019. BRAbank ASA was founded in 2015 and is headquartered in Bergen, Norway.",Bergen,47 55 96 10 00,Norway,[],http://www.brabank.no,1.0,Starvhusgaten 4,Banks—Regional,,0.51,0.51,0.39166665,,0.0,,0.51,,482096.0,,0.51,0.45565712,,0.51,,482096.0,,,,,,1.3326879999999999,,,0.51,4.0,NOK,,28256.0,,,,319218656.0,,,871581.0,6.0474114000000005,0.51,0.525,,,28256.0,2.26,,,,0.262,0.52,False,,,0.51,OSL,BRABANK ASA (NEW),BRAbank ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,BRA-ME.OL,finmb_316669435,no_market,,6.312,,-1.80192,,-0.5887097,,,,625918976.0,,,1.306,,,,1577750400.0,,-95116000.0,-0.152,,0.12938392,0.39050534,,1640908800.0,1593475200.0,,,320670596.0,333178464.0,,1583884800.0,0:1,,,,,,,,,,,https://logo.clearbit.com/brabank.no,,,,,,
