ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
EPR,Europris,Consumer discretionary,44.54,44.54,44.64,103,,7385.56,-0.0054,0.0054,-0.0309,0.3594,0.8865000000000001,1661,Consumer Defensive,1814.0,"Europris ASA operates as a discount variety retailer in Norway. The company sells own brand, private-label, and branded merchandise, including personal care, animal, home and interior, leisure time, clothes and shoes, fix home, household, garn, and enterprise assortment products. As of March 26, 2020, it operated 265 stores. The company was formerly known as EPH II AS and changed its name to Europris ASA in May 2015. The company was founded in 2011 and is headquartered in RolvsÃ¸y, Norway.",RolvsÃ¸y,,Norway,[],http://www.europris.no,1.0,Dikeveien 57,Discount Stores,,44.78,44.86,38.283455,0.04354623,0.58669996,,44.88,,442517.0,,44.78,45.357647,1.95,44.86,,442517.0,,,,1.95,1588204800.0,0.771777,,,44.32,2.0,NOK,13.579267999999999,36903.0,,,,7385579008.0,,,672210.0,1.0598061,44.32,44.68,,79600.0,36903.0,50.75,17.196913000000002,,,23.6,44.54,False,0.0424,95300.0,44.88,OSL,EUROPRIS ASA,Europris ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EPR.OL,finmb_293420901,no_market,,1.5719999999999998,,0.078049995,12.3,0.8538773999999999,,2.59,,165819008.0,,,11.468,,,,1577750400.0,0.53228,543936000.0,3.28,,0.15912509,3.8838506,0.03046,1640908800.0,1593475200.0,,,159459440.0,10957578240.0,,,,,,1.399,,,,,,,,https://logo.clearbit.com/europris.no,,,,,,
EXTX-ME,EXACT Therapeutics,Health care,35.0,35.5,36.0,0,,1048.87,,,0.0288,,,0379,Healthcare,4.0,"EXACT Therapeutics AS, a clinical stage biotech company, develops a technology platform for targeted therapeutic enhancement, Acoustic Cluster Therapy (ACT). The ACT sonoporation is an approach to ultrasound-mediated, targeted drug enhancement with the potential to amplify the clinical utility of a range of therapeutic agents across various indications, including within oncology (chemotherapy and immunotherapy), infectious diseases, and neurological conditions. The company was founded in 2012 and is based in Oslo, Norway.",Oslo,,Norway,[],http://www.exact-tx.com,1.0,Ullernchausseen 64,Biotechnology,,35.0,36.0,36.708538,,0.0,,36.0,,5397.0,,35.0,36.708538,,36.0,,5397.0,,,,,,,,,35.0,2.0,NOK,,1820.0,,,,1048873024.0,,,12560.0,141.2063,35.0,35.995,,,1820.0,53.592,,,,26.0,35.0,False,,,36.0,OSL,EXACT THERAPEUTICS,EXACT Therapeutics AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,EXTX-ME.OL,finmb_582869177,no_market,,141.20600000000002,,-2.0169599999999996,-66.82600000000001,0.13106453,,,,29967800.0,,,1.4040000000000001,,,,1577750400.0,,-14981884.0,-0.5,,0.15912509,24.928774,,1640908800.0,,,,29885039.0,1048871232.0,,1595808000.0,250:1,,,,,,,,,,,https://logo.clearbit.com/exact-tx.com,,,,,,
FJORD,Fjord1,Industrials,42.7,42.5,42.7,5,,4265.44,-0.004699999999999999,-0.0093,-0.0469,0.1667,0.1699,6900,Industrials,1056.0,"Fjord1 ASA, together with its subsidiaries, operates passenger ferries and other passenger boats in Norway. The company operates in four segments: Ferry, Passenger Boat, Catering, and Tourism. The company's ferries and passenger boats transport vehicles and passengers. It also offers catering and tourism, shipyard, and travel agency services; and manages properties. The company was founded in 2001 and is headquartered in FlorÃ¸, Norway. Fjord1 ASA is a subsidiary of Havilafjord AS.",FlorÃ¸,47 57 75 70 00,Norway,[],http://www.fjord1.no,1.0,Strandavegen 15,Marine Shipping,,42.9,43.3,42.104347,0.06293706,1.6071,,43.3,,11720.0,,42.9,44.570586999999996,2.7,43.3,,11720.0,,,,,1557878400.0,0.85,,,42.7,2.0,NOK,25.492538,402.0,,,,4266139904.0,,,24064.0,1.5245203,42.7,42.8,,0.0,402.0,46.9,12.165242,,,31.0,42.5,False,,0.0,43.3,OSL,FJORD1 ASA,Fjord1 ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,FJORD.OL,finmb_22655336,no_market,,3.6289999999999996,,0.059789999999999996,13.036,0.17630863,,3.51,,99909600.0,,,22.394000000000002,,,,1577750400.0,0.11310001,167319008.0,1.675,,0.15912509,1.9067608,0.85439,1640908800.0,1585612800.0,,,14465911.0,10156541952.0,,,,,,,,,,,,,,https://logo.clearbit.com/fjord1.no,,,,,,
FKRAFT,Fjordkraft Holding,Utilities,90.1,90.0,90.4,539,,9423.22,0.047699999999999985,0.0663,0.17010000000000006,0.6172,1.0659999999999998,5147,Utilities,293.0,"Fjordkraft Holding ASA, together with its subsidiaries, engages in the purchase, sale, and portfolio management of electrical power to households, private and public companies, and municipalities in Norway. It operates through Consumer and Business segments. The Consumer segment sells electrical power and related services to private consumers. The Business segment sells electrical power and related services to business consumers. The company also provides mobile phone services to private customers. Fjordkraft Holding ASA was founded in 2001 and is headquartered in Bergen, Norway.",Bergen,47 23 00 61 00,Norway,[],http://www.fjordkraft.no,1.0,Folke Bernadottes Vei 38,Utilities—Regulated Electric,,86.0,87.5,74.843475,0.034883723,0.5528,,92.5,,143469.0,,86.0,78.92941,3.0,87.5,,143469.0,,,,3.0,1587600000.0,0.182557,,,87.2,2.0,NOK,22.601707,148913.0,,,,9412740096.0,,,210467.0,1.5988619,87.2,90.4,,0.0,148913.0,92.5,,,,46.1,89.8,False,0.0353,0.0,92.5,OSL,FJORDKRAFT HLDG,Fjordkraft Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,FKRAFT.OL,finmb_551325968,no_market,,1.442,,0.07124,14.312999999999999,0.82978725,,,,104586000.0,,,11.130999999999998,,,,1577750400.0,0.41085997,419416000.0,3.9819999999999998,,0.15460408,8.085527,0.3204,1640908800.0,1585612800.0,,,85416677.0,8491374592.0,,,,,,0.366,,,,,,,,https://logo.clearbit.com/fjordkraft.no,,,,,,
FLNG,FLEX LNG,Energy,47.88,47.64,47.9,118,,2590.81,-0.016399999999999998,-0.0603,-0.0519,-0.463,-0.4281,HM08,Energy,8.0,"Flex LNG Ltd., through its subsidiaries, engages in the seaborne transportation of liquefied natural gas (LNG) worldwide. As of December 31, 2019, it owned and operated six LNG carriers. It also provides chartering and management services. Flex LNG Ltd. was founded in 2006 and is based in Hamilton, Bermuda.",Hamilton,441 295 6935,Bermuda,[],http://www.flexlng.com,1.0,Par-La-Ville Place,Oil & Gas Midstream,4th Floor 14 Par-La-Ville Road,48.68,48.48,51.592175,0.0041084634,1.8944,,48.5,,74025.0,,48.68,50.166763,0.2,48.48,,74025.0,,,,1.87,1583798400.0,0.5864090000000001,,,47.1,2.0,NOK,474.0594,33942.0,,,,2590815488.0,,,120862.0,18.636547,47.1,47.9,,219600.0,33942.0,108.2,342.0,,,38.1,47.68,False,0.0369,100000.0,48.5,OSL,FLEX LNG LTD (BM),Flex LNG Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,FLNG.OL,finmb_36151890,no_market,,25.048000000000002,,0.039760000000000004,35.01,-0.42397332,,0.14,,54110600.0,,,15.136,,,,1577750400.0,0.19859000000000002,5528000.0,0.10099999999999999,,0.15912509,3.1633193,0.4586,1640908800.0,1585612800.0,,,28830660.0,3482161408.0,,1552262400.0,1:10,,,,,,,,,,,https://logo.clearbit.com/flexlng.com,441 295 3494,,,,,
FRO,Frontline,Energy,73.3,73.1,73.25,270,,14490.85,-0.0095,-0.0298,0.0273,-0.2484,0.209,HM 08,Energy,157.0,"Frontline Ltd., a shipping company, engages in the seaborne transportation of crude oil and oil products worldwide. It owns and operates oil and product tankers. As of December 31, 2019, the company operated a fleet of 71 vessels. It is also involved in the charter, purchase, and sale of vessels. Frontline Ltd. is based in Hamilton, Bermuda.",Hamilton,441 295 6935,Bermuda,[],http://www.frontline.bm,1.0,Par-la-Ville Place,Oil & Gas Midstream,14 Par-la-Ville Road PO Box HM 1593,74.0,73.9,79.51475,0.016216216999999998,0.3623,,73.9,,398962.0,,74.0,71.661766,1.2,73.9,,398962.0,,,,27.07,1591142400.0,0.32346199999999997,,,72.9,2.0,NOK,51.334267,67821.0,,,,14562397184.0,,,859430.0,12.885069999999999,72.9,73.3,,173100.0,67821.0,123.0,170.0,,,55.0,73.1,False,0.35950002,75700.0,73.9,OSL,FRONTLINE LTD,Frontline Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,FRO.OL,finmb_144797851,no_market,,14.965,,0.23471999999999998,34.02,0.05907178,,0.43,,197692000.0,,,8.113999999999999,,,,1577750400.0,0.29650998,265272000.0,1.4240000000000002,,0.15912509,9.009119,0.50473,1640908800.0,1585612800.0,,,98284714.0,16913206272.0,,1454544000.0,1:5,,,3.13,,,,,,,,https://logo.clearbit.com/frontline.bm,441 295 3494,,,,,
GIG,Gaming Innovation Group,Consumer discretionary,7.15,7.14,7.21,13,,638.42,0.0,-0.0232,0.1242,-0.127,-0.26890000000000003,STJ 3148,Consumer Cyclical,487.0,"Gaming Innovation Group Inc., through its subsidiaries, provides and facilitates a platform for Internet gambling, gaming, and betting in Nordic countries, other European countries, and internationally. It operates in two segments, Business-to-Business (B2B) and Business-to-Consumer (B2C). The company offers profile management system with integrated KYC tools to verify end users, which comprises of payment gateway, gaming tools, and regulatory adaption engine, as well as bonus, affiliate, and content management systems. It also designs, hosts, and distributes in-house-developed and third-party games, such as casino; and offers sportsbook solutions that helps the customers to offer betting experience to their end users. In addition, it provides iGaming end user leads for casino and sportsbook customers using the techniques and technology in social media, adwords, permission marketing, and display advertising; and digital agency, which comprises of ad-tech, publishing, and paid media channels. Additionally, it offers front end development, compliance standards, payments, and product management services. Further, the company offers B2C casino, sports betting, and poker services through its own brands, such as Guts.com, Betspin.com, Rizk.com, SuperLenny.com, Kaboo.com, Thrills.com, and Highroller.com. The company was founded in 2012 and is headquartered in St Julians, Malta.",St Julians,356 2711 0277,Malta,[],http://www.gig.com,1.0,@GiG Beach,Gambling,Golden Mile Business Centre Triq Id-Dragunara,7.15,7.15,5.372826,,0.0,,7.15,,270498.0,,7.15,6.7417645,,7.15,,270498.0,,,,,,0.837398,,,7.15,2.0,NOK,,17611.0,,,,643540032.0,,,202014.0,,7.15,7.25,,86600.0,17611.0,10.92,71.5,,,2.05,7.13,False,,1568100.0,7.15,OSL,GAMING INNOVATION,Gaming Innovation Group Inc.,Europe/Oslo,CEST,False,7200000.0,EQUITY,GIG.OL,finmb_285246636,no_market,,,,-1.33099,,-0.28100002,,0.1,,90005600.0,,,1.355,,,,1577750400.0,0.13146,,-0.08,,0.15912509,5.276753,0.53973,1640908800.0,1593475200.0,,,33496494.0,643540224.0,,1545177600.0,1:10,,,,,,,,,,,https://logo.clearbit.com/gig.com,,,,,,
RISH,GC Rieber Shipping,Industrials,6.45,5.65,6.3,0,,554.91,,,0.1121,-0.2134,-0.1284,5058,Industrials,32.0,"GC Rieber Shipping ASA engages in the design, development, construction, and maritime operation of specialized vessels within the offshore/shipping business in Norway, Great Britain, Africa, and the Netherlands. It operates through Subsea and Ice/Support segments. The Subsea segment owns and operates subsea vessels that are primarily used for construction, inspection, maintenance, and repair of subsea installations. The Ice/Support segment owns and operates a vessel within ice/support that provides services for scientific expeditions and logistics operations, as well as for the oil and gas sector. The company operates 11 vessels and has direct and indirect ownership of 23 advanced special purpose vessels. It also provides marine ship management and project development services. The company was founded in 1879 and is headquartered in Bergen, Norway. GC Rieber Shipping ASA is a subsidiary of GC Rieber AS.",Bergen,47 55 60 68 00,Norway,[],http://www.gcrieber-shipping.com,1.0,Solheimsgaten 15,Marine Shipping,,6.45,6.0,6.3730435,0.07751938,0.0,,6.45,,3124.0,,6.45,6.173529599999999,0.5,6.0,,3124.0,,,,,1428624000.0,0.991289,,,6.0,2.0,NOK,,626.0,,,,554911552.0,,,5685.0,2.7500139999999997,6.0,6.3,,110000.0,626.0,11.5,,,,4.5,5.65,False,,100000.0,6.45,OSL,GC RIEBER SHIPPING,GC Rieber Shipping ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,RISH.OL,finmb_884214,no_market,,8.232999999999999,,-0.90569,20.480999999999998,-0.122302175,,,,86032800.0,,,20.62,,,,1577750400.0,0.018969999999999997,-182755008.0,-2.124,,0.15912509,0.3128031,0.92489,1640908800.0,1585612800.0,,,8121469.0,1661344640.0,,1176422400.0,10:1,,,,,,,,,,,https://logo.clearbit.com/gcrieber-shipping.com,,,,,,
GENT-ME,Gentian Diagnostics,Health care,77.5,75.5,77.5,16,,1193.71,0.006500000000000001,0.25,0.2917,0.242,0.5849,1596,Healthcare,46.0,"Gentian Diagnostics AS researches, develops, and produces biochemical reagents for use in medical diagnostics and research in Europe, Asia, the United States. It offers in-vitro diagnostic (IVD) and molecular diagnostic tests for medical laboratories and universities. The company's products include Plasma Calprotectin, a particle enhanced turbidimetric immunoassay (PETIA) for quantitative analysis of total calprotectin in plasma; and Cystatin C, a PETIA for use on a range of clinical chemistry analyzers. . It also offers Canine CRP, an IVD test for the quantitative determination of Canine CRP in dog serum plasma; PreTect HPV-Proofer, an assay for the qualitative detection of the presence of human papillomavirus; and PreTect SEE, a control test for NILM cytology. The company was founded in 2001 and is headquartered in Moss, Norway.",Moss,47 99 33 99 05,Norway,[],http://www.gentian.com,1.0,Bjornasveien 5,Diagnostics & Research,,77.0,77.0,52.486957999999994,,0.0,,80.0,,8988.0,,77.0,60.382355000000004,,77.0,,8988.0,,,,,,0.736526,,,77.0,2.0,NOK,,2086.0,,,,1193709312.0,,,7920.0,19.114029000000002,77.0,77.5,,,2086.0,80.0,,,,38.0,75.5,False,,,80.0,OSL,GENTIAN DIAGNOSTIC,Gentian Diagnostics AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,GENT-ME.OL,finmb_413765020,no_market,,16.471,,-0.61030996,-41.085,0.48979592,,,,15402700.0,,,13.222000000000001,,,,1577750400.0,0.26521999999999996,-38115000.0,-2.477,,0.15912509,5.861443,0.48766997,1640908800.0,1585612800.0,,,6773345.0,1028645312.0,,,,,,,,,,,,,,https://logo.clearbit.com/gentian.com,,,,,,
GJF,Gjensidige Forsikring,Financials,187.5,187.4,187.6,244,,93747.89,-0.0011,-0.0147,-0.0183,0.0176,0.1036,0191,Financial Services,3620.0,"Gjensidige Forsikring ASA operates as a general insurance company in Norway, Denmark, Sweden, Lithuania, Latvia, and Estonia. The company operates through six segments: General Insurance Private, General Insurance Commercial, General Insurance Denmark, General Insurance Sweden, General Insurance Baltics, and Pension. It offers various insurance products, including motor vehicles, property, leisure boats, and accident and health insurance products, as well as insurance products in the areas of liability, commercial, municipality, and agriculture, coastal and marine/transport, and defined contribution scheme; travel; and life and pet insurance products. The company also provides pension and savings products comprising occupational pensions, private pension savings, spouse/cohabitant pension, child's pension, and individual disability pensions. It distributes its products through its distribution network, as well as through agents, partnerships, brokers, telephone, digital solutions, and sales offices to private and commercial customers. The company is headquartered in Oslo, Norway. Gjensidige Forsikring ASA is a subsidiary of Gjensidigestiftelsen.",Oslo,47 91 50 31 00,Norway,[],http://www.gjensidige.no,1.0,Schweigaardsgate 21,Insurance—Diversified,,187.7,187.4,184.21523,0.03782632,0.0,,187.5,,255231.0,,187.7,188.19118,7.1,187.4,,255231.0,,,,,1585267200.0,0.430313,,,186.4,2.0,NOK,23.800457,29975.0,,,,93750001664.0,,,473770.0,3.3990915,186.4,187.6,,118100.0,29975.0,208.8,19.695377,,,145.25,187.5,False,,96300.0,187.5,OSL,GJENSIDIGE FORSIKR,Gjensidige Forsikring ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,GJF.OL,finmb_4497069,no_market,,1.8869999999999998,,0.14282999999999998,9.899,0.09286749,,9.52,,500000000.0,,,56.1,,,,1577750400.0,0.30024,3939399936.0,7.877999999999999,,0.15912509,3.342246,0.6395,1640908800.0,1593475200.0,,,497370053.0,52049268736.0,,,,,,0.455,,,,,,,,https://logo.clearbit.com/gjensidige.no,,,,,,
GEOS-ME,Golden Energy Offshore Services,Energy,1.03,1.05,,0,,47.04,,,,,,6002,Industrials,,"Golden Energy Offshore Services AS, together with its subsidiaries, engages in the shipping business in Europe and Africa. The company owns 4 platform supply vessels. Golden Energy Offshore Services AS was incorporated in 2013 and is headquartered in Aalesund, Norway.",Ãlesund,47 70 10 26 60,Norway,[],http://www.geoff.no,1.0,St Olavs Plass 1,Marine Shipping,,1.03,1.03,1.6192753,,0.0,,1.03,,0.0,,1.03,1.1258823999999998,,1.03,,0.0,,,,,,0.34475100000000003,,,1.03,4.0,NOK,,0.0,,,,47044012.0,,,969.0,0.42625448,1.03,0.0,,,0.0,5.1,,,,1.0,0.0,False,,,1.03,OSL,GOLDEN ENGY OFFSHO,Golden Energy Offshore Services AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,GEOS-ME.OL,finmb_382050544,no_market,,2.633,,-0.15581,17.076,-0.7425,,,,45673800.0,,,8.079,,,,1577750400.0,0.4456,-17196492.0,-0.541,,0.15912509,0.12749101,0.0,1640908800.0,1577750400.0,,,19335649.0,290545120.0,,,,,,,,,,,,,,https://logo.clearbit.com/geoff.no,47 70 10 26 61,,,,,
GOGL,Golden Ocean Group,Industrials,37.7,37.62,37.7,280,,5401.57,-0.0223,0.0059,0.0267,-0.2508,-0.208,HM 08,Industrials,37.0,"Golden Ocean Group Limited, a shipping company, owns and operates a fleet of dry bulk vessels comprising of Newcastlemax, Capesize, Panamax, and Ultramax vessels worldwide. It owns and operates dry bulk vessels in the spot and time charter markets. The company transports bulk commodities, such as ores, coal, grains, and fertilizers. As of March 12, 2020, it owned a fleet of 67 vessels. Golden Ocean Group Limited is based in Hamilton, Bermuda.",Hamilton,441 295 6935,Bermuda,[],http://www.goldenocean.bm,1.0,Par-la-Ville Place,Marine Shipping,14 Par-la-Ville Road PO Box HM 1593,38.56,38.0,35.785652,0.0051867217,,,38.28,,708799.0,,38.56,35.971176,0.2,38.0,,708799.0,,,,2.24,1583366400.0,1.7186810000000001,,,37.0,2.0,NOK,,181372.0,,,,5401580544.0,,,1022308.0,7.5437174,37.0,37.7,,470900.0,181372.0,59.6,,,,26.5,37.62,False,0.059699997000000005,400000.0,38.28,OSL,GOLDEN OCEAN GROUP,Golden Ocean Group Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,GOGL.OL,finmb_262789605,no_market,,9.236,,-0.17368001,37.778,-0.30018622,,,,143278000.0,,,9.101,,,,1577750400.0,0.2715,-124361000.0,-0.871,,0.15912509,4.142402,0.36176997,1640908800.0,1593475200.0,,,91444125.0,6613208064.0,,1470009600.0,1:5,,,,,,,,,,,https://logo.clearbit.com/goldenocean.bm,441 295 3494,,,,,
GOD,Goodtech,Industrials,7.25,7.1,7.25,12,LP,163.96,0.0069,0.0357,0.0902,0.0584,0.1154,0663,Industrials,,"Goodtech ASA operates as an automation, power, and industrial engineering company in Norway, Sweden, Finland, Europe, and internationally. It designs and supplies turnkey systems to convert and modernize existing systems, such as operator, process safety, industrial IT, and control systems; and provides service and support in electrical, mechanical, automation, and industrial IT sectors. The company also delivers proprietary technologies and customized solutions, including packaging machines, bulk handling systems, and logistic and machining solutions, as well as provides engineering and aftermarket services. In addition, it supplies power systems for power, oil and gas, and renewable energy industries; and constructs and operates electrical systems. Further, the company provides products and solutions, such as water purification, waste water treatment, industrial water, energy recovery technology, and biogas systems. It serves a range of customers within process and manufacturing, aquaculture, oil and gas, power, and water treatment industries. Goodtech ASA was founded in 1913 and is headquartered in Oslo, Norway.",Oslo,47 81 56 86 00,Norway,[],http://www.goodtech.no,1.0,Innspurten 15,Engineering & Construction,Etterstad PO Box 6578,7.2,7.15,6.555899,0.20833334,0.0,,7.4,,52007.0,,7.2,6.87,1.5,7.15,,52007.0,,,,,1398643200.0,1.1933790000000002,,,7.15,2.0,NOK,805.5556,9356.0,,,,163955856.0,,,25301.0,0.3637377,7.15,7.25,,27800.0,9356.0,9.0,,,,4.72,7.1,False,,66200.0,7.4,OSL,GOODTECH ASA,Goodtech ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,GOD.OL,finmb_7668624,no_market,,0.429,,0.00045000002,-45.538000000000004,0.08270669,,,,22614600.0,,,10.152000000000001,,,,1577750400.0,0.029460002000000002,-8442000.0,0.009000000000000001,,,0.71414495,0.59415,1640908800.0,1585612800.0,,,12468544.0,193309904.0,,1336348800.0,1:10,,,-0.8390000000000001,,,,,,,,https://logo.clearbit.com/goodtech.no,,,,,29ef84a6-23af-3318-aff7-9e049cd7307d,
GSF,Grieg Seafood,Consumer staples,97.7,97.7,97.8,931,,10789.36,-0.0036,-0.0929,0.0707,-0.3036,-0.2205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRONG-ME,Grong Sparebank,Equity certificates,112.0,111.0,112.0,4,LP,332.92,,,-0.0088,0.1049,0.1364,7870,Financial Services,62.0,"Grong Sparebank, an independent savings bank, provides a range of banking products and services in Norway. It offers bank savings accounts; fund savings; retirement savings; and car loans, mortgage loans, loans to other vehicles, and other loans and refinancing services. The company also provides various type of insurance, such as home and leisure, car and other vehicle, animal, building, mortgage, employee, and business insurance; bank guarantees, construction loans, overdrafts, leasing facilities, and corporate loans; credit facilities; payment and bank cards, and Internet and mobile banking services; and real estate agency services. It has branches in SnÃ¥sa, Lierne, MosjÃ¸en, Namsos, Steinkjer, and RÃ¸rvik. Grong Sparebank was founded in 1862 and is based in Grong, Norway.",Grong,47 74 31 28 60,Norway,[],http://www.grong-sparebank.no,1.0,Sundspetvegen 2,Banks—Regional,,111.0,111.0,108.057556,0.06306306,0.8255,,112.0,,183.0,,111.0,112.11429,7.0,111.0,,183.0,,,,7.0,1584057600.0,0.054574,,,111.0,2.0,NOK,13.20599,1189.0,,,,332917760.0,,,880.0,1.8292085,111.0,112.0,,,1189.0,118.0,,,,96.0,111.0,False,0.0631,,112.0,OSL,GRONG SPAREBANK,Grong Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,GRONG-ME.OL,finmb_42115965,no_market,,8.347000000000001,,0.30028,,0.05714285400000001,,,,2972480.0,,,262.916,,,,1577750400.0,0.03611,25826000.0,8.481,,,0.4259916,0.0,1640908800.0,1593475200.0,,,1992599.0,1519185664.0,,,,,,0.36200000000000004,,,,,,,,https://logo.clearbit.com/grong-sparebank.no,47 74 31 28 61,,,,e1a9280d-7287-3862-aa78-b95ec7bce240,
GYL,Gyldendal,Consumer discretionary,496.0,478.0,525.0,0,,1144.34,,,0.0333,0.1192,0.2914,0164,Communication Services,,"Gyldendal ASA, through its subsidiaries publishes and sells books in Norway. It also operates 142 bookstores; and ark.no, an online bookstore. In addition, it publishes dictionaries, and encyclopedias and other reference books in book and digital forms. The company was founded in 1925 and is based in Oslo, Norway.",Oslo,47 22 03 41 00,Norway,[],http://www.gyldendalasa.no,1.0,Sehestedsgate 4,Publishing,,496.0,505.0,494.53958,0.02016129,0.4337,,505.0,,56.0,,496.0,486.6,10.0,505.0,,56.0,,,,7.0,1593129600.0,0.171312,,,496.0,2.0,NOK,30.734911,205.0,,,,1144336512.0,,,49.0,0.5651326999999999,496.0,525.0,,7100.0,205.0,600.0,,,2.01,326.0,478.0,False,0.014099998999999998,1300.0,505.0,OSL,GYLDENDAL ASA,Gyldendal ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,GYL.OL,finmb_9237616,no_market,,0.594,,0.01839,10.6,0.27179492,,,,2307130.0,,,356.81199999999995,,,,1577750400.0,0.0,37232000.0,16.137999999999998,,,1.3900877,0.9565799999999999,1640908800.0,1577750400.0,,,,1202331008.0,,,,,,-0.10300000000000001,,,,,,,,https://logo.clearbit.com/gyldendalasa.no,,,,,416c704a-5f3e-33e9-8594-1e79dea9083e,
HAFNIA,Hafnia Limited,Energy,16.34,16.14,16.32,10,,5931.35,-0.0012,-0.0274,0.0277,-0.343,,HM 1189,Industrials,,"Hafnia Limited, owns and operates oil product tankers. The company operates in four segments: Long Range II (LR2), Long Range I (LR1), Medium Range (MR), and Handy size (Handy). It transports oil and oil products to national and international oil companies, and chemical companies, as well as trading and utility companies. The company provides ship owning, ship-management, chartering, investment, and agency office services. As of April 29, 2020, the company operated a fleet of 174 vessels in pools, including newbuilds, of which 102 are owned or chartered-in including six owned LR2s, 27 owned and nine chartered-in LR1s, 41 owned and six chartered-in MRs, and 13 owned Handy vessels. The company is based in Hamilton, Bermuda. Hafnia Limited is a subsidiary of BW Group Limited.",Hamilton,,Bermuda,[],http://www.hafniabw.com,1.0,Washington Mall Phase 2,Marine Shipping,4th Floor Suite 400 22 Church Street,16.36,16.44,17.910566,0.0034841076,0.1685,,16.44,,95497.0,,16.36,16.141144,0.057,16.44,,95497.0,,,,1.6,1590624000.0,,,,16.14,2.0,NOK,47.77778,4765.0,,,,5931338240.0,,,273439.0,6.7233796,16.14,16.32,,,4765.0,29.23,,,,14.6,16.14,False,0.0967,,16.44,OSL,HAFNIA LIMITED,Hafnia Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,HAFNIA.OL,finmb_589287859,no_market,,8.323,,0.13709000000000002,25.7,inf,,,,362995008.0,,,3.141,,,,1577750400.0,0.017380001000000003,120939000.0,0.342,,,5.202165,0.66471,1640908800.0,1585612800.0,,,114169325.0,7342338560.0,,,,,,1.7630000000000001,,,,,,,,https://logo.clearbit.com/hafniabw.com,,,,,003a7a08-8701-3187-95d4-d196d2081dad,
