ticker,name,sector,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr
2020,2020 Bulkers,Industrials,62.0,61.6,62.0,38,,1374.60,0.0349,0.10880000000000001,0.1128,-0.2854,-0.1528
FIVEPG,5th Planet Games,Communication services,1.75,1.73,1.75,564,LP,185.53,-0.0412,-0.1404,0.2554,4.974,2.1048
AASB-ME,Aasen Sparebank,Equity certificates,114.0,113.0,120.0,0,LP,115.59,,,,-0.051399999999999994,0.08289999999999999
ASC,ABG Sundal Collier Holding,Financials,4.58,4.54,4.58,20,,2017.48,-0.0108,0.0281,0.0033,0.2159,0.5869
ADE,Adevinta,Communication services,154.9,154.7,155.0,2097,,106084.74,-0.0006,-0.0019,0.33770000000000006,0.4894,0.5157
ADSC-ME,ADS Crude Carriers,Energy,18.3,18.0,18.1,9,,428.04,0.0195,0.0139,-0.021400000000000002,-0.24789999999999998,0.1566
AEGA,Aega,Utilities,1.26,1.27,1.36,8,,60.54,-0.0735,-0.0526,0.0678,0.0862,0.0536
AFG,AF Gruppen,Industrials,178.0,177.6,178.0,17,,18691.60,-0.005600000000000001,0.023,-0.0155,0.049,0.17010000000000003
AKA,Akastor,Energy,6.22,6.21,6.25,56,,1689.41,-0.0235,0.04190000000000001,0.1107,-0.37420000000000003,-0.37420000000000003
AKER,Aker,Financials,410.4,410.2,410.8,376,,30481.54,-0.0182,0.0059,0.11019999999999999,-0.22219999999999998,0.0397
AKBM-ME,Aker BioMarine,Consumer staples,95.5,95.5,95.9,34,,8364.47,0.002,0.0541,-0.04019999999999999,,
AKERBP,Aker BP,Energy,181.25,181.2,181.3,824,,65179.95,-0.0033,-0.0003,0.0029,-0.3428,-0.14029999999999998
AKSO,Aker Solutions,Energy,13.0,12.92,13.01,2211,,3535.26,-0.1656,-0.1611,0.5323,-0.3671,-0.37070000000000003
AKVA,AKVA Group,Industrials,64.2,63.4,64.0,11,LP,2125.43,0.0223,0.0355,0.0031,-0.12029999999999999,-0.1348
AMSC,American Shipping Company,Industrials,29.65,29.65,29.75,32,,1797.28,-0.0084,0.04769999999999999,0.0861,-0.045,-0.0255
ANDF-ME,Andfjord Salmon,Consumer staples,56.0,55.25,56.0,13,,1887.24,0.009000000000000001,0.0219,-0.067,,
ABT,Aqua Bio Technology,Materials,4.46,4.34,4.48,7,LP,68.49,-0.013300000000000001,-0.051100000000000007,-0.1255,0.9059999999999999,1.0648
AQUA,AqualisBraemar,Energy,5.65,5.4,5.45,5,,397.29,0.0463,0.13,0.3325,0.5289,0.5289
ARCHER,Archer,Energy,2.58,2.55,2.58,76,,381.67,-0.0355,0.1917,0.17809999999999998,-0.1887,-0.37070000000000003
