ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,fax,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,address2,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
2020,2020 Bulkers,Industrials,57.8,57.8,58.2,24,,1281.48,-0.0103,-0.0269,-0.0288,-0.3307,-0.2894,HM11,Industrials,4.0,"2020 Bulkers Ltd owns and operates large dry bulk vessels worldwide. The company operates six Newcastlemax dry bulk vessels. 2020 Bulkers Ltd was incorporated in 2017 and is based in Hamilton, Bermuda.",Hamilton,441 542 9329,Bermuda,[],http://www.2020bulkers.com,1.0,S.E. Pearman Building,,Marine Shipping,58.4,58.0,52.563235999999996,0.0028253426,0.8163,,58.6,,10531.0,,58.4,58.53529399999999,0.165,58.0,,10531.0,,,,3.25,1599782400.0,1.095959,,,57.4,2.0,NOK,277.8846,3408.0,,,,1281478016.0,,,19717.0,46.262745,57.4,58.2,,,3408.0,93.8,,,,39.0,57.8,False,0.0557,,58.6,OSL,2020 BULKERS LTD,2020 Bulkers Ltd,Europe/Oslo,CEST,False,7200000.0,EQUITY,2020.OL,finmb_544117951,no_market,,55.349,,0.16968,,-0.29638553,,,,22170900.0,,,6.22,,,,1577750400.0,0.19871001,4700000.0,0.20800000000000002,,0.13990307,9.292603999999999,0.57717997,1640908800.0,1593475200.0,,,6990487.0,1533180928.0,,,,,,,,,,,,,,https://logo.clearbit.com/2020bulkers.com,2nd Floor 9 Par-la-Ville Road,,,,,
FIVEPG,5th Planet Games,Communication services,1.31,1.28,1.31,276,LP,138.75,-0.0038,0.0116,-0.28300000000000003,3.4677,1.6335,1123,Communication Services,16.0,"5th Planet Games A/S, a games development company, creates, develops, and publishes mobile and web-based games worldwide. It offers a portfolio of games across a range of platforms, including iOS, Android, Facebook, and Web through platform distribution partners. The company was formerly known as Hugo Games A/S and changed its name to 5th Planet Games A/S in November 2018. 5th Planet Games A/S was founded in 2011 and is based in Copenhagen, Denmark.",Copenhagen,,Denmark,[],http://www.5thplanetgames.com,1.0,Gothersgade 11,,Electronic Gaming & Multimedia,1.31,1.325,1.5592753000000001,,0.0,,1.35,,2294456.0,,1.31,1.6316177,,1.325,,2294456.0,,,,,,2.7596380000000003,,,1.23,4.0,NOK,,2222596.0,,,,138744992.0,,,3287171.0,,1.23,1.305,,0.0,2222596.0,3.8,,,,0.25,1.27,False,,0.0,1.35,OSL,5TH PLANET GAMES,5th Planet Games A/S,Europe/Oslo,CEST,False,7200000.0,EQUITY,FIVEPG.OL,finmb_301559974,no_market,,,,0.0,,1.0859871,,,,106318000.0,,,0.174,,,,1577750400.0,0.0,,-0.11800000000000001,,0.13990307,7.5,0.50402,1640908800.0,1593475200.0,,,49610003.0,82537800.0,,1511913600.0,1:5,,,,,,,,,,,https://logo.clearbit.com/5thplanetgames.com,,,,,,
AASB-ME,Aasen Sparebank,Equity certificates,129.0,127.0,128.0,0,LP,130.79,,0.0078,,0.07339999999999999,0.1937,7630,Financial Services,29.0,"Aasen Sparebank provides various banking products and services in Norway. The company offers payment, billing, credit, overdraft, leasing, bank guarantee, and internet and mobile banking services; operating, tax deduction, client, and deposit accounts; and pension and retirement products, as well as bank cards. It also provides construction, corporate, car, mortgage, and small loans, as well as loans for other vehicles; and refinancing services. In addition, the company offers employee and business liability, health, personal, occupational injury, travel, collective accident, shop, property, office, landlord, craft, and commercial insurance products; farmer's accident, farm building agriculture, farmer's car, poultry, horse, pet, home agriculture, operating tools and crops, and agricultural machinery insurance products, as well as insurance for goods during transport, ATV / quad bikes, taxis, commercial vehicles, and trailers. Aasen Sparebank was founded in 1862 and is based in Ãsen, Norway.",Ãsen,47 74 08 63 00,Norway,[],http://aasen-sparebank.no,1.0,Stasjonsvegen 1,47 74 08 63 01,Banks—Regional,129.0,129.0,115.95588000000001,0.062015504000000006,0.67620003,,129.0,,8.0,,129.0,120.0,8.0,129.0,,8.0,,,,8.0,1583798400.0,0.424755,,,129.0,2.0,NOK,3.1209173,0.0,,,,130794392.0,,,49.0,1.191629,129.0,129.0,,,0.0,153.0,,,,105.0,127.0,False,0.062,,129.0,OSL,AASEN SPAREBANK,Aasen Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,AASB-ME.OL,finmb_32425209,no_market,,6.557,,0.38182,,0.11206901,,,,1013910.0,,,501.01,,,,1577750400.0,0.0,41909000.0,41.333999999999996,,0.13990307,0.25747988,0.0,1640908800.0,1593475200.0,,,553343.0,719709760.0,,,,,,0.34299999999999997,,,,,,,,https://logo.clearbit.com/aasen-sparebank.no,,,,,,
ASC,ABG Sundal Collier Holding,Financials,5.08,5.07,5.08,85,,2242.23,-0.0097,0.0583,0.1441,0.3501,0.6395000000000001,0250,Financial Services,275.0,"ABG Sundal Collier Holding ASA, together with its subsidiaries, provides investment banking, stock broking, and corporate advisory services in Norway, Sweden, Denmark, and internationally. It operates in two segments, Markets and Investment Banking. The Markets segment offers financial services, such as brokerage, trading and execution of equities, bonds, derivatives, structured products, and FX. The Investment Banking segment provides corporate advisory services, including ECM, DCM, mergers and acquisitions, and financial restructuring. The company also provides equity research, credit research, and corporate and strategic access services; and project finance services. ABG Sundal Collier Holding ASA was founded in 1984 and is headquartered in Oslo, Norway.",Oslo,47 22 01 60 00,Norway,[],http://www.abgsc.com,1.0,Munkedamsveien 45 East,,Capital Markets,5.13,5.2,4.0404043,0.04288499,0.8062,,5.2,,376862.0,,5.13,4.6782355,0.22,5.2,,376862.0,,,,0.22,1588118400.0,0.935542,,,5.04,2.0,NOK,11.067538,662529.0,,,,2242230784.0,,,282950.0,1.5864653999999998,5.04,5.08,,185000.0,662529.0,5.29,11.813953,,10.56,2.69,5.07,False,0.0429,340000.0,5.2,OSL,ABG SUN COL HLDG,ABG Sundal Collier Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ASC.OL,finmb_2972520,no_market,,1.285,,0.17288,,0.53134334,,0.43,,441384000.0,,,1.493,,,,1577750400.0,0.19143,244343008.0,0.45899999999999996,,0.13990307,3.402545,0.18238,1640908800.0,1593475200.0,,,343255421.0,1815911296.0,,,,,,0.22899999999999998,,,,,,,,https://logo.clearbit.com/abgsc.com,7th floor,,,,,
ADE,Adevinta,Communication services,162.2,162.2,162.4,1016,,111084.21,0.0,0.0498,0.008100000000000001,0.5596,0.6091,0159,Communication Services,3564.0,"Adevinta ASA operates as an online classifieds company worldwide. The company operates in four segments: France, Spain, Brazil, and Global Markets. It owns and operates 36 online classified marketplaces in generalist, real estate, cars, jobs, and other categories across a range of Websites and mobile applications in 16 countries. The company was formerly known as Marketplaces International ASA and changed its name to Adevinta ASA in February 2019. The company was founded in 2018 and is based in Oslo, Norway. Adevinta ASA operates as a subsidiary of Schibsted ASA.",Oslo,47 23 10 66 00,Norway,[],http://www.adevinta.com,1.0,Grensen 5,,Internet Content & Information,162.2,162.3,116.23566399999999,,0.0,,162.6,,390126.0,,162.2,157.72353,,162.3,,390126.0,,,,,,,,,158.5,2.0,NOK,,92475.0,,,,111084298240.0,,,748086.0,,158.5,162.3,,,92475.0,169.5,,,,66.7,162.2,False,,,162.6,OSL,ADEVINTA ASA,Adevinta ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ADE.OL,finmb_599544498,no_market,,,,-0.02301,,0.5596154000000001,,,,684860032.0,,,,,,,1577750400.0,0.20231001,,,,0.13990307,,0.66005,1640908800.0,1593475200.0,,,227972750.0,102835003392.0,,,,,,,,,,,,,,https://logo.clearbit.com/adevinta.com,,,,,,
ADSC-ME,ADS Crude Carriers,Energy,14.55,14.55,14.8,42,,340.33,-0.0136,-0.0849,-0.0684,-0.3415,-0.0793,4532,Industrials,,"ADS Crude Carriers Plc owns, charters, and operates tanker vessels worldwide. It owns and operates a fleet of three very large crude carriers, including ADS Page, ADS Stratus, and ADS Serenade. The company was founded in 2018 and is based in Limassol, Cyprus.",Limassol,357 2 5335501,Cyprus,[],http://www.adscrude.com,1.0,OSM House,,Marine Shipping,14.75,14.55,20.419117,,0.56060004,,14.55,,75886.0,,14.75,16.577942,,14.55,,75886.0,,,,5.44,1598918400.0,,,,14.25,2.0,NOK,,121396.0,,,,340328864.0,,,89171.0,,14.25,14.8,,,121396.0,33.4,,,,13.1,14.55,False,0.35099998,,14.55,OSL,ADS CRUDE CARRIERS,ADS Crude Carriers Plc,Europe/Oslo,CEST,False,7200000.0,EQUITY,ADSC-ME.OL,finmb_574633826,no_market,,,,0.0,,-0.27696079999999995,,,,23390300.0,,,,,,,,0.09734,,,,0.13990307,,0.0,,,,,,,,,,,,,,,,,,,,https://logo.clearbit.com/adscrude.com,22 Amathountos Agios Tychonas,,,,,
AEGA,Aega,Utilities,1.63,1.58,1.63,28,,78.32,-0.0121,-0.1421,0.3361,0.4052,0.4663000000000001,274,Utilities,2.0,"Aega ASA, a solar utility company, acquires, invests in, and operates solar power plants. The company was formerly known as Nordic Financials ASA and changed its name to Aega ASA in January 2016. Aega ASA was founded in 2011 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.aega.no,1.0,Thunes vei 2,,Utilities—Renewable,1.65,1.65,1.2408088,0.0024242427,,,1.65,,785781.0,,1.65,1.3232353000000001,0.004,1.65,,785781.0,,,,0.04,1591142400.0,-0.593975,,,1.53,4.0,NOK,,59364.0,,,,78322800.0,,,121959.0,,1.53,1.63,,394100.0,59364.0,2.0,,,,1.05,1.58,False,0.0255,60000.0,1.65,OSL,AEGA ASA,Aega ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AEGA.OL,finmb_140002839,no_market,,,,0.0,,0.19565213,,,,48050800.0,,,0.165,,,,1577750400.0,0.0,,-0.057999999999999996,,0.13990307,9.878786999999999,0.46798,1640908800.0,1593475200.0,,,24310358.0,79283872.0,,,,,,,,,,,,,,https://logo.clearbit.com/aega.no,,,,,,
AFG,AF Gruppen,Industrials,169.0,168.2,169.0,17,,17745.26,-0.0059,0.0144,0.0181,-0.0041,-0.0226,0663,Industrials,5524.0,"AF Gruppen ASA, a contracting and industrial company, engages in civil engineering, environment, building, property, energy, and offshore businesses primarily in Norway and Sweden. The company's Civil Engineering business area undertakes civil engineering and niche projects related to roads and railways, port facilities, airports, tunnels, foundation work, power, and energy, as well as onshore facilities for oil and gas. Its Energy and Environment business area provides smart and energy efficient services for buildings and industry; demolition services; and receiving, treating, and recycling of materials. The company's Building business area develops, engineers, and builds commercial, residential, and public buildings, as well as rehabilitation projects. Its Property business area develops residential units and commercial buildings. The Sweden business area engages in building, civil engineering, property, and environmental activities in Sweden. The company's offshore business area undertakes the removal, demolition, and recycling of offshore installations; and new building, modification, and maintenance works related to cranes, modules, and rig services, as well as heating, ventilation, air conditioning, and cooling systems. It also provides services related to the maintenance and modification of onshore facilities for the oil and gas industry. AF Gruppen ASA was founded in 1985 and is headquartered in Oslo, Norway.",Oslo,47 22 89 11 00,Norway,[],http://www.afgruppen.com,1.0,Innspurten 15,,Engineering & Construction,170.0,170.0,166.81396,0.03529412,1.2996001,,170.0,,12139.0,,170.0,171.09412,6.0,170.0,,12139.0,,,,12.0,1589760000.0,0.43915600000000005,,,168.0,2.0,NOK,23.179261999999998,1221.0,,,,17745338368.0,,,13368.0,0.7195126000000001,168.0,168.8,,178000.0,1221.0,185.0,20.143026000000003,,5.45,124.5,168.2,False,0.0706,52100.0,170.0,OSL,AF GRUPPEN,AF Gruppen ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AFG.OL,finmb_6174594,no_market,,0.779,,0.030369998999999998,15.69,-0.07356948,,8.39,,105002000.0,,,20.408,,,,1577750400.0,0.14407,749000000.0,7.291,,0.13990307,8.281066000000001,0.60915,1640908800.0,1593475200.0,,,41043818.0,19204530176.0,,1263772800.0,5:1,,,-0.36,,,,,,,,https://logo.clearbit.com/afgruppen.com,,,,,,
AKA,Akastor,Energy,5.93,5.91,5.96,35,,1610.65,-0.0182,-0.0647,-0.1648,-0.4034,-0.4599,1366,Energy,2112.0,"Akastor ASA operates as an oil-services investment company worldwide. The company offers drilling equipment, drilling riser solutions, and related products and services for the drilling market; and vessel-based subsea well construction and intervention services to the oil and gas industry. It is also involved in waste management drilling activities; the provision of subsurface advice and products to E&P companies; and supplying vapor recovery units and systems. Akastor ASA was founded in 1841 and is based in BÃ¦rum, Norway.",BÃ¦rum,47 21 52 58 00,Norway,[],http://akastor.com,1.0,Building B,,Oil & Gas Equipment & Services,6.04,6.04,5.0541177,,0.0,,6.04,,181823.0,,6.04,6.3479410000000005,,6.04,,181823.0,,,,,1397174400.0,1.53253,,,5.84,2.0,NOK,,53610.0,,,,1610647168.0,,,405024.0,0.28441587,5.84,5.96,,52200.0,53610.0,12.0,14.825,,,3.52,5.91,False,,227000.0,6.04,OSL,AKASTOR ASA,Akastor ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AKA.OL,finmb_874402,no_market,,0.6940000000000001,,-0.0498,12.628,-0.43866175,,0.4,,271609984.0,,,14.855,,,,1577750400.0,0.25563,-152000000.0,-0.981,,0.13990307,0.39919218,0.51141,1640908800.0,1593475200.0,,,136612714.0,3927428608.0,,1175212800.0,5:1,,,,,,,,,,,https://logo.clearbit.com/akastor.com,OksenÃ¸yveien 10 Lysaker,,,,,
AKER,Aker,Financials,398.8,398.6,399.2,437,,29619.98,-0.0172,-0.024,-0.0172,-0.24420000000000006,-0.1315,1366,Energy,21865.0,"Aker ASA, an industrial investment company, operates in the oil and gas, maritime assets, and marine biotechnology sectors primarily in Norway and internationally. It operates through two segments, Industrial Holdings and Financial Investments. The company provides services, technologies, and product solutions for the oil and gas industry; provides engineering, procurement, and construction services for the offshore oil and gas, as well as renewable industries; and explores for and produces oil and gas on the Norwegian continental shelf. It also develops, manufactures, markets, and sells krill-based ingredients to the consumer health, aquaculture, and animal nutrition markets; and owns and charters vessels. The company was founded in 1841 and is headquartered in Lysaker, Norway. Aker ASA is a subsidiary of TRG Holding AS.",Lysaker,47 24 13 00 00,Norway,[],http://www.akerasa.com,1.0,OksenOeyveien 10,47 24 13 01 01,Oil & Gas Equipment & Services,405.8,405.0,332.23972000000003,0.02895515,0.0,,405.2,,104160.0,,405.8,405.4,11.75,405.0,,104160.0,,,,11.75,1595289600.0,1.6867459999999999,,,396.2,2.0,NOK,,31037.0,,,,29872990208.0,,,114518.0,0.6341519,396.2,399.2,,111700.0,31037.0,566.0,15.192381,,,182.2,398.4,False,0.029000001,108400.0,405.2,OSL,AKER ASA,Aker ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,AKER.OL,finmb_12074458,no_market,,1.89,,-0.08871,34.834,-0.15352523,,26.25,,74272800.0,,,251.43200000000002,,,,1577750400.0,0.19775999,-4124000000.0,-56.266000000000005,,0.13990307,1.5861146000000002,0.70268,1640908800.0,1593475200.0,,,67696448.0,89036824576.0,,,,,,,,,,,,,,https://logo.clearbit.com/akerasa.com,,,,,,
