ticker,name,sector,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr
2020,2020 Bulkers,Industrials,57.8,57.8,58.2,24,,1281.48,-0.0103,-0.0269,-0.0288,-0.3307,-0.2894
FIVEPG,5th Planet Games,Communication services,1.31,1.28,1.31,276,LP,138.75,-0.0038,0.0116,-0.28300000000000003,3.4677,1.6335
AASB-ME,Aasen Sparebank,Equity certificates,129.0,127.0,128.0,0,LP,130.79,,0.0078000000000000005,,0.07339999999999999,0.1937
ASC,ABG Sundal Collier Holding,Financials,5.08,5.07,5.08,85,,2242.23,-0.0097,0.0583,0.1441,0.35009999999999997,0.6395000000000001
ADE,Adevinta,Communication services,162.2,162.2,162.4,1016,,111084.21,0.0,0.049800000000000004,0.008100000000000001,0.5596,0.6091
ADSC-ME,ADS Crude Carriers,Energy,14.55,14.55,14.8,42,,340.33,-0.013600000000000001,-0.0849,-0.0684,-0.34149999999999997,-0.0793
AEGA,Aega,Utilities,1.63,1.58,1.63,28,,78.32,-0.0121,-0.1421,0.3361,0.4052,0.46630000000000005
AFG,AF Gruppen,Industrials,169.0,168.2,169.0,17,,17745.26,-0.0059,0.0144,0.0181,-0.0040999999999999995,-0.0226
AKA,Akastor,Energy,5.93,5.91,5.96,35,,1610.65,-0.0182,-0.0647,-0.1648,-0.40340000000000004,-0.45990000000000003
AKER,Aker,Financials,398.8,398.6,399.2,437,,29619.98,-0.0172,-0.024,-0.0172,-0.24420000000000003,-0.1315
AKBM-ME,Aker BioMarine,Consumer staples,92.0,91.7,92.0,87,,8057.92,0.0033,-0.0163,-0.0002,,
AKERBP,Aker BP,Energy,146.7,146.6,146.7,1661,,52679.39,-0.0168,-0.0632,-0.1444,-0.4681,-0.3632
ACC-ME,Aker Carbon Capture,Industrials,5.8,5.8,5.85,1215,,3283.15,-0.0645,-0.1594,0.1483,,
AOW-ME,Aker Offshore Wind Holding,Industrials,4.79,4.77,4.79,2072,,2931.86,-0.0646,-0.1748,0.34380000000000005,,
AKSO,Aker Solutions,Energy,9.03,9.03,9.05,589,,2454.28,-0.019,0.032,-0.0993,-0.5606,-0.5645
AKVA,AKVA Group,Industrials,72.0,71.6,72.0,42,LP,2383.66,0.0345,0.0588,0.125,-0.0134,-0.0518
AMSC,American Shipping Company,Industrials,29.2,29.2,29.3,37,,1770.00,-0.0017000000000000001,0.03,-0.020099999999999996,-0.0321,-0.006500000000000001
ANDF-ME,Andfjord Salmon,Consumer staples,50.5,50.5,50.95,32,,1701.88,-0.0059,0.0304,0.0,,
ABT,Aqua Bio Technology,Materials,6.25,6.2,6.25,32,LP,114.92,-0.0079,-0.0876,0.1161,1.6709,2.0048
AQUA,AqualisBraemar,Energy,5.3,5.35,5.45,7,,372.68,0.0,-0.0536,-0.045,0.43420000000000003,0.3947
ARCHER,Archer,Energy,2.08,2.05,2.08,17,,307.70,-0.0189,0.04,-0.0897,-0.34590000000000004,-0.466
AZT,ArcticZymes Technologies,Health care,62.4,62.2,62.4,392,,3016.08,-0.0281,0.11869999999999999,-0.0489,,
ARCUS,Arcus,Consumer staples,41.4,41.3,41.4,457,,2806.95,0.0455,0.0248,0.032400000000000005,0.1821,0.15990000000000001
AFK,Arendals Fossekompani,Industrials,4060.0,4040.0,4060.0,23,,8889.04,-0.0098,-0.0897,0.2688,0.5852,0.6676000000000001
ASETEK,Asetek,Information technology,82.4,82.0,82.7,57,,2111.28,-0.012,-0.019,-0.024900000000000002,1.6581000000000001,2.4915000000000003
ATEA,Atea,Information technology,115.4,115.4,115.6,84,,12690.91,0.006999999999999999,0.039599999999999996,0.1204,-0.1026,0.0262
ATLA NOK,Atlantic Petroleum,Energy,4.5,3.75,3.76,0,,16.64,,,,-0.4268,
ASA,Atlantic Sapphire,Consumer staples,106.5,106.0,106.5,646,,8537.42,0.0095,-0.0739,0.0693,-0.1744,0.0095
AURG,Aurskog Sparebank,Equity certificates,200.0,195.0,200.0,1,LP,642.84,0.0152,0.0204,0.0256,0.1185,0.1552
AUSS,Austevoll Seafood,Consumer staples,76.25,76.2,76.3,239,,15389.09,0.013300000000000001,-0.029300000000000003,-0.0493,-0.1257,-0.07919999999999999
AVANCE,Avance Gas Holding,Energy,22.16,22.16,22.18,582,,1410.62,0.0,-0.0098,0.0384,-0.5047999999999999,-0.31129999999999997
AWDR,Awilco Drilling,Energy,2.75,2.66,2.78,5,,150.10,0.011000000000000001,-0.0351,-0.0678,-0.8226,-0.8220000000000001
ALNG,Awilco LNG,Energy,0.89,0.87,0.88,1,,117.70,-0.0022,-0.09390000000000001,-0.19640000000000002,-0.7225,-0.7723
AXA,Axactor,Financials,7.26,7.23,7.26,504,,1345.97,-0.036000000000000004,-0.0848,-0.12789999999999999,-0.6195,-0.5618
AGS,Axxis Geo Solutions,Energy,0.59,0.59,0.61,12,,34.70,-0.0167,-0.0067,-0.0635,-0.528,-0.9606999999999999
AYFIE-ME,ayfie Group,Information technology,2.2,2.16,2.2,7,,235.14,0.0183,-0.022400000000000003,-0.06,,
B2H,B2Holding,Financials,6.01,6.01,6.05,147,,2463.69,-0.0275,-0.0353,-0.11359999999999999,-0.371,-0.0384
BAKKA,Bakkafrost,Consumer staples,580.0,579.5,580.5,544,,34243.65,0.013999999999999999,0.029300000000000003,0.0584,-0.10769999999999999,0.0882
BALT-ME,Baltic Sea Properties,Real estate,52.0,46.2,52.0,6,,346.73,,0.04,0.6883,0.7931,0.4857
BEL,Belships,Industrials,5.95,5.85,6.0,0,LP,1354.38,,,-0.0403,-0.1793,-0.1736
BGBIO,BerGenBio,Health care,30.0,30.0,30.1,537,,2617.80,-0.026000000000000002,-0.064,-0.08539999999999999,0.23850000000000002,1.0051999999999999
BEWI-ME,BEWi,Materials,21.75,21.75,22.0,3,,3130.77,-0.011399999999999999,-0.028999999999999998,-0.053899999999999997,,
BSP-ME,Black Sea Property,Consumer discretionary,2.02,2.04,2.5,0,,33.62,,,-0.3034,-0.6547,-0.745
BON,Bonheur,Industrials,217.5,217.5,218.5,191,,9250.69,-0.0225,-0.0584,-0.0861,0.1151,0.0931
BOR,Borgestad,Materials,14.3,14.0,14.5,0,LP,181.85,,,-0.0774,-0.285,-0.36469999999999997
BDRILL,Borr Drilling,Energy,6.27,6.26,6.29,69,,984.22,-0.0032,-0.06280000000000001,-0.1955,-0.9170999999999999,-0.8687
BRG,Borregaard,Materials,140.8,140.6,141.0,91,,14025.84,-0.0042,-0.0085,0.1139,0.5164,0.5440999999999999
BOUVET,Bouvet,Information technology,582.0,584.0,588.0,22,,5965.23,-0.0034000000000000002,0.0139,-0.0268,0.5242,0.9912000000000001
BRABK-ME,BRA bank,Financials,0.53,,,0,,331.74,,,0.0392,0.1472,-0.5726
BWE,BW Energy Limited,Energy,17.4,17.22,17.59,113,,4076.89,0.0023,-0.0279,-0.0942,,
BWLPG,BW LPG,Energy,36.92,36.92,36.96,490,,5098.53,-0.0196,-0.0049,-0.061799999999999994,-0.41100000000000003,-0.1563
BWO,BW Offshore Limited,Energy,26.56,26.52,26.6,253,,4802.04,-0.011200000000000002,-0.0377,-0.2027,-0.5463,-0.5139
BMA,Byggma,Industrials,107.0,102.0,107.0,0,,747.07,,,0.019,0.1741,0.2708
CARA,Carasent,Health care,25.8,25.8,26.0,88,,1048.35,-0.0039000000000000003,-0.0444,-0.0264,1.6434,2.2412
CLOUD-ME,Cloudberry Clean Energy,Utilities,13.1,13.1,13.35,52,,720.35,-0.0359,-0.0401,0.069,,
COV,ContextVision,Health care,19.48,19.26,19.48,223,LP,1506.96,-0.0438,-0.1483,-0.0716,0.8729,1.0720999999999998
CRAYON,Crayon Group Holding,Information technology,122.0,122.0,122.4,469,,9910.13,0.044500000000000005,0.0816,0.2311,1.3462,2.1937
DNB,DNB,Financials,129.3,129.25,129.3,1725,,203016.91,0.0027,0.0,-0.1002,-0.2116,-0.1891
DNO,DNO,Energy,4.67,4.66,4.67,559,,4550.39,-0.0232,-0.0366,-0.1487,-0.5968,-0.6373
DOF,DOF,Energy,0.51,0.5,0.51,19,,155.73,-0.0078000000000000005,-0.0453,-0.1276,-0.6777,-0.7109000000000001
EAM,EAM Solar,Utilities,12.25,11.9,12.25,3,,83.94,-0.0040999999999999995,-0.0040999999999999995,-0.0161,0.047,-0.3
EIOF,Eidesvik Offshore,Energy,2.38,2.34,2.42,3,,147.92,-0.048,-0.1439,-0.242,-0.5458,-0.575
EMGS,Electromagnetic Geoservices,Energy,0.62,0.6,0.62,52,,80.55,0.0441,0.006500000000000001,-0.0223,-0.7056999999999999,-0.7267
ELE,Element,Materials,4.11,4.12,4.22,11,,77.67,-0.021400000000000002,-0.1292,-0.1411,-0.2568,-0.3371
ELK,Elkem,Materials,19.68,19.5,19.65,219,,11440.19,0.0031,0.0176,0.0909,-0.1782,-0.09
ELOP-ME,ELOP,Information technology,6.7,6.7,6.74,68,,471.03,-0.0219,0.0121,0.2477,,
ENDUR,Endúr,Industrials,1.41,1.41,1.42,202,LP,399.16,0.07629999999999999,0.1605,0.0036,0.23550000000000001,-0.1381
ENTRA,Entra,Real estate,129.8,129.6,129.8,584,,23627.05,-0.0015,0.0172,0.0754,-0.08789999999999999,-0.0452
EPIC-ME,Epic Gas,Energy,15.0,14.1,15.0,0,LP,1599.25,,,,0.0274,-0.0683
EQNR,Equinor,Energy,135.7,135.7,135.75,4735,,440667.00,-0.0195,-0.043,-0.049,-0.1942,-0.17800000000000002
EPR,Europris,Consumer discretionary,46.7,46.66,46.74,284,,7743.73,0.0043,0.0716,0.057999999999999996,0.4253,0.9956999999999999
EXTX-ME,EXACT Therapeutics,Health care,34.0,32.3,34.0,4,,1018.90,0.0,-0.08109999999999999,-0.1281,,
FJORD,Fjord1,Industrials,43.3,43.0,43.3,8,,4325.37,0.0,0.0141,0.006999999999999999,0.18309999999999998,0.18960000000000002
FKRAFT,Fjordkraft Holding,Utilities,89.0,88.6,89.0,313,,10171.08,0.011399999999999999,-0.0045000000000000005,-0.0273,0.5975,0.7681999999999999
FLNG,FLEX LNG,Energy,52.4,52.1,52.35,55,,2835.39,0.0155,0.0387,0.13470000000000001,-0.41229999999999994,-0.3876
FRO,Frontline,Energy,60.45,60.35,60.45,318,,11950.50,-0.0066,-0.026600000000000002,-0.0583,-0.33799999999999997,-0.1257
GIG,Gaming Innovation Group,Consumer discretionary,7.9,7.86,7.94,27,,705.38,-0.0075,0.0025,0.0748,-0.0354,-0.0771
RISH,GC Rieber Shipping,Industrials,5.85,5.35,6.65,0,,503.29,,,-0.0331,-0.2866,-0.35710000000000003
